memo,line,artifact,token,length,landing_commit,class,reason,form,candidates
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,190,NONE,3e4f4c5861be1654842488e8c86aa399a87e3fcab7081d6a0996618d59079ba4,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,191,NONE,1c99afec0173af608ff40a43c1fe312fc52a361a95956186e3c45ad4d35eac86,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,192,NONE,55138d5da7a46343d0f4cb2d6230f86eea80c872cbcd0752ac70fda0087ca048,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,193,NONE,cf9d43779ebbf53b320d033961888cce929ef40f1bee790b380ed1014479307f,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,194,NONE,9526dcac5ffb5ffae8ee6b47088a67f144b6c6b3519a5f5850c5f76fc13232e8,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,195,NONE,20a5f0ed7212a59ea3144f0883936951785afdd1c6f681459d24177a3a7e6261,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,196,NONE,a00ce2e12635cabfa577573af0deedeb60d622a9558781f9158fe035138f6119,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,197,NONE,a05f7abadd7b6a6203f9996d2799c8df68e23fe8112e7d7deb88d11e13628a3d,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,198,NONE,f249cc702b2d62b225cbb5bc71ef4b0872204cb05124e1ef66fb99d4d601ec83,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,199,NONE,3689509237bdc543cb7509fb8d281c70ee495ef8e8bd0280231518f51d9b7e0c,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,200,NONE,45bf1dbd7fb7b427e783038fc29dc9a6d79dfcb0d261c3c8956fc90ddb75af3d,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,201,NONE,de23f236dc39c483794327027c170ce4312c94b64cd215e8a7fafda30adb244b,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,202,NONE,fcb5e26f18313a097093f43de164eb73e632fce126dbfe697006709f0abcd42f,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,203,NONE,7beb7c9adbc0833743bce846dec81c41b27076f5602e0b55b2b50a3a109fd3df,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,204,NONE,bc03e8d18d3692eed5e63f6fe713d08bf57ddd624c9ef23b28322674abb0e35d,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,205,NONE,42b38d847e0502b1d4b89103596773384af72caaf9cbc1e5d4c376b62d6862b4,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,206,NONE,fe51b50bba53844e24471bfe9949d48e6fc3209b092fcd652eb104a7646b91d8,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,207,NONE,de92754fa10509b66569942a79068afdcbb89de5acb8ed799cc5c294719a467a,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,208,NONE,4f20f4eb82852c61e5819511d00f49faf9657ef6f6f824e870c65984ca90f656,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,209,NONE,a1b7a930c3d5557d95eb42420a7808a8b11508a3fd5056ca8f617569f626c9e3,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,210,NONE,7ce5a0df4f41afbf65292a5c386eee2fb0cb8c82342cde81b2ea9d116429e5d1,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,211,NONE,d66250dda4d1257ce9b0249587f330bf4c2f8f864e40949bf3a2bbfecec9298e,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,212,NONE,be95e010c4d4b898d191d233be3f8777e3637d35166b0349b8135269da73e833,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,213,NONE,d41a4143b518172377c5206791f813ff8f343d4fd08dec4da09bc227be26cd59,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,214,NONE,b519936272dacd20916b7efcbf2892793dea178e8b3f9225de62ca5e53c15607,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,215,NONE,6b7631ae23455610fa56b067d024d947e6b83478352fda7318639ea1a10528c0,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,216,NONE,86aebb3ea059c9f384e5c3bd885581257a4a0700922f1dd2af4623a5f0ffaa30,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,217,NONE,b5d3acd9eecd13dd786b5dba47093c3497f957dbbd4be49bf09c511653d35478,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,218,NONE,ff7dd38010d1ce72a870e7b38ee4a790eecb48d691570bb533348e2df77e16c4,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,219,NONE,8710101b683bec92ad945a389dee63ae0780bb86557e6420a60bcdc2c1433a75,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,220,NONE,ad484b9b2aa8bde96f6290490de7f513577b92cf7594b85c37e0387b4819342e,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,221,NONE,3cb03652870964b608e4ef73be07e2556b0335b7b3b6a077475e490594dd93d3,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,222,NONE,3a348ac2e294290a36171308253238803e5593d6f0ecdb4dbccce9210605ab97,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,223,NONE,1f2863ea84a8d48cbd9b64ab56852890f563ef64137f9d871532bd0dfaeabad6,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,224,NONE,5c7d174bda1503d5cf5b2f0af6085c8052692a9337d2bbde3cb1552c0fab8d43,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,225,NONE,593088d261da1e8251f0b5e054ea39327da031cb4604babc611e1b835cc355d5,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,226,NONE,07077b311c50b1c9482ded969f4e9f736cf05f0b0d130c288cbd5cd407f59413,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,227,NONE,fa66b0027ca72ea250d9453affa4f61228680835c6089b01421a2daff3d92feb,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md,230,NONE,57d7748a2cf7c84ebf7e3397357d3feb672a7fa0f2ca28cfdf25e6f8ae1518ca,64,74f9cadd406c5f0a498fabcf25407c3241d47468,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g325_prereg_attempt2_2026-09-07.md:0fc3c13b54dd
docs/evidence/tracking/g326_crlf_safe_hashes_2026-09-07.md,37,scripts/platformkit/hash_lf.py,4de3f41b9,9,abc0b7caf57377e714259676796a649318bf8d0e,UNRESOLVED,token is not a digest,,scripts/platformkit/hash_lf.py:1710d00518a8|docs/evidence/tracking/g326_crlf_safe_hashes_2026-09-07.md:624392244c62
docs/evidence/tracking/g326_crlf_safe_hashes_2026-09-07.md,52,NONE,c7b5c8f9a35ef2f8e3a1898545512dd02a924958eccbead7cf007443be2ca652,64,abc0b7caf57377e714259676796a649318bf8d0e,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g326_crlf_safe_hashes_2026-09-07.md:624392244c62
docs/evidence/tracking/g326_crlf_safe_hashes_2026-09-07.md,53,NONE,c6a72a15546416ecbf8b2152af224b2d0c6b99ed8049c482690ef7627903daa4,64,abc0b7caf57377e714259676796a649318bf8d0e,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g326_crlf_safe_hashes_2026-09-07.md:624392244c62
docs/evidence/tracking/g326_crlf_safe_hashes_2026-09-07.md,54,NONE,df02b12b12c715d4de72f24334111f72458c9b53e7ed969a24d0a53a541bf509,64,abc0b7caf57377e714259676796a649318bf8d0e,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g326_crlf_safe_hashes_2026-09-07.md:624392244c62
docs/evidence/tracking/g326_prereg_2026-09-07.md,83,NONE,a2a5fbc7a3e4f7f655a4798c1cab78bc0e8cf718ab5321383f7e2839977fe9ad,64,1912deb02a2055b9ef29b3f90c22bba7420a96fc,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g326_prereg_2026-09-07.md:c3c78b204cbc
docs/evidence/tracking/g326_prereg_supplement_2026-09-07.md,5,NONE,a2a5fbc7a3e4f7f655a4798c1cab78bc0e8cf718ab5321383f7e2839977fe9ad,64,11c4965031ed44c7fe238aa359c7d1eada052f30,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g326_prereg_supplement_2026-09-07.md:08b216a30aaa
docs/evidence/tracking/g326_prereg_supplement_2026-09-07.md,104,NONE,beae43fb72cbfb8f60208527ef33fb5ab6ac5f656930cdd6e51c4a0288afd87e,64,11c4965031ed44c7fe238aa359c7d1eada052f30,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g326_prereg_supplement_2026-09-07.md:08b216a30aaa
docs/evidence/tracking/g327_detector_batch_stability_2026-09-08.md,5,...-08c.md,6548ebe7d340cb94c021ab363d574438f976628ab5d52ba7c7ebceac6f130534,64,84005cd12b39f72aaf4d1f0b9f21483243f71f19,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_detector_batch_stability_2026-09-08.md:3a7336dceffd
docs/evidence/tracking/g327_detector_batch_stability_2026-09-08.md,19,a8f05cb40dc9f52f...,a8f05cb40dc9f52f,16,84005cd12b39f72aaf4d1f0b9f21483243f71f19,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_detector_batch_stability_2026-09-08.md:3a7336dceffd
docs/evidence/tracking/g327_detector_batch_stability_2026-09-08.md,19,2160b82abe76179b...,2160b82abe76179b,16,84005cd12b39f72aaf4d1f0b9f21483243f71f19,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_detector_batch_stability_2026-09-08.md:3a7336dceffd
docs/evidence/tracking/g327_detector_batch_stability_2026-09-08.md,19,a712b2e5c5a9283e...,a712b2e5c5a9283e,16,84005cd12b39f72aaf4d1f0b9f21483243f71f19,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_detector_batch_stability_2026-09-08.md:3a7336dceffd
docs/evidence/tracking/g327_detector_batch_stability_2026-09-08.md,41,c3bc2f7d4c4fda36...,c3bc2f7d4c4fda36,16,84005cd12b39f72aaf4d1f0b9f21483243f71f19,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_detector_batch_stability_2026-09-08.md:3a7336dceffd
docs/evidence/tracking/g327_detector_batch_stability_2026-09-08.md,41,df2ae698ae03e804...,df2ae698ae03e804,16,84005cd12b39f72aaf4d1f0b9f21483243f71f19,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_detector_batch_stability_2026-09-08.md:3a7336dceffd
docs/evidence/tracking/g327_detector_batch_stability_2026-09-08.md,41,f59b3d833e2ff32e...,f59b3d833e2ff32e,16,84005cd12b39f72aaf4d1f0b9f21483243f71f19,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_detector_batch_stability_2026-09-08.md:3a7336dceffd
docs/evidence/tracking/g327_detector_batch_stability_2026-09-08.md,41,/workspace/wt/a21/jobs/20260908025412_745458_5112,20260908025412,14,84005cd12b39f72aaf4d1f0b9f21483243f71f19,UNRESOLVED,pod-only or absolute path,,tried=absolute:/workspace/wt/a21/jobs/20260908025412_745458_5112
docs/evidence/tracking/g327_detector_batch_stability_2026-09-08.md,41,dc9efb4bd347f7b8...,dc9efb4bd347f7b8,16,84005cd12b39f72aaf4d1f0b9f21483243f71f19,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_detector_batch_stability_2026-09-08.md:3a7336dceffd
docs/evidence/tracking/g327_detector_batch_stability_2026-09-08.md,41,b02053243c0e6996...,b02053243c0e6996,16,84005cd12b39f72aaf4d1f0b9f21483243f71f19,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_detector_batch_stability_2026-09-08.md:3a7336dceffd
docs/evidence/tracking/g327_detector_batch_stability_2026-09-08.md,41,ca4f9d93ad5b2769...,ca4f9d93ad5b2769,16,84005cd12b39f72aaf4d1f0b9f21483243f71f19,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_detector_batch_stability_2026-09-08.md:3a7336dceffd
docs/evidence/tracking/g327_detector_batch_stability_2026-09-08.md,56,g327_score.json,b4d3b6ab5d0828ce660cddd1f3b0f7d15348aeb0e02c1310b94c3a3b9897aaf3,64,84005cd12b39f72aaf4d1f0b9f21483243f71f19,UNRESOLVED,token is not a digest,,docs/evidence/tracking/g327_artifact/g327_score.json:3332a889928a|docs/evidence/tracking/g327_detector_batch_stability_2026-09-08.md:3a7336dceffd
docs/evidence/tracking/g327_detector_batch_stability_2026-09-08.md,56,g327_attempt1_source_absence.txt,20260908025412,14,84005cd12b39f72aaf4d1f0b9f21483243f71f19,UNRESOLVED,token is not a digest,,docs/evidence/tracking/g327_artifact/g327_attempt1_source_absence.txt:544e30676b99|docs/evidence/tracking/g327_detector_batch_stability_2026-09-08.md:3a7336dceffd
docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md,5,g327_prereg_2026-09-08d.md,541f2f331,9,6e825c38d33d92e00f69759712ad0a1a43c4bbfd,UNRESOLVED,token is not a digest,,docs/evidence/tracking/g327_prereg_2026-09-08d.md:3e8dc19dd860|docs/evidence/tracking/g327_prereg_2026-09-08d.md:fb668830470a|docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md:1a417ed0e0f8|docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md:f54b2aa1034f
docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md,13,docs/evidence/tracking/g327_attempt2/g327a2_table.md,b7da6cb75d3bdeee513d61dd72a3a03d0c07aa7e28175d633e6dc274a28504ce,64,6e825c38d33d92e00f69759712ad0a1a43c4bbfd,UNRESOLVED,token is not a digest,,docs/evidence/tracking/g327_attempt2/g327a2_table.md:4525e1ce89c5|docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md:1a417ed0e0f8|docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md:f54b2aa1034f
docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md,33,docs/evidence/tracking/g324_artifact/,1a129aa90,9,6e825c38d33d92e00f69759712ad0a1a43c4bbfd,UNRESOLVED,token is not a digest,,docs/evidence/tracking/g324_artifact/:2d0c647a375d|docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md:1a417ed0e0f8|docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md:f54b2aa1034f
docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md,47,c3bc2f7d4c4fda36...,c3bc2f7d4c4fda36,16,6e825c38d33d92e00f69759712ad0a1a43c4bbfd,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md:1a417ed0e0f8|docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md:f54b2aa1034f
docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md,47,df2ae698ae03e804...,df2ae698ae03e804,16,6e825c38d33d92e00f69759712ad0a1a43c4bbfd,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md:1a417ed0e0f8|docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md:f54b2aa1034f
docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md,47,f59b3d833e2ff32e...,f59b3d833e2ff32e,16,6e825c38d33d92e00f69759712ad0a1a43c4bbfd,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md:1a417ed0e0f8|docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md:f54b2aa1034f
docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md,47,02368e4fd3722376...,02368e4fd3722376,16,6e825c38d33d92e00f69759712ad0a1a43c4bbfd,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md:1a417ed0e0f8|docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md:f54b2aa1034f
docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md,47,459507ecfe5b8efd...,459507ecfe5b8efd,16,6e825c38d33d92e00f69759712ad0a1a43c4bbfd,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md:1a417ed0e0f8|docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md:f54b2aa1034f
docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md,47,686e4fbf3bea036f...,686e4fbf3bea036f,16,6e825c38d33d92e00f69759712ad0a1a43c4bbfd,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md:1a417ed0e0f8|docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md:f54b2aa1034f
docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md,47,a0e02a4c0ad155ca...,a0e02a4c0ad155ca,16,6e825c38d33d92e00f69759712ad0a1a43c4bbfd,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md:1a417ed0e0f8|docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md:f54b2aa1034f
docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md,53,NONE,20260908,8,6e825c38d33d92e00f69759712ad0a1a43c4bbfd,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md:1a417ed0e0f8|docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md:f54b2aa1034f
docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md,53,NONE,20260908,8,6e825c38d33d92e00f69759712ad0a1a43c4bbfd,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md:1a417ed0e0f8|docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md:f54b2aa1034f
docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md,55,g327a2_report.json,c05cb90f80123d4de1df1d4a23167648fc462906bbe0aaad466fb20adbb81b6e,64,6e825c38d33d92e00f69759712ad0a1a43c4bbfd,UNRESOLVED,token is not a digest,,docs/evidence/tracking/g327_attempt2/g327a2_report.json:541e765b4572|docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md:1a417ed0e0f8|docs/evidence/tracking/g327_detector_batch_stability_attempt2_2026-09-08.md:f54b2aa1034f
docs/evidence/tracking/g327_prereg_2026-09-08.md,68,NONE,686426bf125bead05e0139c781bb0447917ed7f109ec4d2f7902b86be636d862,64,f8934c0394e486900bd88bea7cb29bc305526789,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_prereg_2026-09-08.md:fb0ee2503316
docs/evidence/tracking/g327_prereg_2026-09-08.md,69,NONE,0302a5e3e691ef63831173d06db87804635511bb929e048ccd0fcdf9dddd0036,64,f8934c0394e486900bd88bea7cb29bc305526789,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_prereg_2026-09-08.md:fb0ee2503316
docs/evidence/tracking/g327_prereg_2026-09-08.md,70,NONE,937eea3183390b25fdbb10cded43e0888d3b90bf0ae5f7826d6d9b0d19fcd024,64,f8934c0394e486900bd88bea7cb29bc305526789,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_prereg_2026-09-08.md:fb0ee2503316
docs/evidence/tracking/g327_prereg_2026-09-08.md,143,NONE,3f19f817c4d836b5d120fc003cb3aafb3141cefb17100128ddb4a01601fce6dc,64,f8934c0394e486900bd88bea7cb29bc305526789,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_prereg_2026-09-08.md:fb0ee2503316
docs/evidence/tracking/g327_prereg_2026-09-08b.md,6,NONE,3f19f817c4d836b5d120fc003cb3aafb3141cefb17100128ddb4a01601fce6dc,64,f8934c0394e486900bd88bea7cb29bc305526789,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_prereg_2026-09-08b.md:3a36676754b9
docs/evidence/tracking/g327_prereg_2026-09-08b.md,99,NONE,392e19c8e04410bb1426a82f39d1dc6088c548647edecf5cf5cd4fa92722791c,64,f8934c0394e486900bd88bea7cb29bc305526789,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_prereg_2026-09-08b.md:3a36676754b9
docs/evidence/tracking/g327_prereg_2026-09-08b.md,100,NONE,55cf3ffb2baa77346890f750e3ef91ec5fd415208a1971ae2daf98de0a244020,64,f8934c0394e486900bd88bea7cb29bc305526789,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_prereg_2026-09-08b.md:3a36676754b9
docs/evidence/tracking/g327_prereg_2026-09-08b.md,101,NONE,73364b69a11bfaef6508c1c626ec44f823b6802e8bcab6aa96e1fe76fe56d300,64,f8934c0394e486900bd88bea7cb29bc305526789,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g327_prereg_2026-09-08b.md:3a36676754b9
