path	status	head_sha256_lf	pod_sha256_lf	head_bytes_lf	pod_bytes_lf	pod_mtime_utc
scripts/platformkit/ingame_state_lift.py	IDENTICAL	1567cb3ddc0caa8395951ba3ca37c77f13b464f68c7b15f77a360124411e1537	1567cb3ddc0caa8395951ba3ca37c77f13b464f68c7b15f77a360124411e1537	12688	12688	2026-09-03T14:12:25Z
scripts/platformkit/ingest_manifest_core.py	IDENTICAL	f5d0493697396562bd545c88cfcb454e91caabea47fc92fc98650bda44617377	f5d0493697396562bd545c88cfcb454e91caabea47fc92fc98650bda44617377	3478	3478	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/__init__.py	IDENTICAL	0dfb17166166ed4a4038116954f6c6b25e79f36c527807c505a516e8a1062af7	0dfb17166166ed4a4038116954f6c6b25e79f36c527807c505a516e8a1062af7	77	77	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/ask.py	IDENTICAL	7881e5f1b0a0f027f3490b1f2b674dbbe51ad27248c332c633692779501488bd	7881e5f1b0a0f027f3490b1f2b674dbbe51ad27248c332c633692779501488bd	18008	18008	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/ask_families.py	IDENTICAL	677c3c6db282176487b3fe93b3a4df64df493d39526de2288d4c60438d851753	677c3c6db282176487b3fe93b3a4df64df493d39526de2288d4c60438d851753	13641	13641	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/ask_fit.py	IDENTICAL	18412f4634a5276ff3eed121354ecaebe1ff05fd3074cc363f0f2e12764f9e57	18412f4634a5276ff3eed121354ecaebe1ff05fd3074cc363f0f2e12764f9e57	8433	8433	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/ask_index.py	IDENTICAL	4c4a719b9836aaf071994b48a4daac7bbf670b21eff4e7677335b620da28a3d1	4c4a719b9836aaf071994b48a4daac7bbf670b21eff4e7677335b620da28a3d1	35607	35607	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/claims_coverage_report.py	IDENTICAL	81a44c8ef114a6e4bce904ee95772d7b4aad6005e661d7b112d9f3eb23b4532e	81a44c8ef114a6e4bce904ee95772d7b4aad6005e661d7b112d9f3eb23b4532e	8202	8202	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/claims_index.py	IDENTICAL	789b886dcfa948d6399e51f41c523b060f554a2a9b0f88d1e027d67951adb9d2	789b886dcfa948d6399e51f41c523b060f554a2a9b0f88d1e027d67951adb9d2	7390	7390	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/compose_best.py	IDENTICAL	06cd4b65e051ba40255d4a52db34028c820c78fae85bcbf6ed969973e5a6ae71	06cd4b65e051ba40255d4a52db34028c820c78fae85bcbf6ed969973e5a6ae71	13168	13168	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/compose_best_season.py	IDENTICAL	b3a8911f8eb4b25d2d27ec28db79baeeeb5b6ea3aa99acb7608e33309cff18e1	b3a8911f8eb4b25d2d27ec28db79baeeeb5b6ea3aa99acb7608e33309cff18e1	5591	5591	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/compose_comparables.py	IDENTICAL	e0c09276de8eec684579a31386fe538520b17179206a1220e21facf716aa9c2d	e0c09276de8eec684579a31386fe538520b17179206a1220e21facf716aa9c2d	9734	9734	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/compose_matchup.py	IDENTICAL	1e324f76286a60c26356f5342f00c7f4944c412c7355c888c4ef2e84ec30e076	1e324f76286a60c26356f5342f00c7f4944c412c7355c888c4ef2e84ec30e076	10685	10685	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/compose_profile.py	IDENTICAL	ac19a6234f1386be462306fe85dc8c1f4f03cff2a5b30c9362b1e8b71167c3f3	ac19a6234f1386be462306fe85dc8c1f4f03cff2a5b30c9362b1e8b71167c3f3	11350	11350	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/compose_scout.py	IDENTICAL	45b767959771e8c896fce2bdc20b210bf6764b09fb11d7509a441ab641853583	45b767959771e8c896fce2bdc20b210bf6764b09fb11d7509a441ab641853583	15920	15920	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/families.py	IDENTICAL	7d732e03b7188ab37dc76a8bf6a6cf19f96b8ad3b268ebbf1642bd109257974f	7d732e03b7188ab37dc76a8bf6a6cf19f96b8ad3b268ebbf1642bd109257974f	11688	11688	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/fit_sweep.py	IDENTICAL	e12e52fcbf0ca924e7990eee7c43adcd612702d736d44e9a8aa1ea800a1774fd	e12e52fcbf0ca924e7990eee7c43adcd612702d736d44e9a8aa1ea800a1774fd	5044	5044	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/metric_names.py	IDENTICAL	151a1a8321e9d5c76ea3da7c67b7a5f01cda6ea6534626edfc73e3de6326626c	151a1a8321e9d5c76ea3da7c67b7a5f01cda6ea6534626edfc73e3de6326626c	3902	3902	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/paper_analytics.py	IDENTICAL	01c153e25c8c006795b6a8a1b60d828f45b2ceec77c89fd9962c79dfe5cf212f	01c153e25c8c006795b6a8a1b60d828f45b2ceec77c89fd9962c79dfe5cf212f	11314	11314	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/test_ask.py	IDENTICAL	e28c1aad5472266b1391c45db701c4a8f606b11b675d27ae29043d17b42db048	e28c1aad5472266b1391c45db701c4a8f606b11b675d27ae29043d17b42db048	54905	54905	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/test_ask_index.py	IDENTICAL	ab6a19561d118e59f54d0e3c6da859e5f2ddd9d0ffb3ae6f3db6f652dd7ad2ee	ab6a19561d118e59f54d0e3c6da859e5f2ddd9d0ffb3ae6f3db6f652dd7ad2ee	12640	12640	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/test_ask_index_new_family_aliases.py	IDENTICAL	a4e2ad9d98c4ca5b375421aa958751d6492d6f8d69a5a1d0a1dec98f5df877b9	a4e2ad9d98c4ca5b375421aa958751d6492d6f8d69a5a1d0a1dec98f5df877b9	5347	5347	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/test_ask_index_player_splits_aliases.py	IDENTICAL	faa1fee739b9a0971be3ffb53d4dd16d8f518573ea6bd42269bad2caf581be22	faa1fee739b9a0971be3ffb53d4dd16d8f518573ea6bd42269bad2caf581be22	1392	1392	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/test_ask_index_wnba_tennis_parity_aliases.py	IDENTICAL	7792c99bfd36c6ea3103fa31be9dedf7c7fde6bbba6fdbe910f9143e4f53d9e0	7792c99bfd36c6ea3103fa31be9dedf7c7fde6bbba6fdbe910f9143e4f53d9e0	1816	1816	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/test_claims_coverage_report.py	IDENTICAL	403a81a7a5ffa8932f24eb1dd137847c270900611460bd51cdfa640088708e7e	403a81a7a5ffa8932f24eb1dd137847c270900611460bd51cdfa640088708e7e	8058	8058	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/test_claims_index.py	IDENTICAL	7306f0ff698834c2d5888dbf3b11c6f7169b2953d64b96e9c398760c9126cd76	7306f0ff698834c2d5888dbf3b11c6f7169b2953d64b96e9c398760c9126cd76	6276	6276	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/test_compose_best.py	IDENTICAL	5ca229e194427d3b032cef71484a350cd2a46670708c0c7c8aae709b85c7a7c8	5ca229e194427d3b032cef71484a350cd2a46670708c0c7c8aae709b85c7a7c8	19669	19669	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/test_compose_best_season.py	IDENTICAL	7937bc5e8ce33498b56d1c4a3e7cefcf21ac6fbff53fe25d188c3a3b7222b7c4	7937bc5e8ce33498b56d1c4a3e7cefcf21ac6fbff53fe25d188c3a3b7222b7c4	13292	13292	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/test_compose_matchup.py	IDENTICAL	ff6e8bdb308f6c5bbdc0aec5f644f781f9a7f0849608e28a2b7de8fa0ffcd49c	ff6e8bdb308f6c5bbdc0aec5f644f781f9a7f0849608e28a2b7de8fa0ffcd49c	6831	6831	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/test_compose_profile.py	IDENTICAL	83495cb3607d229d49daf5f64ca2e2770f015fbc648bdc263eae705de254fd65	83495cb3607d229d49daf5f64ca2e2770f015fbc648bdc263eae705de254fd65	7285	7285	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/test_fit_sweep.py	IDENTICAL	7e1fdd6f62380b4aca668b178adf63bb7228f4fc08b6292fd082060a5b2e2035	7e1fdd6f62380b4aca668b178adf63bb7228f4fc08b6292fd082060a5b2e2035	6077	6077	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/test_metric_names.py	IDENTICAL	f832dd258e92a3e6681a9a54b4bdf249533f0f4de2c54ecc0c90c5c836d7ef9d	f832dd258e92a3e6681a9a54b4bdf249533f0f4de2c54ecc0c90c5c836d7ef9d	2136	2136	2026-09-03T14:12:25Z
scripts/platformkit/intel_query/test_paper_analytics.py	IDENTICAL	dbf296feb22209665ddb0dcdc4beb2fa6716f9fada56a31d3565355143b3d4ad	dbf296feb22209665ddb0dcdc4beb2fa6716f9fada56a31d3565355143b3d4ad	7291	7291	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/__init__.py	IDENTICAL	388f0d8016c74ec0f024945c6b21505b967aad688468dc879feae4f728959bea	388f0d8016c74ec0f024945c6b21505b967aad688468dc879feae4f728959bea	154	154	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/aggregate_recompute.py	IDENTICAL	b63713300a9a897c4f7e5f42cd953d092e2585df210b192a55835c0e4041c51b	b63713300a9a897c4f7e5f42cd953d092e2585df210b192a55835c0e4041c51b	3465	3465	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/basketball_claims.py	IDENTICAL	3bca4f3b9294d7740d3650414f1fa8e5843c3a92202e06ac20c7bd6d3b997d4d	3bca4f3b9294d7740d3650414f1fa8e5843c3a92202e06ac20c7bd6d3b997d4d	14001	14001	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/basketball_claims_dims.py	IDENTICAL	94d9d765eaec40f653f498a6df0dae03ce099919faa7315abc7bb3087778c1f3	94d9d765eaec40f653f498a6df0dae03ce099919faa7315abc7bb3087778c1f3	16897	16897	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/basketball_claims_io.py	IDENTICAL	88689565a6cd8f0e600a6adc975163b91bbfff2c8e1a51fc0a78a7bae43761fd	88689565a6cd8f0e600a6adc975163b91bbfff2c8e1a51fc0a78a7bae43761fd	3383	3383	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/build_verdict_claims_coverage.py	IDENTICAL	e5adcb7c7299b664da64e37be0bfca268d66e0d5135085ea433262dcd423788a	e5adcb7c7299b664da64e37be0bfca268d66e0d5135085ea433262dcd423788a	26604	26604	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/catcher_framing_claims.py	IDENTICAL	ea868de8377dd5a201d1042bbc3869925d10781972e9807f87345b4207742ec9	ea868de8377dd5a201d1042bbc3869925d10781972e9807f87345b4207742ec9	10912	10912	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/claims_factory.py	IDENTICAL	13e846661e2a3a4c20883c37b7888a0ac10eabc29f18f947c9929329f37a39de	13e846661e2a3a4c20883c37b7888a0ac10eabc29f18f947c9929329f37a39de	13763	13763	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/claims_validator.py	IDENTICAL	a75742a3671eaeb096a0020634160b11cc4bb7e1c12e9a3d900ad0c4a7659753	a75742a3671eaeb096a0020634160b11cc4bb7e1c12e9a3d900ad0c4a7659753	17495	17495	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/claims_validator_batch.py	IDENTICAL	bb40c98712784198efd9273a457a9ec3c99cfa99e1c212b7ef84865602fe0b8c	bb40c98712784198efd9273a457a9ec3c99cfa99e1c212b7ef84865602fe0b8c	13951	13951	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/fit_validity_gate.py	IDENTICAL	55920db4ce145731b74c4ce96d96e42346fbef931a48eb9c5e7f5adaf24c8995	55920db4ce145731b74c4ce96d96e42346fbef931a48eb9c5e7f5adaf24c8995	14189	14189	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/fit_validity_gate_impl.py	IDENTICAL	8432507b25b51f82172b1d39adcb3edeb8b48e51b00c1f5c9839bc578b0862de	8432507b25b51f82172b1d39adcb3edeb8b48e51b00c1f5c9839bc578b0862de	13377	13377	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/fit_validity_gate_ingredients.py	IDENTICAL	c3f8ba4d181fc16a445bd01c5f4da3900bcd7d15585102dd718c8d2c1e0e3cd4	c3f8ba4d181fc16a445bd01c5f4da3900bcd7d15585102dd718c8d2c1e0e3cd4	3276	3276	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/fit_validity_gate_nulls.py	IDENTICAL	a2aa8c4c20cdc84826b56fb9df1511f32933c60b35568e8588a24d2a5dda2155	a2aa8c4c20cdc84826b56fb9df1511f32933c60b35568e8588a24d2a5dda2155	3208	3208	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/fit_validity_gate_report.py	IDENTICAL	ed96f1a2d0a7b132d4a5f768ec3d5cca2f62a15f97e0bd8d6a45d3a424566e3e	ed96f1a2d0a7b132d4a5f768ec3d5cca2f62a15f97e0bd8d6a45d3a424566e3e	2539	2539	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/kalshi_sportsbook_prob_gap_claims.py	IDENTICAL	07995d06ce2644a2a50ed5f5ce8b21d8b71c0faa4d6b4e1c4c30904e222d2bca	07995d06ce2644a2a50ed5f5ce8b21d8b71c0faa4d6b4e1c4c30904e222d2bca	13418	13418	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/line_history_consensus_claims.py	IDENTICAL	a271c819fea85b8e275da0dca5e02dff851d51daad38dbd5ac773394c9cf0531	a271c819fea85b8e275da0dca5e02dff851d51daad38dbd5ac773394c9cf0531	12762	12762	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/line_value_dispersion_claims.py	IDENTICAL	0236f93d03a1874f3d178af82e7d06dfcbcc4d8d8d00930cb19e6fe0494d3165	0236f93d03a1874f3d178af82e7d06dfcbcc4d8d8d00930cb19e6fe0494d3165	12677	12677	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/market_book_dispersion_claims.py	IDENTICAL	1870c554718fcb9c3210f4f6bed555ff50382a692ca99638874518822254dd95	1870c554718fcb9c3210f4f6bed555ff50382a692ca99638874518822254dd95	10905	10905	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/mlb_batter_context_claims.py	IDENTICAL	e205bf3a0e055620bda4666f59f0bb506288fec1dd5fe633b4b06fc2c969d7f9	e205bf3a0e055620bda4666f59f0bb506288fec1dd5fe633b4b06fc2c969d7f9	13421	13421	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/mlb_batter_splits_claims.py	IDENTICAL	a2062654e62ab8ac4daf67c1bee61a0a887d17393161526edf3dffe2e6413f48	a2062654e62ab8ac4daf67c1bee61a0a887d17393161526edf3dffe2e6413f48	13107	13107	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/mlb_career_leaders_claims.py	IDENTICAL	18fd1916f6f372575cfa1ce33d704ab69945d3a413592c2134571676a35b9b98	18fd1916f6f372575cfa1ce33d704ab69945d3a413592c2134571676a35b9b98	8682	8682	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/mlb_injury_recency_claims.py	IDENTICAL	8b8505fc9fb7c4d0f830eb4a45f0b62496bf3e88bb7c00c3c6259d884d87c164	8b8505fc9fb7c4d0f830eb4a45f0b62496bf3e88bb7c00c3c6259d884d87c164	7503	7503	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/mlb_pitcher_claims.py	IDENTICAL	e8cdfd9929553bca563a5e06dedfb28bdab3ead5256c1a9972a61424803bc930	e8cdfd9929553bca563a5e06dedfb28bdab3ead5256c1a9972a61424803bc930	9090	9090	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/mlb_pitcher_putaway_claims.py	IDENTICAL	ee66f9a9e3d65a007ece2d48fbdfd07541aabfe5f736c6fb377a59458f12efdb	ee66f9a9e3d65a007ece2d48fbdfd07541aabfe5f736c6fb377a59458f12efdb	8678	8678	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/mlb_plate_discipline_claims.py	IDENTICAL	21fd85a13ef257447a2e44c616123fa9e074abd9222d70a635471636e6339ab8	21fd85a13ef257447a2e44c616123fa9e074abd9222d70a635471636e6339ab8	12596	12596	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/mlb_tto_claims.py	IDENTICAL	9cc85ca94ec89ccaea8aa0acdfa7c1fa0d75b09ea07582f1de021e96db2ce40c	9cc85ca94ec89ccaea8aa0acdfa7c1fa0d75b09ea07582f1de021e96db2ce40c	14612	14612	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_canonical_shooter_claims.py	IDENTICAL	47d452af5a204fe1e473bb34c00a85d5b6e25941a3af71d99e1cf64ddf51261f	47d452af5a204fe1e473bb34c00a85d5b6e25941a3af71d99e1cf64ddf51261f	12484	12484	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_concession_profile_claims.py	IDENTICAL	27851b48ed0ee191344ce22e27de6c4c6db151e1de855b4cf4730fcd627faaa0	27851b48ed0ee191344ce22e27de6c4c6db151e1de855b4cf4730fcd627faaa0	7711	7711	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_context_defadj_asof.py	IDENTICAL	53844782e6a54a91f3f97895a104aa60f33cf713d5ed2c56dfcd730a5410b268	53844782e6a54a91f3f97895a104aa60f33cf713d5ed2c56dfcd730a5410b268	7005	7005	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_context_margin_claims.py	IDENTICAL	ff3d663555d4ef7fd66ab74e90605d095b1855b69dab4b6313b5785a06b531aa	ff3d663555d4ef7fd66ab74e90605d095b1855b69dab4b6313b5785a06b531aa	5397	5397	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_context_scheme_claims.py	IDENTICAL	ee039cba15a71fafcc3a97c9acc8e0c99f7b379526fdac46d761e392da186fc2	ee039cba15a71fafcc3a97c9acc8e0c99f7b379526fdac46d761e392da186fc2	4516	4516	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_context_shooting_defadj_claims.py	IDENTICAL	3ffec2ad36110d57366949087b5492863cbf0b7ad217bfaa563ef8b5d575171a	3ffec2ad36110d57366949087b5492863cbf0b7ad217bfaa563ef8b5d575171a	12736	12736	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_defender_v1_claims.py	IDENTICAL	1bebaacec303d2ec75d0e0e7ab932165c5933275435d157d22eeb5fd494dbf88	1bebaacec303d2ec75d0e0e7ab932165c5933275435d157d22eeb5fd494dbf88	7607	7607	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_defender_v2_context_claims.py	IDENTICAL	8ce7ea1fd4453b02da14e8d61b6bcc7c6ba7979aa59a7576ff1251aaa291a980	8ce7ea1fd4453b02da14e8d61b6bcc7c6ba7979aa59a7576ff1251aaa291a980	8966	8966	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_defender_v3_team_rel_claims.py	IDENTICAL	25eb73882a672f2139cd069b5946bd831b62112ed2f4f5a939b182beee53f06f	25eb73882a672f2139cd069b5946bd831b62112ed2f4f5a939b182beee53f06f	7289	7289	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_defender_v4_individual_claims.py	IDENTICAL	f728001c96cd8f65838b24566c0f55785a0fc8ad6dcbd7699584ce8269278c56	f728001c96cd8f65838b24566c0f55785a0fc8ad6dcbd7699584ce8269278c56	9619	9619	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_fit_ingredient_builders.py	IDENTICAL	7a0846ab09c6d206f95d3bab265ece32043387dbc6a24424eb4d6b4627d4f9b6	7a0846ab09c6d206f95d3bab265ece32043387dbc6a24424eb4d6b4627d4f9b6	12113	12113	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_fit_ingredient_claims.py	IDENTICAL	990962fc8d2c13a4a096312702f5e3593d6a3529af92fa9985d8528991ede504	990962fc8d2c13a4a096312702f5e3593d6a3529af92fa9985d8528991ede504	3823	3823	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_fit_sweep_claims.py	IDENTICAL	d40780e5efeb3a5be02d80d34a3f68d92bdea5c3f6d7af23d60874ed8595edf4	d40780e5efeb3a5be02d80d34a3f68d92bdea5c3f6d7af23d60874ed8595edf4	13274	13274	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_gravity_proxy_claims.py	IDENTICAL	63187a8fc2ff91dccd3da8f33004125222276314159b0a5b5cedb7918fa30a0f	63187a8fc2ff91dccd3da8f33004125222276314159b0a5b5cedb7918fa30a0f	7242	7242	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_gravity_v2_claims.py	IDENTICAL	880b0b5b64679ab1956d5cce023c28c9eb07eb60db32f15391c126e9f0427f4d	880b0b5b64679ab1956d5cce023c28c9eb07eb60db32f15391c126e9f0427f4d	7788	7788	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_interaction_stability.py	IDENTICAL	55a77383ad9e9b04308b3a7108884160495dec00c37c42eb10625ec57724bb34	55a77383ad9e9b04308b3a7108884160495dec00c37c42eb10625ec57724bb34	5400	5400	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_lineup_context_claims.py	IDENTICAL	bfbda33e9801fd2275cf764bc149c7a91caad30f493bbf60b219abc2d3cbea25	bfbda33e9801fd2275cf764bc149c7a91caad30f493bbf60b219abc2d3cbea25	12018	12018	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_lineup_context_spacing.py	IDENTICAL	b55b0122743b1e38ad43eff3eaea1ccdda619f21605987b29b4f5b2b59aa4e86	b55b0122743b1e38ad43eff3eaea1ccdda619f21605987b29b4f5b2b59aa4e86	5485	5485	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_lineup_spacing_claims.py	IDENTICAL	cd4407560c6a69de9547fb41dcc127021584835f64b8c3f00324a6a74a808b0b	cd4407560c6a69de9547fb41dcc127021584835f64b8c3f00324a6a74a808b0b	6521	6521	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_lineup_synergy_claims.py	IDENTICAL	5208cde7c2ce564a375e8fcd7055c8dbfbe686c5227451e379461deee10eee18	5208cde7c2ce564a375e8fcd7055c8dbfbe686c5227451e379461deee10eee18	6980	6980	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_on_off_claims.py	IDENTICAL	be3936f443a7fc53c8f766c240f11e15151922eb3aefa03bf48954c8bfe26ef7	be3936f443a7fc53c8f766c240f11e15151922eb3aefa03bf48954c8bfe26ef7	6357	6357	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_player_interaction_claims.py	IDENTICAL	7e83be4f9b0c873c6d1a30ef4d314687a2019f1b6a307833acb139b705f6ef5d	7e83be4f9b0c873c6d1a30ef4d314687a2019f1b6a307833acb139b705f6ef5d	12463	12463	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_referee_crew_ft_claims.py	IDENTICAL	165117c04173b999815d8775430bdc234fcc5dc5db73e00f27b9497cd27841a2	165117c04173b999815d8775430bdc234fcc5dc5db73e00f27b9497cd27841a2	11676	11676	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_rest_adjusted_form_claims.py	IDENTICAL	6962e1d82a6ca4cf67469512f2fdf594ad75e7daab5e04af9f427bef8615fed0	6962e1d82a6ca4cf67469512f2fdf594ad75e7daab5e04af9f427bef8615fed0	8518	8518	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_rest_context_claims.py	IDENTICAL	9a1149bbfd3f704d498fce3e6a59ded046607cbe80e4c6f0f41e725898967219	9a1149bbfd3f704d498fce3e6a59ded046607cbe80e4c6f0f41e725898967219	12260	12260	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_schedule_claims.py	IDENTICAL	e460ee318892f08651b1c144b16411a8db79fc1df5152d453fc794809d412439	e460ee318892f08651b1c144b16411a8db79fc1df5152d453fc794809d412439	14857	14857	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_schedule_claims_2025_26.py	IDENTICAL	94c91fade7a8a7d7dc6c2ef8572b0555ba184c472be832d23c1e71126944b056	94c91fade7a8a7d7dc6c2ef8572b0555ba184c472be832d23c1e71126944b056	9692	9692	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_shooter_profile_claims.py	IDENTICAL	4b6a16d8e7acb953a815a3d24ccafa44389ed63ea42e4ef597874e0c87a3b6be	4b6a16d8e7acb953a815a3d24ccafa44389ed63ea42e4ef597874e0c87a3b6be	8006	8006	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_teammate_context_claims.py	IDENTICAL	2cecc7508849b763c8d9266e4307f348512b3b19cd7f19d7b83df32dfc83c2cc	2cecc7508849b763c8d9266e4307f348512b3b19cd7f19d7b83df32dfc83c2cc	7883	7883	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_teammate_context_gravity.py	IDENTICAL	601210690047d8f0926a0339b8d836fb7a16c341b713eff296773cabc0fe03fb	601210690047d8f0926a0339b8d836fb7a16c341b713eff296773cabc0fe03fb	9520	9520	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_teammate_context_pairs.py	IDENTICAL	7ae56c4469b0290c7df17a7019490db4da40d0c42d17fe6be32a961431455240	7ae56c4469b0290c7df17a7019490db4da40d0c42d17fe6be32a961431455240	9350	9350	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/nba_venue_split_claims.py	IDENTICAL	4f21a52ac8aa141578cb00a85fc096888a980c5e592103a27b0f973817f17b74	4f21a52ac8aa141578cb00a85fc096888a980c5e592103a27b0f973817f17b74	7212	7212	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/npb_kbo_claims.py	IDENTICAL	c004f874393910b1ff5b42f25618b65a622ed9db289199d64986e3ecc0de3892	c004f874393910b1ff5b42f25618b65a622ed9db289199d64986e3ecc0de3892	13679	13679	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/npb_kbo_claims_home_away.py	IDENTICAL	142069bbc1cf52128c95082f3530f99fffb7500aa2df4f2b1995f092509017e1	142069bbc1cf52128c95082f3530f99fffb7500aa2df4f2b1995f092509017e1	4043	4043	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/npb_kbo_claims_io.py	IDENTICAL	d0f20dfc6b74d7281b2fb16a52d14f7be8dcbf08e733ca19433d3534975b5bb7	d0f20dfc6b74d7281b2fb16a52d14f7be8dcbf08e733ca19433d3534975b5bb7	3818	3818	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/npb_kbo_tie_claims.py	IDENTICAL	d7cffb6c0cb494fab0011bf1511e877b1e74e630b4916f7477806d03d60baf80	d7cffb6c0cb494fab0011bf1511e877b1e74e630b4916f7477806d03d60baf80	12806	12806	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/platoon_split_claims.py	IDENTICAL	96f08458ba291e3f8dfb13eec337759091867f6c740ccf9f18bfe3bcf07083b9	96f08458ba291e3f8dfb13eec337759091867f6c740ccf9f18bfe3bcf07083b9	9742	9742	2026-09-03T14:12:25Z
scripts/platformkit/intel_validation/safe_formula.py	IDENTICAL	fa7aedf68bfb117b87a31a0e4b80915c2a2a203695343cf9676228d419fa2711	fa7aedf68bfb117b87a31a0e4b80915c2a2a203695343cf9676228d419fa2711	10778	10778	2026-09-03T14:12:25Z
