geometry,sigma_px,draw,seed,baseline_gap_px,refined_gap_px,improvement_px,n_supports,n_assigned,n_fev,status,base_val_px,ref_val_px
G4_OFF_AXIS,0.00,21,3289572342,0.000000,0.000000,0.000000,524,524,2,ok,0.000000,0.000000
G4_OFF_AXIS,0.00,22,3501451099,0.000000,0.000000,0.000000,524,524,2,ok,0.000000,0.000000
G4_OFF_AXIS,0.00,23,235795700,0.000000,0.000000,0.000000,524,524,2,ok,0.000000,0.000000
G4_OFF_AXIS,0.00,24,2507637473,0.000000,0.000000,0.000000,524,524,2,ok,0.000000,0.000000
G4_OFF_AXIS,0.00,25,766876780,0.000000,0.000000,0.000000,524,524,2,ok,0.000000,0.000000
G4_OFF_AXIS,0.00,26,3026763140,0.000000,0.000000,0.000000,524,524,2,ok,0.000000,0.000000
G4_OFF_AXIS,0.00,27,787847072,0.000000,0.000000,0.000000,524,524,2,ok,0.000000,0.000000
G4_OFF_AXIS,0.00,28,3555797275,0.000000,0.000000,0.000000,524,524,2,ok,0.000000,0.000000
G4_OFF_AXIS,0.00,29,156847757,0.000000,0.000000,0.000000,524,524,2,ok,0.000000,0.000000
G4_OFF_AXIS,0.00,30,332882380,0.000000,0.000000,0.000000,524,524,2,ok,0.000000,0.000000
G4_OFF_AXIS,0.00,31,2519920706,0.000000,0.000000,0.000000,524,524,2,ok,0.000000,0.000000
G4_OFF_AXIS,0.00,32,1157156870,0.000000,0.000000,0.000000,524,524,2,ok,0.000000,0.000000
G4_OFF_AXIS,0.00,33,454909111,0.000000,0.000000,0.000000,524,524,2,ok,0.000000,0.000000
G4_OFF_AXIS,0.00,34,636955549,0.000000,0.000000,0.000000,524,524,2,ok,0.000000,0.000000
G4_OFF_AXIS,0.00,35,1922342735,0.000000,0.000000,0.000000,524,524,2,ok,0.000000,0.000000
G4_OFF_AXIS,0.00,36,3000331920,0.000000,0.000000,0.000000,524,524,2,ok,0.000000,0.000000
G4_OFF_AXIS,0.00,37,999996930,0.000000,0.000000,0.000000,524,524,2,ok,0.000000,0.000000
G4_OFF_AXIS,0.00,38,2849675642,0.000000,0.000000,0.000000,524,524,2,ok,0.000000,0.000000
G4_OFF_AXIS,0.00,39,2749239533,0.000000,0.000000,0.000000,524,524,2,ok,0.000000,0.000000
G4_OFF_AXIS,0.25,0,1261553647,0.161492,0.237053,-0.075561,524,524,4,ok,0.132771,0.125589
G4_OFF_AXIS,0.25,1,1484691140,0.182855,0.175480,0.007375,524,524,4,ok,0.327664,0.316323
G4_OFF_AXIS,0.25,2,3201742712,0.266861,0.286646,-0.019785,523,523,4,ok,0.208293,0.232532
G4_OFF_AXIS,0.25,3,523967346,0.300225,0.187012,0.113213,524,524,5,ok,0.217966,0.166347
G4_OFF_AXIS,0.25,4,79458006,0.375939,0.208733,0.167207,524,524,4,ok,0.253508,0.258101
G4_OFF_AXIS,0.25,5,1754071609,0.232685,0.186688,0.045997,523,523,4,ok,0.113067,0.136890
G4_OFF_AXIS,0.25,6,2588345691,0.262390,0.216516,0.045874,524,524,4,ok,0.108443,0.110557
G4_OFF_AXIS,0.25,7,4281129968,0.289751,0.227078,0.062673,523,523,4,ok,0.079958,0.078258
G4_OFF_AXIS,0.25,8,1643654730,0.128928,0.076372,0.052555,524,524,4,ok,0.238988,0.204500
G4_OFF_AXIS,0.25,9,218541450,0.180633,0.124527,0.056106,524,524,4,ok,0.028492,0.019693
G4_OFF_AXIS,0.25,10,758513081,0.137085,0.136695,0.000390,523,523,4,ok,0.193932,0.184041
G4_OFF_AXIS,0.25,11,3495950544,0.358954,0.144317,0.214637,524,524,4,ok,0.256222,0.227289
G4_OFF_AXIS,0.25,12,2952443834,0.230284,0.102842,0.127442,524,524,4,ok,0.403970,0.351249
G4_OFF_AXIS,0.25,13,260810863,0.344848,0.123869,0.220979,524,524,4,ok,0.111234,0.085040
G4_OFF_AXIS,0.25,14,3634813799,0.321066,0.333324,-0.012258,524,524,4,ok,0.189317,0.208449
G4_OFF_AXIS,0.25,15,1444749840,0.328519,0.282121,0.046398,524,524,4,ok,0.080744,0.053310
G4_OFF_AXIS,0.25,16,2423555142,0.150379,0.133261,0.017118,524,524,4,ok,0.351435,0.339802
G4_OFF_AXIS,0.25,17,3987234798,0.252011,0.251166,0.000845,524,524,5,ok,0.233438,0.186666
G4_OFF_AXIS,0.25,18,863812608,0.451727,0.236412,0.215315,524,524,4,ok,0.276999,0.253945
G4_OFF_AXIS,0.25,19,2785151816,0.360308,0.329939,0.030368,524,524,4,ok,0.107145,0.102196
G4_OFF_AXIS,0.25,20,2097623535,0.188458,0.210049,-0.021592,524,524,4,ok,0.163858,0.150271
G4_OFF_AXIS,0.25,21,1705511750,0.133380,0.144798,-0.011417,524,524,4,ok,0.006874,0.008735
G4_OFF_AXIS,0.25,22,2178483325,0.317116,0.277130,0.039987,524,524,5,ok,0.453577,0.395347
G4_OFF_AXIS,0.25,23,559903531,0.316097,0.205749,0.110348,524,524,4,ok,0.167072,0.139426
G4_OFF_AXIS,0.25,24,3839380746,0.249013,0.234385,0.014628,524,524,5,ok,0.172960,0.162690
G4_OFF_AXIS,0.25,25,3515134821,0.303476,0.273470,0.030006,523,523,4,ok,0.419657,0.421531
G4_OFF_AXIS,0.25,26,1423751324,0.203572,0.152800,0.050772,524,524,4,ok,0.207448,0.225474
G4_OFF_AXIS,0.25,27,3952787348,0.271537,0.319899,-0.048361,524,524,4,ok,0.196230,0.186162
G4_OFF_AXIS,0.25,28,2655591042,0.381398,0.183996,0.197402,524,524,4,ok,0.254466,0.202332
G4_OFF_AXIS,0.25,29,2602580404,0.402598,0.318726,0.083872,524,524,4,ok,0.137003,0.281287
G4_OFF_AXIS,0.25,30,3055875324,0.359091,0.343655,0.015436,524,524,4,ok,0.308742,0.196754
G4_OFF_AXIS,0.25,31,2754214816,0.358865,0.302116,0.056749,524,524,5,ok,0.213254,0.212623
G4_OFF_AXIS,0.25,32,779409402,0.363992,0.217009,0.146983,523,523,4,ok,0.189862,0.259613
G4_OFF_AXIS,0.25,33,2147793177,0.175257,0.110814,0.064443,524,524,4,ok,0.156028,0.161069
G4_OFF_AXIS,0.25,34,898532685,0.425475,0.185727,0.239748,523,523,4,ok,0.297524,0.309555
G4_OFF_AXIS,0.25,35,1052517873,0.168608,0.103373,0.065235,524,524,4,ok,0.163399,0.168297
G4_OFF_AXIS,0.25,36,2671397441,0.181983,0.101189,0.080794,524,524,5,ok,0.288773,0.245318
G4_OFF_AXIS,0.25,37,320538230,0.225719,0.190849,0.034869,524,524,4,ok,0.167662,0.156311
G4_OFF_AXIS,0.25,38,2221297248,0.220874,0.100874,0.120000,524,524,4,ok,0.193676,0.159459
G4_OFF_AXIS,0.25,39,133649820,0.262682,0.144816,0.117867,524,524,4,ok,0.178632,0.140403
G4_OFF_AXIS,0.50,0,3783905475,0.231695,0.232125,-0.000430,523,523,4,ok,0.259530,0.162525
G4_OFF_AXIS,0.50,1,1199121465,0.409002,0.327483,0.081519,525,525,5,ok,0.471169,0.251453
G4_OFF_AXIS,0.50,2,206900897,0.765154,0.325559,0.439594,524,524,5,ok,0.353596,0.389454
G4_OFF_AXIS,0.50,3,2234888266,0.423525,0.497938,-0.074413,524,524,4,ok,0.749716,0.759433
G4_OFF_AXIS,0.50,4,412520836,0.439285,0.419862,0.019423,523,523,4,ok,0.301257,0.292189
G4_OFF_AXIS,0.50,5,2919724161,0.597666,0.466956,0.130710,524,524,4,ok,0.242297,0.174505
G4_OFF_AXIS,0.50,6,90778010,0.278250,0.271364,0.006886,523,523,5,ok,0.311382,0.413752
G4_OFF_AXIS,0.50,7,3599771315,0.707998,0.329187,0.378811,524,524,4,ok,0.314656,0.192407
G4_OFF_AXIS,0.50,8,131968391,0.466430,0.515961,-0.049531,525,525,4,ok,0.058802,0.055341
G4_OFF_AXIS,0.50,9,1767189039,0.463227,0.387897,0.075330,524,524,5,ok,0.282033,0.322654
G4_OFF_AXIS,0.50,10,1423891395,0.332116,0.325186,0.006931,524,524,5,ok,0.152773,0.226217
G4_OFF_AXIS,0.50,11,3623448895,0.501985,0.434015,0.067971,524,524,4,ok,0.487945,0.507452
G4_OFF_AXIS,0.50,12,821758828,0.590112,0.483214,0.106898,523,523,4,ok,0.567735,0.463767
G4_OFF_AXIS,0.50,13,1377091606,0.262432,0.254868,0.007565,524,524,4,ok,0.257864,0.187211
G4_OFF_AXIS,0.50,14,296119478,0.726920,0.483446,0.243474,524,524,6,ok,0.731306,0.647827
G4_OFF_AXIS,0.50,15,2336598500,0.820729,0.422014,0.398715,524,524,4,ok,0.578255,0.260045
G4_OFF_AXIS,0.50,16,3459007532,0.831362,0.274451,0.556911,523,523,4,ok,0.419328,0.408923
G4_OFF_AXIS,0.50,17,3722018954,0.151367,0.223902,-0.072535,524,524,4,ok,0.490545,0.351640
G4_OFF_AXIS,0.50,18,1632173413,0.308207,0.245844,0.062363,524,524,4,ok,0.229309,0.221490
G4_OFF_AXIS,0.50,19,1831295000,0.501156,0.436888,0.064268,523,523,4,ok,0.149237,0.140865
G4_OFF_AXIS,0.50,20,2381619242,0.217220,0.217423,-0.000203,524,524,5,ok,0.181461,0.145419
G4_OFF_AXIS,0.50,21,1658307733,0.330201,0.196183,0.134018,524,524,4,ok,0.365825,0.485993
G4_OFF_AXIS,0.50,22,3656296398,1.015679,0.517120,0.498559,524,524,4,ok,0.672162,0.368865
G4_OFF_AXIS,0.50,23,962583384,0.271618,0.316114,-0.044496,524,524,4,ok,0.561498,0.540282
G4_OFF_AXIS,0.50,24,3382780927,0.546355,0.416677,0.129678,524,524,4,ok,0.281075,0.205954
G4_OFF_AXIS,0.50,25,2397144438,0.586869,0.555143,0.031725,523,523,4,ok,0.455223,0.428135
G4_OFF_AXIS,0.50,26,294994269,0.351117,0.256140,0.094977,524,524,4,ok,0.169431,0.182253
G4_OFF_AXIS,0.50,27,3294418626,0.172087,0.206751,-0.034664,524,524,5,ok,0.389138,0.472949
G4_OFF_AXIS,0.50,28,884993908,1.007885,0.606480,0.401405,524,524,5,ok,0.384145,0.535964
G4_OFF_AXIS,0.50,29,2264245885,0.569833,0.463265,0.106568,523,523,4,ok,0.267600,0.306253
G4_OFF_AXIS,0.50,30,1044687479,0.393925,0.316399,0.077527,524,524,4,ok,0.154495,0.237147
G4_OFF_AXIS,0.50,31,2259510470,0.562687,0.525045,0.037641,523,523,5,ok,0.306780,0.285423
G4_OFF_AXIS,0.50,32,2997265021,0.804152,0.415424,0.388728,523,523,4,ok,0.401356,0.177138
G4_OFF_AXIS,0.50,33,602930967,0.688035,0.618711,0.069324,523,523,4,ok,0.336810,0.285165
G4_OFF_AXIS,0.50,34,3155229144,0.763112,0.521887,0.241225,523,523,5,ok,0.394845,0.289264
G4_OFF_AXIS,0.50,35,3895181306,0.316180,0.301622,0.014559,524,524,5,ok,0.187209,0.206029
G4_OFF_AXIS,0.50,36,1573093886,0.581125,0.583206,-0.002081,524,524,4,ok,0.266981,0.228954
G4_OFF_AXIS,0.50,37,2673630962,1.196316,0.543144,0.653172,524,524,6,ok,0.320293,0.684438
G4_OFF_AXIS,0.50,38,382806360,0.647601,0.497613,0.149988,524,524,4,ok,0.747849,0.687654
G4_OFF_AXIS,0.50,39,667389631,0.491142,0.448695,0.042448,523,523,4,ok,0.212699,0.150359
G4_OFF_AXIS,1.00,0,884457380,1.477213,1.615997,-0.138783,523,523,4,ok,1.353745,1.505538
G4_OFF_AXIS,1.00,1,2884958886,1.060356,0.804317,0.256038,523,523,5,ok,0.536618,0.683716
G4_OFF_AXIS,1.00,2,102749952,0.617008,0.733078,-0.116070,524,524,4,ok,0.773276,1.008801
G4_OFF_AXIS,1.00,3,1114575907,0.735648,0.648344,0.087304,523,523,4,ok,0.731792,0.538584
G4_OFF_AXIS,1.00,4,758313659,1.495364,1.007618,0.487746,524,524,4,ok,1.192599,1.168619
G4_OFF_AXIS,1.00,5,51574240,0.825401,0.424022,0.401379,521,521,6,ok,1.088840,1.337645
G4_OFF_AXIS,1.00,6,1263644920,1.739921,1.117883,0.622038,524,524,6,ok,0.655284,0.641599
G4_OFF_AXIS,1.00,7,471408142,0.918732,0.952293,-0.033560,524,524,4,ok,0.745597,0.773962
G4_OFF_AXIS,1.00,8,1493493639,1.065152,0.973066,0.092087,522,522,4,ok,0.380666,0.415344
G4_OFF_AXIS,1.00,9,1683559313,0.742552,0.734534,0.008018,523,523,4,ok,0.645971,0.650650
G4_OFF_AXIS,1.00,10,1328742911,1.480340,0.614870,0.865470,523,523,6,ok,0.363255,0.294292
G4_OFF_AXIS,1.00,11,3514501854,1.293867,0.705548,0.588318,523,523,5,ok,0.831357,0.456636
G4_OFF_AXIS,1.00,12,3696273817,0.628868,0.493501,0.135367,523,523,6,ok,0.142932,0.267645
G4_OFF_AXIS,1.00,13,877817234,1.504351,1.266353,0.237997,523,523,6,ok,0.577984,0.629436
G4_OFF_AXIS,1.00,14,1997064965,1.516681,1.131865,0.384817,523,523,4,ok,0.441358,0.451392
G4_OFF_AXIS,1.00,15,1329040446,1.104651,0.996836,0.107816,524,524,4,ok,0.478015,0.485323
G4_OFF_AXIS,1.00,16,1501253811,0.665134,0.504697,0.160436,526,526,5,ok,1.022447,1.060941
G4_OFF_AXIS,1.00,17,2399306195,1.469595,0.776314,0.693281,525,525,6,ok,0.643371,0.882211
G4_OFF_AXIS,1.00,18,1259381173,2.470502,1.581550,0.888952,524,524,5,ok,1.253614,0.808653
G4_OFF_AXIS,1.00,19,1112047733,0.810799,0.807389,0.003409,523,523,4,ok,0.789272,0.726964
G4_OFF_AXIS,1.00,20,3363359117,1.161104,0.543408,0.617696,524,524,5,ok,0.657267,0.691046
G4_OFF_AXIS,1.00,21,2058275809,1.378556,1.454055,-0.075500,524,524,4,ok,1.305588,1.422564
G4_OFF_AXIS,1.00,22,2951294472,1.012734,0.950159,0.062575,523,523,5,ok,1.713384,1.564317
G4_OFF_AXIS,1.00,23,1743555116,0.910889,0.829879,0.081010,524,524,6,ok,1.326156,1.061488
G4_OFF_AXIS,1.00,24,888906823,0.624211,0.523982,0.100229,523,523,6,ok,0.294186,0.615661
G4_OFF_AXIS,1.00,25,3858562367,0.684497,0.769379,-0.084882,524,524,4,ok,0.711446,0.607893
G4_OFF_AXIS,1.00,26,891477038,0.718850,0.720311,-0.001461,522,522,4,ok,0.577586,0.459574
G4_OFF_AXIS,1.00,27,1479091052,1.076372,0.745636,0.330736,524,524,5,ok,0.697048,0.782435
G4_OFF_AXIS,1.00,28,1175176837,1.292966,0.980716,0.312250,524,524,4,ok,0.344967,0.277266
G4_OFF_AXIS,1.00,29,2575412680,0.927183,0.694250,0.232933,524,524,5,ok,0.522765,0.543532
G4_OFF_AXIS,1.00,30,1057863492,1.074128,1.093545,-0.019418,523,523,4,ok,0.283355,0.274859
G4_OFF_AXIS,1.00,31,2691479610,1.227998,1.225474,0.002524,525,525,4,ok,1.393034,1.359994
G4_OFF_AXIS,1.00,32,2762603086,2.110877,1.287131,0.823746,522,522,5,ok,0.904920,1.006411
G4_OFF_AXIS,1.00,33,4112042425,1.819142,1.577655,0.241486,524,524,6,ok,0.664084,0.440477
G4_OFF_AXIS,1.00,34,777723474,1.961879,0.952417,1.009463,526,526,6,ok,0.900456,0.912715
G4_OFF_AXIS,1.00,35,1596616783,0.731344,0.591954,0.139390,522,522,6,ok,0.476562,0.307285
G4_OFF_AXIS,1.00,36,1400057296,1.441547,0.960987,0.480560,525,525,7,ok,0.380919,0.221557
G4_OFF_AXIS,1.00,37,3140366115,1.750629,1.151274,0.599355,524,524,5,ok,1.434419,1.549922
G4_OFF_AXIS,1.00,38,4138819545,1.168947,0.741501,0.427445,523,523,5,ok,0.388637,0.481010
G4_OFF_AXIS,1.00,39,492696123,0.614116,0.521255,0.092861,523,523,4,ok,1.322428,1.063758
