closure,path,source,git_oid_expected,git_oid_restored,sha256_source,sha256_restored,sha256_pod,bytes,verdict
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/85ad63a5999b.jpg,S1:master,eb5fbb9f401c21c9b45b173093013b1b572cbe61,eb5fbb9f401c21c9b45b173093013b1b572cbe61,9b9c9137e026f9d0e362f3ce06122001b603622febd02197a22bd64a8e6ba8d5,9b9c9137e026f9d0e362f3ce06122001b603622febd02197a22bd64a8e6ba8d5,9b9c9137e026f9d0e362f3ce06122001b603622febd02197a22bd64a8e6ba8d5,64461,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/85cb6b627d5b.jpg,S1:master,b16c5c8a888e338f1c73729a1e9dd3d9b198cf93,b16c5c8a888e338f1c73729a1e9dd3d9b198cf93,537149531365cbbd4290fda8ddc8212e77fe98aec8a58f4aeb5c0967d897cf5a,537149531365cbbd4290fda8ddc8212e77fe98aec8a58f4aeb5c0967d897cf5a,537149531365cbbd4290fda8ddc8212e77fe98aec8a58f4aeb5c0967d897cf5a,182122,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/85f8416413ff.jpg,S1:master,2ddb6865f85433e9811c9347d523681b759d635d,2ddb6865f85433e9811c9347d523681b759d635d,d8c3361f59d75d2c923f5345230455f5ccd5cfc87d8a2fe569a6531d2e8ab912,d8c3361f59d75d2c923f5345230455f5ccd5cfc87d8a2fe569a6531d2e8ab912,d8c3361f59d75d2c923f5345230455f5ccd5cfc87d8a2fe569a6531d2e8ab912,168340,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/867f70f40b5a.jpg,S1:master,555abe172aa5019aafc95efda5917061f22ddc3e,555abe172aa5019aafc95efda5917061f22ddc3e,eeaa3e4d659a256383c8e906a653b06ea865dd04bd85e4f6a035bd6a29448b3e,eeaa3e4d659a256383c8e906a653b06ea865dd04bd85e4f6a035bd6a29448b3e,eeaa3e4d659a256383c8e906a653b06ea865dd04bd85e4f6a035bd6a29448b3e,157813,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/869565cc29e6.jpg,S1:master,885c01e5ddeb44d520e11e7d632fd71a87ddea02,885c01e5ddeb44d520e11e7d632fd71a87ddea02,a8405964cf7f2174d5b6696d31ef01b2c143e2cb2aa0c8c06480e6b2b8412f32,a8405964cf7f2174d5b6696d31ef01b2c143e2cb2aa0c8c06480e6b2b8412f32,a8405964cf7f2174d5b6696d31ef01b2c143e2cb2aa0c8c06480e6b2b8412f32,161063,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/86fe4e94afa2.jpg,S1:master,19b6c80becec21cb5e01d2c1eff9361331ce23aa,19b6c80becec21cb5e01d2c1eff9361331ce23aa,8274f28edb98f1f5cf73bb050c5042d0e9c4632d0fe9d51a63bcca84bdd5b097,8274f28edb98f1f5cf73bb050c5042d0e9c4632d0fe9d51a63bcca84bdd5b097,8274f28edb98f1f5cf73bb050c5042d0e9c4632d0fe9d51a63bcca84bdd5b097,123690,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/877154041e4d.jpg,S1:master,1590fa4e27195414892119c737169e76db4cba91,1590fa4e27195414892119c737169e76db4cba91,04053f5d8ea6b75a70eb4566f6a1c73d20d7359a5a7cec546ef2d6807cf02ee4,04053f5d8ea6b75a70eb4566f6a1c73d20d7359a5a7cec546ef2d6807cf02ee4,04053f5d8ea6b75a70eb4566f6a1c73d20d7359a5a7cec546ef2d6807cf02ee4,173925,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/87a426f02ac1.jpg,S1:master,ea609e9da310285728483759ca483d969486c471,ea609e9da310285728483759ca483d969486c471,d1405d83c4fa6ec5f8b7c893e2dd02c1d9df153b9dcfa231cfd21cd90162e3bb,d1405d83c4fa6ec5f8b7c893e2dd02c1d9df153b9dcfa231cfd21cd90162e3bb,d1405d83c4fa6ec5f8b7c893e2dd02c1d9df153b9dcfa231cfd21cd90162e3bb,187571,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/87e899b0a031.jpg,S1:master,07009af1b33d3b0fc615fad2cb1e4bc9e79cc9c2,07009af1b33d3b0fc615fad2cb1e4bc9e79cc9c2,2b89940891670c7d09406add8b484425176b068729dd70f9aea83b8927129e24,2b89940891670c7d09406add8b484425176b068729dd70f9aea83b8927129e24,2b89940891670c7d09406add8b484425176b068729dd70f9aea83b8927129e24,178290,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/88a603090bfc.jpg,S1:master,0627e14a67ab1325b4e0f643c760d89f8dadedb6,0627e14a67ab1325b4e0f643c760d89f8dadedb6,769fe65faafff1659b053bbe5b719023644a4ede0ae1c7fbb284ee1964686f57,769fe65faafff1659b053bbe5b719023644a4ede0ae1c7fbb284ee1964686f57,769fe65faafff1659b053bbe5b719023644a4ede0ae1c7fbb284ee1964686f57,165374,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/88b95d236e19.jpg,S1:master,a3844a0e47e3d1ca6c25fa84bfe3ef01bda5d034,a3844a0e47e3d1ca6c25fa84bfe3ef01bda5d034,5e1f3c78103d6523b831f6b5dbbfd3963667218ea8b35defc53f5c7e82b6e0bd,5e1f3c78103d6523b831f6b5dbbfd3963667218ea8b35defc53f5c7e82b6e0bd,5e1f3c78103d6523b831f6b5dbbfd3963667218ea8b35defc53f5c7e82b6e0bd,110448,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/88dc262ed748.jpg,S1:master,d2c05308f33ff8be9c53cdc85aee581b7a289721,d2c05308f33ff8be9c53cdc85aee581b7a289721,0a5c2eb17b9ce4254aa5f0c28d2ec09df4b11f32574ab3dc2d67cb59e1cc0fea,0a5c2eb17b9ce4254aa5f0c28d2ec09df4b11f32574ab3dc2d67cb59e1cc0fea,0a5c2eb17b9ce4254aa5f0c28d2ec09df4b11f32574ab3dc2d67cb59e1cc0fea,178526,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/89521b5d0d6a.jpg,S1:master,4bfee93158ce12fdf8ccd032977ec21c0b42c4ff,4bfee93158ce12fdf8ccd032977ec21c0b42c4ff,fdce4824ad92236a41c7ac8e64fa9eba3087ac2766999015f2a3eb7d5dc779bd,fdce4824ad92236a41c7ac8e64fa9eba3087ac2766999015f2a3eb7d5dc779bd,fdce4824ad92236a41c7ac8e64fa9eba3087ac2766999015f2a3eb7d5dc779bd,158505,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/8986d22a3ee6.jpg,S1:master,de03fbca4d583cd36570f90f7920e0e86fed9c17,de03fbca4d583cd36570f90f7920e0e86fed9c17,28bffe7074c796125929462dade5bd4b46ce2bf3b9e12622611af02161974d04,28bffe7074c796125929462dade5bd4b46ce2bf3b9e12622611af02161974d04,28bffe7074c796125929462dade5bd4b46ce2bf3b9e12622611af02161974d04,191217,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/89b4f8ed448c.jpg,S1:master,cc58c5583868d605d976ae96fe04c9557a369434,cc58c5583868d605d976ae96fe04c9557a369434,1fa2f4b6daa1f8eb4b81be58989e08c58c5850f78abf4d4de13f82ad8a72cb6a,1fa2f4b6daa1f8eb4b81be58989e08c58c5850f78abf4d4de13f82ad8a72cb6a,1fa2f4b6daa1f8eb4b81be58989e08c58c5850f78abf4d4de13f82ad8a72cb6a,161550,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/89dd8715dd8a.jpg,S1:master,18676f9bc6fea225d7f7a0944708ded21432bf2f,18676f9bc6fea225d7f7a0944708ded21432bf2f,88e476f646346e00b56b92fce174daacc0aa57cbb56526f3b44410fe8497fa10,88e476f646346e00b56b92fce174daacc0aa57cbb56526f3b44410fe8497fa10,88e476f646346e00b56b92fce174daacc0aa57cbb56526f3b44410fe8497fa10,176522,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/8a6623a9c489.jpg,S1:master,4b4a68881f95cf6db7dfe7aecbedc616b2bc87a0,4b4a68881f95cf6db7dfe7aecbedc616b2bc87a0,9f19ceaac22fb1e4be1dc82e6ac1d8e597f9893ffb94ee5a7ebee0e8965db259,9f19ceaac22fb1e4be1dc82e6ac1d8e597f9893ffb94ee5a7ebee0e8965db259,9f19ceaac22fb1e4be1dc82e6ac1d8e597f9893ffb94ee5a7ebee0e8965db259,176095,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/8b2d24c1bd75.jpg,S1:master,0923180732d567c94938973cc6cd5963c3f9ecc1,0923180732d567c94938973cc6cd5963c3f9ecc1,dbad36d59f28a8b708d78aa1dc79143a82575e6e4234879bc905b1ffc38c080b,dbad36d59f28a8b708d78aa1dc79143a82575e6e4234879bc905b1ffc38c080b,dbad36d59f28a8b708d78aa1dc79143a82575e6e4234879bc905b1ffc38c080b,156709,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/8b7a7979b56c.jpg,S1:master,6d35dae8379a1dfa60faa4891fb18c5896d435af,6d35dae8379a1dfa60faa4891fb18c5896d435af,32b0dbc0dc18be88d3c478fcb1a2831bcd0552ce8787acaa52869182ff78c05f,32b0dbc0dc18be88d3c478fcb1a2831bcd0552ce8787acaa52869182ff78c05f,32b0dbc0dc18be88d3c478fcb1a2831bcd0552ce8787acaa52869182ff78c05f,157319,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/8bfa5dc8d8c9.jpg,S1:master,8e6102369ac82e74d0f117299501189785857d22,8e6102369ac82e74d0f117299501189785857d22,6c089bd11b8befa81c122d3f067f225161fcc8eee5cdd67caeda857751e43be3,6c089bd11b8befa81c122d3f067f225161fcc8eee5cdd67caeda857751e43be3,6c089bd11b8befa81c122d3f067f225161fcc8eee5cdd67caeda857751e43be3,168795,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/8c2b4ca650af.jpg,S1:master,6a03d48ab4eeb376e09fd37b11a61ee2c6dd7e40,6a03d48ab4eeb376e09fd37b11a61ee2c6dd7e40,f0bb10b516828090121a6dbf43905bf86cba2a9fd1d2d60fd0e3247047fe5920,f0bb10b516828090121a6dbf43905bf86cba2a9fd1d2d60fd0e3247047fe5920,f0bb10b516828090121a6dbf43905bf86cba2a9fd1d2d60fd0e3247047fe5920,192149,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/8c364576216e.jpg,S1:master,33e8806a2d7cb34424a82e8d40b0633849810e50,33e8806a2d7cb34424a82e8d40b0633849810e50,5617e1adf026f12e85c82164383751343587b487800de7ea8e5f944262dd52ae,5617e1adf026f12e85c82164383751343587b487800de7ea8e5f944262dd52ae,5617e1adf026f12e85c82164383751343587b487800de7ea8e5f944262dd52ae,172226,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/8c596a426560.jpg,S1:master,16a152df6a9b0dc9f84e7509386bec7189233004,16a152df6a9b0dc9f84e7509386bec7189233004,35e397dd781fc033f17324f7ea2a8493cf54efe301a3b2b705a970558a20a767,35e397dd781fc033f17324f7ea2a8493cf54efe301a3b2b705a970558a20a767,35e397dd781fc033f17324f7ea2a8493cf54efe301a3b2b705a970558a20a767,189481,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/8d4631207aa6.jpg,S1:master,23d945c6aeb0d960dbb3235049fb8364709fdee4,23d945c6aeb0d960dbb3235049fb8364709fdee4,4bc83519f9ec0274a2657e5c9c3842c80c9bb9fbb3bd92353c00bad07138a068,4bc83519f9ec0274a2657e5c9c3842c80c9bb9fbb3bd92353c00bad07138a068,4bc83519f9ec0274a2657e5c9c3842c80c9bb9fbb3bd92353c00bad07138a068,152170,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/8d80190d0e2b.jpg,S1:master,0934b3fdf8c1a386c62513f3a65cfefef045d228,0934b3fdf8c1a386c62513f3a65cfefef045d228,0d59fde4eb9f35fa6f12a3904b3701b8119b53339394f94fd2689c47bf265bd1,0d59fde4eb9f35fa6f12a3904b3701b8119b53339394f94fd2689c47bf265bd1,0d59fde4eb9f35fa6f12a3904b3701b8119b53339394f94fd2689c47bf265bd1,160037,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/8d8066eb6700.jpg,S1:master,f1aa937217dc13fc3b8e48bdd89cef2ec6b8ff3b,f1aa937217dc13fc3b8e48bdd89cef2ec6b8ff3b,8a5f0d3472107ef05d40a116104a55914c453c801c8c5785e7dfe12916e4d39c,8a5f0d3472107ef05d40a116104a55914c453c801c8c5785e7dfe12916e4d39c,8a5f0d3472107ef05d40a116104a55914c453c801c8c5785e7dfe12916e4d39c,169319,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/8d8ac1354238.jpg,S1:master,05fab5c3323d093ed314273f897bc7ec0b58b78f,05fab5c3323d093ed314273f897bc7ec0b58b78f,f6f9ea5a827f3a8b72855652e3c760f8b5ac1fc5741d64867d6a62f158734f4a,f6f9ea5a827f3a8b72855652e3c760f8b5ac1fc5741d64867d6a62f158734f4a,f6f9ea5a827f3a8b72855652e3c760f8b5ac1fc5741d64867d6a62f158734f4a,182526,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/8da2fd2e41cd.jpg,S1:master,719d3a4229bc8ebd576d35e3f2556b201a09b849,719d3a4229bc8ebd576d35e3f2556b201a09b849,0c09cc90cc99ea97b325e3297657e6d83414f68e8c621f3ec2de0ac3273b399c,0c09cc90cc99ea97b325e3297657e6d83414f68e8c621f3ec2de0ac3273b399c,0c09cc90cc99ea97b325e3297657e6d83414f68e8c621f3ec2de0ac3273b399c,194141,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/8db551391476.jpg,S1:master,412f35e2506d97084990c5e15c2454390a19ad90,412f35e2506d97084990c5e15c2454390a19ad90,b0bc1db78e228669e9f759e8372b36c88a0534a2995bb4c015c52033d63464bb,b0bc1db78e228669e9f759e8372b36c88a0534a2995bb4c015c52033d63464bb,b0bc1db78e228669e9f759e8372b36c88a0534a2995bb4c015c52033d63464bb,186762,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/8df8b92593df.jpg,S1:master,c257ef255ebe2c4cc8d947e49d5b347a36e5760d,c257ef255ebe2c4cc8d947e49d5b347a36e5760d,ea768c81c115191dc9eb3a4d1be7bfc405672ab7f09031c26806cf9390c2427d,ea768c81c115191dc9eb3a4d1be7bfc405672ab7f09031c26806cf9390c2427d,ea768c81c115191dc9eb3a4d1be7bfc405672ab7f09031c26806cf9390c2427d,161234,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/8e018c1de817.jpg,S1:master,df6220d82b3462115e4e79f32946dd6f38358371,df6220d82b3462115e4e79f32946dd6f38358371,a75af9d21bb21b1a73ab6aee8da7bd82a4b7b4a55c15278396836aa8042ef69b,a75af9d21bb21b1a73ab6aee8da7bd82a4b7b4a55c15278396836aa8042ef69b,a75af9d21bb21b1a73ab6aee8da7bd82a4b7b4a55c15278396836aa8042ef69b,157925,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/8eaa76587cb1.jpg,S1:master,f734cc4f8a1bdf5591dc79d355470646577ac563,f734cc4f8a1bdf5591dc79d355470646577ac563,ed9a63da5dc018100cfc769f2b9a73efb67f992e989c51f424d4e720490548d2,ed9a63da5dc018100cfc769f2b9a73efb67f992e989c51f424d4e720490548d2,ed9a63da5dc018100cfc769f2b9a73efb67f992e989c51f424d4e720490548d2,197905,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/8eddb6561311.jpg,S1:master,9004bf3a380140c90e4818e8d9f1ebda469087a2,9004bf3a380140c90e4818e8d9f1ebda469087a2,5d4907026bcbf27ca6d3f1e975a35ac443d0e0a7d33c4763517700d29b5f944c,5d4907026bcbf27ca6d3f1e975a35ac443d0e0a7d33c4763517700d29b5f944c,5d4907026bcbf27ca6d3f1e975a35ac443d0e0a7d33c4763517700d29b5f944c,169087,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/8f745c2bbdd6.jpg,S1:master,2b9d13c6e2e835e0beba15cea71b0acb16196284,2b9d13c6e2e835e0beba15cea71b0acb16196284,9f85b89a253bd1c46c2407231298f043302796990d6d434b1ab929fbad8caf6e,9f85b89a253bd1c46c2407231298f043302796990d6d434b1ab929fbad8caf6e,9f85b89a253bd1c46c2407231298f043302796990d6d434b1ab929fbad8caf6e,172368,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/8fc5f69f7542.jpg,S1:master,175ca6b894502388de709634171b0570c21ebeae,175ca6b894502388de709634171b0570c21ebeae,ea58a98594da89ecb3aaf746aa4d61a33c3cfaa5f52cd5f7da071c6606e7ea7f,ea58a98594da89ecb3aaf746aa4d61a33c3cfaa5f52cd5f7da071c6606e7ea7f,ea58a98594da89ecb3aaf746aa4d61a33c3cfaa5f52cd5f7da071c6606e7ea7f,149939,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/9061d91c2aad.jpg,S1:master,5e4d17a16eca96d0a1107142e73a2629ae239fb5,5e4d17a16eca96d0a1107142e73a2629ae239fb5,c8d364a9dad6355704172a5092d2d246a7981be9cca5452d95b8d953a6f424c9,c8d364a9dad6355704172a5092d2d246a7981be9cca5452d95b8d953a6f424c9,c8d364a9dad6355704172a5092d2d246a7981be9cca5452d95b8d953a6f424c9,145507,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/90b32b232312.jpg,S1:master,0f945aa5670c363d4074824421a05636df027b48,0f945aa5670c363d4074824421a05636df027b48,99eb1ae9849dbe986ccc16fbd4cd64c087e0d7f90929d8078f5b3ca87237e554,99eb1ae9849dbe986ccc16fbd4cd64c087e0d7f90929d8078f5b3ca87237e554,99eb1ae9849dbe986ccc16fbd4cd64c087e0d7f90929d8078f5b3ca87237e554,127984,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/90c2505a735a.jpg,S1:master,825d763f1ff39c0c237499ae07d3bede93cb5eca,825d763f1ff39c0c237499ae07d3bede93cb5eca,eb615cdc970afb8d9f7f1e5e344ac3d1f3b18251c4c42ce543d5b2334e414f25,eb615cdc970afb8d9f7f1e5e344ac3d1f3b18251c4c42ce543d5b2334e414f25,eb615cdc970afb8d9f7f1e5e344ac3d1f3b18251c4c42ce543d5b2334e414f25,134240,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/90ec31471472.jpg,S1:master,9440265a27549317db663f4bb751e6114f7f0aa0,9440265a27549317db663f4bb751e6114f7f0aa0,a73c55fc82ae3c64571b0a2cb27337e000c3c2e4633cf0a0aecb30db3ff266a4,a73c55fc82ae3c64571b0a2cb27337e000c3c2e4633cf0a0aecb30db3ff266a4,a73c55fc82ae3c64571b0a2cb27337e000c3c2e4633cf0a0aecb30db3ff266a4,164492,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/91237c714d31.jpg,S1:master,cc4517ae5885915bf42eb9f81f41da74fd045dac,cc4517ae5885915bf42eb9f81f41da74fd045dac,cc3fcbcb912c0f29a83e1b6cd703598f74244bcd1f349f4d9a637ff08d273527,cc3fcbcb912c0f29a83e1b6cd703598f74244bcd1f349f4d9a637ff08d273527,cc3fcbcb912c0f29a83e1b6cd703598f74244bcd1f349f4d9a637ff08d273527,163723,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/914518aa85f5.jpg,S1:master,9bbb13e61e4689c4b15d716511fae6e1435ec2ec,9bbb13e61e4689c4b15d716511fae6e1435ec2ec,e6c9e2b032528e982db628494a00b99de23294ee06d5d787b912e9bb482741b7,e6c9e2b032528e982db628494a00b99de23294ee06d5d787b912e9bb482741b7,e6c9e2b032528e982db628494a00b99de23294ee06d5d787b912e9bb482741b7,169458,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/91472eb3a624.jpg,S1:master,95df16758e9542763e50da7e9c365d9e27a19c1b,95df16758e9542763e50da7e9c365d9e27a19c1b,cd2b788e2e2a2702597477b1cbc6bf47af4b76b4a2b2301f64e421ab32ed1765,cd2b788e2e2a2702597477b1cbc6bf47af4b76b4a2b2301f64e421ab32ed1765,cd2b788e2e2a2702597477b1cbc6bf47af4b76b4a2b2301f64e421ab32ed1765,177697,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/918f12e96516.jpg,S1:master,15a3d719021c0207b1c109b7b62056f476a8458a,15a3d719021c0207b1c109b7b62056f476a8458a,3bc80486da17fd78d66710cbc14b5fdac1c85a5cb8ea40562f0ca8e9f09255ff,3bc80486da17fd78d66710cbc14b5fdac1c85a5cb8ea40562f0ca8e9f09255ff,3bc80486da17fd78d66710cbc14b5fdac1c85a5cb8ea40562f0ca8e9f09255ff,177932,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/91a032cf73e1.jpg,S1:master,04e27918c8f342dcd89a97d650dd7d238680e088,04e27918c8f342dcd89a97d650dd7d238680e088,11a3ea4413761140d3aee5b1ffbfa0e6342f784a4c23ede93cae036169023998,11a3ea4413761140d3aee5b1ffbfa0e6342f784a4c23ede93cae036169023998,11a3ea4413761140d3aee5b1ffbfa0e6342f784a4c23ede93cae036169023998,133990,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/9205d986172e.jpg,S1:master,f6f79ac393fad0bacdc3ef451e1cab456aeee2d3,f6f79ac393fad0bacdc3ef451e1cab456aeee2d3,9e11f24e999f042312a2a321e05f2b1542c7c74e101a704845164a75bf20b41a,9e11f24e999f042312a2a321e05f2b1542c7c74e101a704845164a75bf20b41a,9e11f24e999f042312a2a321e05f2b1542c7c74e101a704845164a75bf20b41a,165151,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/921ecafd36e4.jpg,S1:master,703ec711da1adfbe2599e577cebf4d16b6366eab,703ec711da1adfbe2599e577cebf4d16b6366eab,70e3811d462211f57dbb58d79cc48112482cf3e53617e6ca33b19f503cfef82e,70e3811d462211f57dbb58d79cc48112482cf3e53617e6ca33b19f503cfef82e,70e3811d462211f57dbb58d79cc48112482cf3e53617e6ca33b19f503cfef82e,144185,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/9220eea33e68.jpg,S1:master,542e0611646d0ebb5b60cb013f361e4caa195f40,542e0611646d0ebb5b60cb013f361e4caa195f40,472bc941b7d780f15a08fd2359e9aff62e7b2c92359e803e6cdf848a98c0d6d8,472bc941b7d780f15a08fd2359e9aff62e7b2c92359e803e6cdf848a98c0d6d8,472bc941b7d780f15a08fd2359e9aff62e7b2c92359e803e6cdf848a98c0d6d8,192810,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/934374068bfc.jpg,S1:master,3a6a383643ce658580d76bb5be795b77809ab8c6,3a6a383643ce658580d76bb5be795b77809ab8c6,a4393de25c1e5d1dd3b186ab61b902c00b04e80b62673c0505354cc025a1bc81,a4393de25c1e5d1dd3b186ab61b902c00b04e80b62673c0505354cc025a1bc81,a4393de25c1e5d1dd3b186ab61b902c00b04e80b62673c0505354cc025a1bc81,140899,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/93765f85386b.jpg,S1:master,849deb944d47aa485c5699350c3ab97e01322957,849deb944d47aa485c5699350c3ab97e01322957,a5493fe38263976a2d00c7c3a9c3fa58e158d385ae23492dea6fa80b92d41fe8,a5493fe38263976a2d00c7c3a9c3fa58e158d385ae23492dea6fa80b92d41fe8,a5493fe38263976a2d00c7c3a9c3fa58e158d385ae23492dea6fa80b92d41fe8,168836,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/93d0e95c3c22.jpg,S1:master,3024d366b65137f61d35a817bfb176db62d3699d,3024d366b65137f61d35a817bfb176db62d3699d,f1a02ab43a1c518a575055a369f72303f55b3743711db563a292b751f166763e,f1a02ab43a1c518a575055a369f72303f55b3743711db563a292b751f166763e,f1a02ab43a1c518a575055a369f72303f55b3743711db563a292b751f166763e,161922,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/93d561d0abd7.jpg,S1:master,84842cb567081da41a934bd71af971921aeef561,84842cb567081da41a934bd71af971921aeef561,34ed1e074e2afb87517a9fd6abb7d53e7dec637987fa82b341623f9e26bf2a3a,34ed1e074e2afb87517a9fd6abb7d53e7dec637987fa82b341623f9e26bf2a3a,34ed1e074e2afb87517a9fd6abb7d53e7dec637987fa82b341623f9e26bf2a3a,123996,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/94565bfe6ace.jpg,S1:master,82671f85e3475506f6dfa736fbd3fb16d942029c,82671f85e3475506f6dfa736fbd3fb16d942029c,a093f2ece9e4fa29b13d26c64fcb1f49e5a7fce487895baa36e993c8df911338,a093f2ece9e4fa29b13d26c64fcb1f49e5a7fce487895baa36e993c8df911338,a093f2ece9e4fa29b13d26c64fcb1f49e5a7fce487895baa36e993c8df911338,181715,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/947b87f4c0e6.jpg,S1:master,142defd3c3e95c37c96f8f96334decef14ece940,142defd3c3e95c37c96f8f96334decef14ece940,d30f38d641e0a7326e339b1cb845cb1d76b9778d76143233324a375c4f62422d,d30f38d641e0a7326e339b1cb845cb1d76b9778d76143233324a375c4f62422d,d30f38d641e0a7326e339b1cb845cb1d76b9778d76143233324a375c4f62422d,154624,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/9534d65f18d2.jpg,S1:master,d3c269ae0a1f0c309f3a0c6aa8af53908db64129,d3c269ae0a1f0c309f3a0c6aa8af53908db64129,d5a3f016d882ed9802cc57ab84ad6011951fb4b5abe82c57f73035bb1f9d308f,d5a3f016d882ed9802cc57ab84ad6011951fb4b5abe82c57f73035bb1f9d308f,d5a3f016d882ed9802cc57ab84ad6011951fb4b5abe82c57f73035bb1f9d308f,154514,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/9553ae33713a.jpg,S1:master,280e412782769c7a3acbddb399ceb10a5e32d701,280e412782769c7a3acbddb399ceb10a5e32d701,f44a109f9cfd46e3aae0437078091200cafed591b961af4fad6c380dd82c1c9d,f44a109f9cfd46e3aae0437078091200cafed591b961af4fad6c380dd82c1c9d,f44a109f9cfd46e3aae0437078091200cafed591b961af4fad6c380dd82c1c9d,148692,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/95a0ce7b9587.jpg,S1:master,97b77ccd2ac9f8bc2c2ef31d81da67a5471ef565,97b77ccd2ac9f8bc2c2ef31d81da67a5471ef565,76a6f7bbcef988256f653b50e0d8de5ac159cd50eb0357fa47c82ef7c0d26ef5,76a6f7bbcef988256f653b50e0d8de5ac159cd50eb0357fa47c82ef7c0d26ef5,76a6f7bbcef988256f653b50e0d8de5ac159cd50eb0357fa47c82ef7c0d26ef5,170359,VERIFIED
