frame_key,split,why,adjudicator,adjudicator_label,adjudicator_cx,adjudicator_cy,terra_label,sol_label,primary_state,agreement,conflict_class
50e1249eaad66208d52c08d96dafeef6efb0778b4b91a9977a18d722b1ca3c14,development,CENTRE-GAP,sol,VISIBLE,1122.5,424.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
e225e1049d6a4cb08e8aac64fbcbdc8e7190185dd3cb7aeee20756abe9bfd12e,heldout,LABEL-DISAGREEMENT,terra,VISIBLE,816.5,435.5,VISIBLE,UNKNOWN,SPLIT,AGREES-ONE,
06b61a76a7ed92f4e227015c169b53e2bd2699dd8c7c5fe8fb0f38d92c9527a6,heldout,CENTRE-GAP,sol,VISIBLE,1298.5,397.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
429d0d1fbda6316ac6e85bc976d268e5c0f40afda19e1c692e7902e8187d3c48,heldout,LABEL-DISAGREEMENT,terra,ABSENT,,,VISIBLE,ABSENT,SPLIT,AGREES-ONE,
96bef25962ec6ad0102df132db9be9d9b96a38d4a325236dd5485b153b8b372e,heldout,CENTRE-GAP,sol,,,,VISIBLE,VISIBLE,UNANIMOUS,UNRESOLVED,AUDIT-LABEL-CONFLICT
b8556e868f732cc5d70d9c5371e7a9e0a8b56a95b9659e3edb33fe1da5bd7246,heldout,CENTRE-GAP,terra,VISIBLE,1364.5,491.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
d0daa78771d38fbb6789e50395d2168800483be92f525246ca5845be27d8fc43,heldout,LABEL-DISAGREEMENT,sol,VISIBLE,855.0,449.5,UNKNOWN,VISIBLE,SPLIT,AGREES-ONE,
adfe897bd5b6a32ab89286f2d6e60e86feb4f7b0e64d41e715d43e21dc8bd954,heldout,CENTRE-GAP,terra,VISIBLE,814.5,765.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
8d4631207aa624276d7d7f682e9fbe9740585c8a2b39fee7eb2ab34fd18b1cf8,heldout,CENTRE-GAP,sol,VISIBLE,1664.0,468.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
97d09f6e918233c8dfa0abf95226ce4b0e9b5b0232b5b0bbf2a926daf9a029c7,heldout,CENTRE-GAP,terra,VISIBLE,957.5,283.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
98bae19d49ab1b1daf5363ed409f57e0b3d6dbbe82906b7d570a5f6fc062ecb1,heldout,LABEL-DISAGREEMENT,sol,VISIBLE,1200.0,382.5,UNKNOWN,ABSENT,SPLIT,AGREES-NEITHER,
dc30f641fd411f5eae982edb6032c3c5d34a421e8174341e4f16b62bb2b7dfb6,heldout,LABEL-DISAGREEMENT,terra,ABSENT,,,ABSENT,VISIBLE,SPLIT,AGREES-ONE,
1bf643c2eec3b066c6c9ef5bf4972ec773b2be2c1c1bb4dc728159a46d1efac5,heldout,LABEL-DISAGREEMENT,sol,VISIBLE,174.5,406.0,VISIBLE,ABSENT,SPLIT,AGREES-ONE,
ea5ff4d2d591eda627f24149dd17f61bf78cbb5634a20d2a657f0a685f4c532e,development,LABEL-DISAGREEMENT,terra,VISIBLE,1317.5,395.5,VISIBLE,UNKNOWN,SPLIT,AGREES-ONE,
d24ac86aa7ba64d870f7af0ea3a0b5260cdef25e78d54ca8dbfdb75c35b93b78,development,CENTRE-GAP,sol,VISIBLE,1135.0,401.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
81873f75ec75df73958dedc3a36ef5f92e8e1e770870ae26bfdbf72d2f376dc7,development,LABEL-DISAGREEMENT,terra,VISIBLE,306.5,510.5,VISIBLE,UNKNOWN,SPLIT,AGREES-ONE,
8684ac24673bc0956e06bedea7df176aed54646629e2babf8223438a25655089,development,LABEL-DISAGREEMENT,sol,VISIBLE,1329.5,379.5,ABSENT,UNKNOWN,SPLIT,AGREES-NEITHER,
20ea26903294e40b4c13c060e70bc0d662f403b4cc854b61116d71acc8f86ef7,development,LABEL-DISAGREEMENT,terra,VISIBLE,932.5,413.5,VISIBLE,UNKNOWN,SPLIT,AGREES-ONE,
441473eea62061e77f4daca047f9f757aaad339078fa2f73b3faa5300b7b1040,development,LABEL-DISAGREEMENT,sol,VISIBLE,782.5,214.0,ABSENT,VISIBLE,SPLIT,AGREES-ONE,
a125eb8164e8a1027fe805be43b683adfa472a4ab3aa7e31af970eb630dfa8db,development,CENTRE-GAP,terra,VISIBLE,1610.5,582.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
a7f31b00c9b3068214105265be850e393ce00daebe4b0a421c6ac44ce8321daf,development,LABEL-DISAGREEMENT,sol,UNKNOWN,,,UNKNOWN,ABSENT,SPLIT,AGREES-ONE,
d16ef963f9fa50e4135a8333965a0588c25576961e790a64ac759bf5cab3942b,development,CENTRE-GAP,terra,VISIBLE,828.5,457.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
6fe274c47d1e9fe3ce8f5f7ac2da38badcc9bb0eb295c2bb10bdfd5ff1f8ba27,development,LABEL-DISAGREEMENT,sol,VISIBLE,877.0,454.0,ABSENT,VISIBLE,SPLIT,AGREES-ONE,
c76ee0da93ac518297c823172a6a1c8f8795495dbb2083867130ee29549477f2,development,LABEL-DISAGREEMENT,terra,UNKNOWN,,,ABSENT,VISIBLE,SPLIT,AGREES-NEITHER,
79c83579594353a96af5ac22ce9dcbae396f715ea6a0546ff0fc1afeb92d500d,development,LABEL-DISAGREEMENT,sol,ABSENT,,,VISIBLE,UNKNOWN,SPLIT,AGREES-NEITHER,
3be793e57b63e9c348c3f5568c40b12da5f0ab670a9b501d50f99e9e2686b053,development,CENTRE-GAP,terra,VISIBLE,960.0,271.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
53dbf0f11ab23f4b2433ec13e1e720236f1c1360d356f75d66f209b5b11d5129,development,LABEL-DISAGREEMENT,sol,VISIBLE,960.5,486.0,ABSENT,VISIBLE,SPLIT,AGREES-ONE,
c68e36cf6e1742074cc63f8a5717cca89aa15e59bb7557aa74885870e5e9fda3,development,LABEL-DISAGREEMENT,terra,VISIBLE,967.5,437.5,UNKNOWN,VISIBLE,SPLIT,AGREES-ONE,
955a98cd2fa522a84e7f594f917e45b2fe00588fbf40d79367af10e9ae388527,development,CENTRE-GAP,sol,VISIBLE,845.5,676.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
8d5b2b3c0b8763b0f0db5d8b4e074138b845cf9751720663a6ff217428452fd1,development,LABEL-DISAGREEMENT,terra,UNKNOWN,,,ABSENT,UNKNOWN,SPLIT,AGREES-ONE,
211fa10e2341460440db8ae4572be85ef1ad51365304cb18458cf4ddb8572c25,development,CENTRE-GAP,sol,VISIBLE,1361.0,729.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
661810290336c62bd4aa6f982bccdb11ab94da055c7d6974bd84e38043d18d31,heldout,LABEL-DISAGREEMENT,terra,VISIBLE,405.5,514.5,UNKNOWN,VISIBLE,SPLIT,AGREES-ONE,
bf661bdb958235995b9bc4f4c5137dfb29c1a3f5d720f4fd581015db775cf124,heldout,CENTRE-GAP,sol,VISIBLE,663.5,390.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
5c55340d7f2914b1b8589bd326b689518040199b492e89f37794f183ef81ad22,heldout,CENTRE-GAP,terra,VISIBLE,1544.5,512.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
dd6672ddb657e5e47c0108623eb80670d8a25d687fcafefe5d3e783aa7536f82,heldout,CENTRE-GAP,sol,VISIBLE,842.0,333.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
4d3b973423aaa40c186ed70239f05c85fcd889f189ee090cb87c573ffdb4ceee,heldout,CENTRE-GAP,terra,VISIBLE,1617.5,592.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
06b7146c14f12cbd722f89b4164cc1c10ab99530456e6615fa38a5107f7643a3,heldout,LABEL-DISAGREEMENT,sol,ABSENT,,,ABSENT,UNKNOWN,SPLIT,AGREES-ONE,
ba0cc82a3fe4304cf23eb9b24a9da7d36dac016ca416f4afac57d6d468a8f0c1,heldout,CENTRE-GAP,terra,,,,VISIBLE,VISIBLE,UNANIMOUS,UNRESOLVED,AUDIT-CENTRE-CONFLICT
b716e12e42a764637e3398a5d33153cd8133d4532da6039e2fa5adf783802d04,heldout,CENTRE-GAP,sol,VISIBLE,1252.0,706.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
5adff6aa4e48148482c44d0861b5a738f1afd8ed39f08c8e4da53ae88bdc0559,heldout,CENTRE-GAP,terra,VISIBLE,885.0,292.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
8c596a426560b8676b573b19bfcb2425c3b0189835703260e6e7d6a12ece4e2a,heldout,LABEL-DISAGREEMENT,sol,UNKNOWN,,,VISIBLE,UNKNOWN,SPLIT,AGREES-ONE,
ff4169c59f81bb3188d80864ba7eb8993ca011c8beb08d32de06952776be41f3,heldout,CENTRE-GAP,terra,VISIBLE,407.0,435.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
054db0ba29fc8e4ded1791cd9cf25f22812f33c60f74080c78cf35f4f69e10f8,heldout,CENTRE-GAP,sol,VISIBLE,673.0,720.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
d43765e3deb55ea4f2aa5c35d86e3a7dc64ea26bfe62d9d5582c158da8293ff7,development,CENTRE-GAP,terra,VISIBLE,1426.0,453.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
4120fe16d5c55c3885999b18d77b7a2d0eb5e1a10c2712e5709aca3d58bff755,development,LABEL-DISAGREEMENT,sol,VISIBLE,1156.0,275.5,UNKNOWN,VISIBLE,SPLIT,AGREES-ONE,
f442c7b355e0d3c2fef1eab175358a9adaa17b9512436ec645af7e227497ced1,development,LABEL-DISAGREEMENT,terra,VISIBLE,420.0,555.0,VISIBLE,UNKNOWN,SPLIT,AGREES-ONE,
41b459271db851cf2c861263ac11e2e52bbeeb648a592f1ea404c58cbb6536e5,development,CENTRE-GAP,sol,VISIBLE,1412.5,576.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
89dd8715dd8a53230e612760e0e9faaa294f4cf71a215a36fcbd0e8f14505647,development,LABEL-DISAGREEMENT,terra,VISIBLE,1854.0,377.0,VISIBLE,ABSENT,SPLIT,AGREES-ONE,
cbcac3d74a867a70882820740b59fede2dd69ef455fb805bc58a1ca56eed253f,development,CENTRE-GAP,sol,VISIBLE,1071.5,482.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
1b295a87874298ae201d4cfe5ee4e545bb47e4bcf5cc4b7b049f66b7ee01873a,development,LABEL-DISAGREEMENT,terra,ABSENT,,,UNKNOWN,ABSENT,SPLIT,AGREES-ONE,
7425bd4ef81c68e48328dbc88d59153d747f31e8f38d74c7e7ce5ffb9cc93d8d,development,CENTRE-GAP,sol,VISIBLE,689.0,682.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
32a9b704493fbb795fb761f37bef3fdce018f9bee88a4ec8ec651ab518983bac,development,LABEL-DISAGREEMENT,terra,VISIBLE,740.5,532.5,ABSENT,VISIBLE,SPLIT,AGREES-ONE,
28c45077ccf499e1a5228bc129a9ee25c1b7fe2ee89e3ee786eb20c9783d92a5,development,LABEL-DISAGREEMENT,sol,UNKNOWN,,,VISIBLE,ABSENT,SPLIT,AGREES-NEITHER,
6d75621d11cdcb03d8e88f40c4435707e05225ca49a948284ab190bb2f1ea082,development,CENTRE-GAP,terra,VISIBLE,817.5,578.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
dd5deee8e3b4502cbda9ea36e30509e77697479a0d94e0ccff6d602019aa5f3c,development,LABEL-DISAGREEMENT,sol,,,,UNKNOWN,ABSENT,SPLIT,UNRESOLVED,AUDIT-LABEL-CONFLICT
b3549eb2457dab26b5e94f42636d3c96600905779732d92ccf4a4165c8d32bb9,development,CENTRE-GAP,terra,VISIBLE,569.5,520.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
ac9f7eb7f2bfaf11de9c7a133474ff2c53b2f888be207da3ff8da413517bd516,development,LABEL-DISAGREEMENT,sol,UNKNOWN,,,VISIBLE,UNKNOWN,SPLIT,AGREES-ONE,
dbbc4dcf2732bb135a017bf9bd31bbd92979f356375ff9daff5494cdd22d7165,development,CENTRE-GAP,terra,VISIBLE,1021.0,835.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
a886ebe8dcfbabd0a7b75f04cacb4423a1c585a272f47b694045f84870f5ec7e,development,CENTRE-GAP,sol,VISIBLE,201.5,700.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
438ec97a364869617e96721e963604375ae841664b055410bf29900a6197c760,development,LABEL-DISAGREEMENT,terra,UNKNOWN,,,ABSENT,UNKNOWN,SPLIT,AGREES-ONE,
2196e69d0c916df286e836ee1448f6a5c22d8a855786e3497cc489d13aa1b850,development,CENTRE-GAP,sol,UNKNOWN,,,VISIBLE,VISIBLE,UNANIMOUS,AGREES-NEITHER,PRIMARY-UNANIMOUS-CONTRADICTED
b255be247dea55232bc0606c2012271c1c1cb886b43bb5beb14089f90abd37bf,heldout,CENTRE-GAP,terra,VISIBLE,861.0,458.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
8b2d24c1bd75b4ec6813145e25619a689d560780c87b6a793a869559e027073a,heldout,LABEL-DISAGREEMENT,sol,UNKNOWN,,,VISIBLE,UNKNOWN,SPLIT,AGREES-ONE,
10ad02178e7d11a79a1d4911a941be512f13e93fd6711324138085919e3a168d,heldout,CENTRE-GAP,terra,VISIBLE,1103.5,142.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
eaa882f182d838e614de6785087352906fae1defe182255a4ea61825ee7eab7d,heldout,CENTRE-GAP,sol,VISIBLE,607.5,428.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
110f054be70cd154599e5f285465922b9fbf9a086b04f2a3d321912f5c1557c9,heldout,CENTRE-GAP,terra,VISIBLE,1283.0,816.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
33b657bad2c022d318d4f3142032e547d2796ab3df86293418c04ffc26cda55a,heldout,LABEL-DISAGREEMENT,sol,ABSENT,,,UNKNOWN,ABSENT,SPLIT,AGREES-ONE,
57f8aa9e46814f1e9b221b97b4ac21a6fb30da72427c990bd31fd4cf22b134e9,heldout,CENTRE-GAP,terra,VISIBLE,1583.5,492.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
0fe4c8ddae336a282ae19bce206c65ec4a54eed69b2eb6303488544000d2c7a7,heldout,LABEL-DISAGREEMENT,sol,UNKNOWN,,,VISIBLE,ABSENT,SPLIT,AGREES-NEITHER,
09a4d0d36e4889f9edcb88f707e82e15af5d84f8e1af5769f4346d2b5fc4fd8e,heldout,CENTRE-GAP,terra,VISIBLE,1191.0,219.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
5c506515db87449e470232ee6f57f63de339cfc44f0bca1a18e25fa592f43911,heldout,CENTRE-GAP,sol,VISIBLE,670.5,353.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
313bff52e59385f621946dc5a1184395813ac6d11ff8969370b15855d18d01e6,heldout,LABEL-DISAGREEMENT,terra,ABSENT,,,VISIBLE,ABSENT,SPLIT,AGREES-ONE,
5dfbffaacae647643991cae5464059616876c343b6bf5b5b13b91ca12b29f7c0,heldout,CENTRE-GAP,sol,VISIBLE,1312.5,205.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
d5082752eaba097c3035d9adb80efeaa6109ff71a5caa026861365ad9d461233,development,CENTRE-GAP,terra,VISIBLE,1603.5,450.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
8a31130a612bf0911742c50ed2c50f3bd75d2784fed55be85b52f477828eb7de,development,CENTRE-GAP,sol,VISIBLE,773.0,578.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
f0a88241b612d84cad54d4a4f0b1a327b09a5b8509ff65d9230f0c73d240149a,development,LABEL-DISAGREEMENT,terra,VISIBLE,796.0,309.0,VISIBLE,UNKNOWN,SPLIT,AGREES-ONE,
f712f1fe0a07c7c6ed44cea23ad08f08e34fb8267635e8ad65f195e7c89d76fe,development,CENTRE-GAP,sol,VISIBLE,892.0,564.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
b4fa729400972598aad1a850558b73c723eb394da591492185d1fb6df46e9410,development,CENTRE-GAP,terra,VISIBLE,1349.5,512.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
e9eabd2541fcdefc0ab625ef0f0684c41f4c52b01243f8a0d7df71b4908d695b,development,CENTRE-GAP,sol,VISIBLE,486.0,434.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
93a1f9552036ab4f8824a729903fc83dc58e7d19805b28801ad80c6920ebf7eb,development,CENTRE-GAP,terra,VISIBLE,796.0,420.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
9219999b49a21ec154d0aa4764186021647adfcc913df6943167108859a61629,development,CENTRE-GAP,sol,VISIBLE,972.5,445.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
3a31d8836b19581181d5ea0bf18e89a0fc42b01f7df725eeb8903baac1c22d0e,development,LABEL-DISAGREEMENT,terra,UNKNOWN,,,VISIBLE,UNKNOWN,SPLIT,AGREES-ONE,
d8b71b236e3fcb8714ab4234c6192af52e6ac682e1163a880be84c907c71667f,development,CENTRE-GAP,sol,VISIBLE,1139.0,291.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
db49e3dc015de9f52fe2ea47810e1ea60213f6cdeadbd884ae5f37e3ca2793b0,development,CENTRE-GAP,terra,VISIBLE,946.5,282.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
6a1479e9e4e22332cda67c6a0e64e28445aaf00db3863d131c2558b1a5ba3d45,development,LABEL-DISAGREEMENT,sol,UNKNOWN,,,ABSENT,UNKNOWN,SPLIT,AGREES-ONE,
6f6d7c2df9aefa1e8084ea92d6055f567678cc19f3be21b4389e91e409088151,development,LABEL-DISAGREEMENT,terra,ABSENT,,,VISIBLE,ABSENT,SPLIT,AGREES-ONE,
690a03e2b14efb66b1d688d53241fec2b948ab1cb19ac9c3fdea18887a86d4bb,development,CENTRE-GAP,sol,VISIBLE,1492.5,332.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
2b6e49e2f950178f74349cb185aaf579c151d5a3d640232cdba6ec8a872be2d4,development,CENTRE-GAP,terra,VISIBLE,1600.5,585.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
139142e42c9d159d8a8fb24d669124ced9c67f1c9f21db24493cdaf84b8c35c3,development,CENTRE-GAP,sol,,,,VISIBLE,VISIBLE,UNANIMOUS,UNRESOLVED,AUDIT-LABEL-CONFLICT
966fc277e15622e5212657ad4d9559959244e0ebf1c85bce0f583038db478097,development,LABEL-DISAGREEMENT,terra,ABSENT,,,VISIBLE,ABSENT,SPLIT,AGREES-ONE,
7c38e9a68ae4466a3a3f947f7aa1f6de70fce0e80057bb67068ba7a987e340be,development,CENTRE-GAP,sol,VISIBLE,650.5,832.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
cba96941045f0167baff7a2c2e7f5f5ba5938416fe6ea67dc4e92b15c3edb0aa,heldout,CENTRE-GAP,terra,VISIBLE,796.0,259.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
0b3f308131cbbd453856325831312cba0ee41b607e376f5a6bb7fa3845eec80b,heldout,LABEL-DISAGREEMENT,sol,UNKNOWN,,,UNKNOWN,ABSENT,SPLIT,AGREES-ONE,
d81fad7aafb0125c9c7a43799ecfe96b2f8a0365842d357747d006b5bce6dbad,heldout,LABEL-DISAGREEMENT,terra,VISIBLE,893.0,127.0,UNKNOWN,VISIBLE,SPLIT,AGREES-ONE,
36b7d96fbb5b5ae81d39193fef2a27b129ec5af36ac9b5e11350a135efeb6279,heldout,LABEL-DISAGREEMENT,sol,UNKNOWN,,,ABSENT,VISIBLE,SPLIT,AGREES-NEITHER,
5b4aa6539fcc28f7006c3627f7efc904221a86875b35846d5cb5143ccc1a0147,heldout,LABEL-DISAGREEMENT,terra,ABSENT,,,ABSENT,UNKNOWN,SPLIT,AGREES-ONE,
a0545d1e9dbbea7e2642da4c94b427005fa1af700020ad1205449442406313c4,heldout,CENTRE-GAP,sol,VISIBLE,1041.0,417.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
91237c714d311e4b716de96beedb2ee2da3bb41ea73a5ea15ed68175697e3622,heldout,LABEL-DISAGREEMENT,terra,VISIBLE,796.0,327.0,ABSENT,VISIBLE,SPLIT,AGREES-ONE,
5042276960abad3600bc36257c2fde450a2e98b8f28e7843e15266ae9da3411f,heldout,LABEL-DISAGREEMENT,sol,UNKNOWN,,,UNKNOWN,ABSENT,SPLIT,AGREES-ONE,
4680eba1cd06ec91b0046cd3789bb61d43dbd9a4afffb4975e87e2a003d47e18,heldout,CENTRE-GAP,terra,VISIBLE,1301.0,447.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
299468af20c51dbf3e2090310433847fecdb8dbc1138dae74f3314da344bebf7,heldout,CENTRE-GAP,sol,UNKNOWN,,,VISIBLE,VISIBLE,UNANIMOUS,AGREES-NEITHER,PRIMARY-UNANIMOUS-CONTRADICTED
33525f98eccfbcfe08bd471bb58e98acfa141df0fbaecbf1f08e08d1e88dcd18,heldout,LABEL-DISAGREEMENT,terra,VISIBLE,302.5,251.5,ABSENT,VISIBLE,SPLIT,AGREES-ONE,
6f644edd363caa0bc7fc3c1e8be185f59c8dfd93840a36e772bff2a11f7d5c7e,heldout,LABEL-DISAGREEMENT,sol,VISIBLE,1068.5,483.0,UNKNOWN,VISIBLE,SPLIT,AGREES-ONE,
574d6547a63a7841295dedbe3076a6e217b5d63306a6168379ba17db4699b20f,development,LABEL-DISAGREEMENT,terra,VISIBLE,571.0,591.0,UNKNOWN,VISIBLE,SPLIT,AGREES-ONE,
7691b236d8526bc570e5ff879031fce2c283bb3b50ac74844d4db2bee2afac12,development,CENTRE-GAP,sol,VISIBLE,458.0,429.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
9618f7b182f118664218c13d3bc0694ec24af865ec747ade93afe2f011b7b1c5,development,LABEL-DISAGREEMENT,terra,ABSENT,,,UNKNOWN,ABSENT,SPLIT,AGREES-ONE,
612ef2ab8c55cd0ceff5b761bdbf93aa4b247dab9a0affb1ff6be137dd0d36a8,development,LABEL-DISAGREEMENT,sol,UNKNOWN,,,VISIBLE,UNKNOWN,SPLIT,AGREES-ONE,
bcc1174cac40a7db7fe859f14e22737f098826f06202f674fde4942198d42c11,development,CENTRE-GAP,terra,VISIBLE,1369.5,305.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
727f2ccde3f0ae050d7f86b7637a2cc26bdb615c699a999daff9006d0c7ca7f9,development,CENTRE-GAP,sol,VISIBLE,531.0,429.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
9c8891f0f6e49302adefce0da2eb45fa54e4be9c1acb68a114a46bcff388a74d,development,CENTRE-GAP,terra,VISIBLE,663.0,682.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
719900eee66c2050e5f49731a1bae05e30c5651ac033cc635896343b3dad626b,development,LABEL-DISAGREEMENT,sol,ABSENT,,,VISIBLE,ABSENT,SPLIT,AGREES-ONE,
a421f16c9230b5a3286c6cbf01505585edc0af534638b0a46516b346d978d2c9,development,CENTRE-GAP,terra,VISIBLE,1456.0,625.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
becfa0b9bdff7d9fe8835390d9d755dc5f9286a743ef5b58e8daf0a5eb14bbae,development,LABEL-DISAGREEMENT,sol,ABSENT,,,VISIBLE,ABSENT,SPLIT,AGREES-ONE,
f87b8ea1887d1d2393139e48fe6079d80206809a4184acec725feafb4ddba02e,development,LABEL-DISAGREEMENT,terra,VISIBLE,1370.0,490.0,UNKNOWN,VISIBLE,SPLIT,AGREES-ONE,
e9a686856100d65a562621af0d9f4d268d32b44ec363fd0382391c47eb41c5dd,development,LABEL-DISAGREEMENT,sol,VISIBLE,963.5,452.5,UNKNOWN,VISIBLE,SPLIT,AGREES-ONE,
82ca705caaffafbfbde713d6bf1cb30ac2114267a4aa3ac1583017a7bd6cd795,development,CENTRE-GAP,terra,VISIBLE,1004.0,464.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
7a5519b3683d493279dffd3b2368e275ba904e52998ba3d7103fa09d9b174be9,development,LABEL-DISAGREEMENT,sol,VISIBLE,360.5,395.5,ABSENT,VISIBLE,SPLIT,AGREES-ONE,
a62bb168d5c0dfbe23b2afcfdfd348e112352be82e3f9367bc74742d3764f29a,development,LABEL-DISAGREEMENT,terra,ABSENT,,,UNKNOWN,ABSENT,SPLIT,AGREES-ONE,
6a6248beb18152cb5364ae41b3cebfdf880dfcba5a1e0102e534c49edc23ab96,development,CENTRE-GAP,sol,VISIBLE,539.0,111.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
8d6e3ca03ccdc8d53e89533b7ccf83fc930c8ac37c8c76486ebd943ba9944e09,development,LABEL-DISAGREEMENT,terra,VISIBLE,1425.5,539.5,UNKNOWN,ABSENT,SPLIT,AGREES-NEITHER,
b70a17fb2007e6ea1da09c86d5b9ed95a3f35e44c3e77dba7bd59844d7f6fa0b,development,CENTRE-GAP,sol,VISIBLE,541.5,819.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
d803f84a1bf2829d52c6f2f180783289ad27e9a97dc38450e15007f5b909c1f5,heldout,CENTRE-GAP,terra,VISIBLE,1404.0,521.0,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
26eb9cee0a07399b0c7a82b50d4af683e63d03f766083601ace7c0007bcf3699,heldout,CENTRE-GAP,sol,,,,VISIBLE,VISIBLE,UNANIMOUS,UNRESOLVED,AUDIT-CENTRE-CONFLICT
fdc404d87dff0f2aa2cb8335c3b61419a04f6255496e1997c5ec3ad6a9de68b4,heldout,LABEL-DISAGREEMENT,terra,VISIBLE,1202.5,556.5,VISIBLE,UNKNOWN,SPLIT,AGREES-ONE,
ac19abac83a32f840d6658fba73c7b945f82d6c31e20ff0f3b661c429b01edf9,heldout,CENTRE-GAP,sol,ABSENT,,,VISIBLE,VISIBLE,UNANIMOUS,AGREES-NEITHER,PRIMARY-UNANIMOUS-CONTRADICTED
66cea5293a7f7eb181ae2ebead07218e4e883e2748d49632dc96bbb11013c1de,heldout,LABEL-DISAGREEMENT,terra,VISIBLE,472.0,773.0,UNKNOWN,VISIBLE,SPLIT,AGREES-ONE,
7d91f76d5af8a7051375460ef2c8114d5a8b8785916c3cd052faf475fe599afc,heldout,LABEL-DISAGREEMENT,sol,VISIBLE,733.5,193.0,UNKNOWN,VISIBLE,SPLIT,AGREES-ONE,
16c583e45b3936aa65d2dce0135ff0a6bd95f0fb9cd5725e34c56abbfae258b7,heldout,CENTRE-GAP,terra,VISIBLE,1063.5,281.5,VISIBLE,VISIBLE,UNANIMOUS,AGREES-BOTH,
