video_id,frame_index,pts
Y8Twp7LgPb8,1932,64.400000
Y8Twp7LgPb8,1933,64.433333
Y8Twp7LgPb8,1934,64.466667
Y8Twp7LgPb8,1935,64.500000
Y8Twp7LgPb8,1936,64.533333
Y8Twp7LgPb8,1937,64.566667
Y8Twp7LgPb8,1938,64.600000
Y8Twp7LgPb8,1939,64.633333
Y8Twp7LgPb8,1940,64.666667
Y8Twp7LgPb8,1941,64.700000
Y8Twp7LgPb8,1942,64.733333
Y8Twp7LgPb8,1943,64.766667
Y8Twp7LgPb8,1944,64.800000
Y8Twp7LgPb8,1945,64.833333
Y8Twp7LgPb8,1946,64.866667
Y8Twp7LgPb8,1947,64.900000
Y8Twp7LgPb8,1948,64.933333
Y8Twp7LgPb8,1949,64.966667
Y8Twp7LgPb8,1950,65.000000
Y8Twp7LgPb8,1951,65.033333
Y8Twp7LgPb8,1952,65.066667
Y8Twp7LgPb8,1953,65.100000
Y8Twp7LgPb8,1954,65.133333
Y8Twp7LgPb8,1955,65.166667
Y8Twp7LgPb8,1956,65.200000
Y8Twp7LgPb8,1957,65.233333
Y8Twp7LgPb8,1958,65.266667
Y8Twp7LgPb8,1959,65.300000
Y8Twp7LgPb8,1960,65.333333
Y8Twp7LgPb8,1961,65.366667
Y8Twp7LgPb8,1962,65.400000
Y8Twp7LgPb8,1963,65.433333
Y8Twp7LgPb8,1964,65.466667
Y8Twp7LgPb8,1965,65.500000
Y8Twp7LgPb8,1966,65.533333
Y8Twp7LgPb8,1967,65.566667
Y8Twp7LgPb8,1968,65.600000
Y8Twp7LgPb8,1969,65.633333
Y8Twp7LgPb8,1970,65.666667
Y8Twp7LgPb8,1971,65.700000
Y8Twp7LgPb8,1972,65.733333
Y8Twp7LgPb8,1973,65.766667
Y8Twp7LgPb8,1974,65.800000
Y8Twp7LgPb8,1975,65.833333
Y8Twp7LgPb8,1976,65.866667
Y8Twp7LgPb8,1977,65.900000
Y8Twp7LgPb8,1978,65.933333
Y8Twp7LgPb8,1979,65.966667
Y8Twp7LgPb8,1980,66.000000
Y8Twp7LgPb8,1981,66.033333
Y8Twp7LgPb8,1982,66.066667
Y8Twp7LgPb8,1983,66.100000
Y8Twp7LgPb8,1984,66.133333
Y8Twp7LgPb8,1985,66.166667
Y8Twp7LgPb8,1986,66.200000
Y8Twp7LgPb8,1987,66.233333
Y8Twp7LgPb8,1988,66.266667
Y8Twp7LgPb8,1989,66.300000
Y8Twp7LgPb8,1990,66.333333
Y8Twp7LgPb8,1991,66.366667
Y8Twp7LgPb8,1992,66.400000
Y8Twp7LgPb8,1993,66.433333
Y8Twp7LgPb8,1994,66.466667
Y8Twp7LgPb8,1995,66.500000
Y8Twp7LgPb8,1996,66.533333
Y8Twp7LgPb8,1997,66.566667
Y8Twp7LgPb8,1998,66.600000
Y8Twp7LgPb8,1999,66.633333
Y8Twp7LgPb8,2000,66.666667
Y8Twp7LgPb8,2001,66.700000
Y8Twp7LgPb8,2002,66.733333
Y8Twp7LgPb8,2003,66.766667
Y8Twp7LgPb8,2004,66.800000
Y8Twp7LgPb8,2005,66.833333
Y8Twp7LgPb8,2006,66.866667
Y8Twp7LgPb8,2007,66.900000
Y8Twp7LgPb8,2008,66.933333
Y8Twp7LgPb8,2009,66.966667
Y8Twp7LgPb8,2010,67.000000
Y8Twp7LgPb8,2011,67.033333
Y8Twp7LgPb8,2012,67.066667
Y8Twp7LgPb8,2013,67.100000
Y8Twp7LgPb8,2014,67.133333
Y8Twp7LgPb8,2015,67.166667
Y8Twp7LgPb8,2016,67.200000
Y8Twp7LgPb8,2017,67.233333
Y8Twp7LgPb8,2018,67.266667
Y8Twp7LgPb8,2019,67.300000
Y8Twp7LgPb8,2020,67.333333
Y8Twp7LgPb8,2021,67.366667
Y8Twp7LgPb8,2022,67.400000
Y8Twp7LgPb8,2023,67.433333
Y8Twp7LgPb8,2024,67.466667
Y8Twp7LgPb8,2025,67.500000
Y8Twp7LgPb8,2026,67.533333
Y8Twp7LgPb8,2027,67.566667
Y8Twp7LgPb8,2028,67.600000
Y8Twp7LgPb8,2029,67.633333
Y8Twp7LgPb8,2030,67.666667
Y8Twp7LgPb8,2031,67.700000
Y8Twp7LgPb8,2032,67.733333
Y8Twp7LgPb8,2033,67.766667
Y8Twp7LgPb8,2034,67.800000
Y8Twp7LgPb8,2035,67.833333
Y8Twp7LgPb8,2036,67.866667
Y8Twp7LgPb8,2037,67.900000
Y8Twp7LgPb8,2038,67.933333
Y8Twp7LgPb8,2039,67.966667
Y8Twp7LgPb8,2040,68.000000
Y8Twp7LgPb8,2041,68.033333
Y8Twp7LgPb8,2042,68.066667
Y8Twp7LgPb8,2043,68.100000
Y8Twp7LgPb8,2044,68.133333
Y8Twp7LgPb8,2045,68.166667
Y8Twp7LgPb8,2046,68.200000
Y8Twp7LgPb8,2047,68.233333
Y8Twp7LgPb8,2048,68.266667
Y8Twp7LgPb8,2049,68.300000
Y8Twp7LgPb8,2050,68.333333
Y8Twp7LgPb8,2051,68.366667
Y8Twp7LgPb8,2052,68.400000
Y8Twp7LgPb8,2053,68.433333
Y8Twp7LgPb8,2054,68.466667
Y8Twp7LgPb8,2055,68.500000
Y8Twp7LgPb8,2056,68.533333
Y8Twp7LgPb8,2057,68.566667
Y8Twp7LgPb8,2058,68.600000
Y8Twp7LgPb8,2059,68.633333
Y8Twp7LgPb8,2060,68.666667
Y8Twp7LgPb8,2061,68.700000
Y8Twp7LgPb8,2062,68.733333
Y8Twp7LgPb8,2063,68.766667
Y8Twp7LgPb8,2064,68.800000
Y8Twp7LgPb8,2065,68.833333
Y8Twp7LgPb8,2066,68.866667
Y8Twp7LgPb8,2067,68.900000
Y8Twp7LgPb8,2068,68.933333
Y8Twp7LgPb8,2069,68.966667
Y8Twp7LgPb8,2070,69.000000
Y8Twp7LgPb8,2071,69.033333
Y8Twp7LgPb8,2072,69.066667
Y8Twp7LgPb8,2073,69.100000
Y8Twp7LgPb8,2074,69.133333
Y8Twp7LgPb8,2075,69.166667
Y8Twp7LgPb8,2076,69.200000
Y8Twp7LgPb8,2077,69.233333
Y8Twp7LgPb8,2078,69.266667
Y8Twp7LgPb8,2079,69.300000
Y8Twp7LgPb8,2080,69.333333
Y8Twp7LgPb8,2081,69.366667
Y8Twp7LgPb8,2082,69.400000
Y8Twp7LgPb8,2083,69.433333
Y8Twp7LgPb8,2084,69.466667
Y8Twp7LgPb8,2085,69.500000
Y8Twp7LgPb8,2086,69.533333
Y8Twp7LgPb8,2087,69.566667
Y8Twp7LgPb8,2088,69.600000
Y8Twp7LgPb8,2089,69.633333
Y8Twp7LgPb8,2090,69.666667
Y8Twp7LgPb8,2091,69.700000
Y8Twp7LgPb8,2092,69.733333
Y8Twp7LgPb8,2093,69.766667
Y8Twp7LgPb8,2094,69.800000
Y8Twp7LgPb8,2095,69.833333
Y8Twp7LgPb8,2096,69.866667
Y8Twp7LgPb8,2097,69.900000
Y8Twp7LgPb8,2098,69.933333
Y8Twp7LgPb8,2099,69.966667
Y8Twp7LgPb8,2100,70.000000
Y8Twp7LgPb8,2101,70.033333
Y8Twp7LgPb8,2102,70.066667
Y8Twp7LgPb8,2103,70.100000
Y8Twp7LgPb8,2104,70.133333
Y8Twp7LgPb8,2105,70.166667
Y8Twp7LgPb8,2106,70.200000
Y8Twp7LgPb8,2107,70.233333
Y8Twp7LgPb8,2108,70.266667
Y8Twp7LgPb8,2109,70.300000
Y8Twp7LgPb8,2110,70.333333
Y8Twp7LgPb8,2111,70.366667
Y8Twp7LgPb8,2112,70.400000
Y8Twp7LgPb8,2113,70.433333
Y8Twp7LgPb8,2114,70.466667
Y8Twp7LgPb8,2115,70.500000
Y8Twp7LgPb8,2116,70.533333
Y8Twp7LgPb8,2117,70.566667
Y8Twp7LgPb8,2118,70.600000
Y8Twp7LgPb8,2119,70.633333
Y8Twp7LgPb8,2120,70.666667
Y8Twp7LgPb8,2121,70.700000
Y8Twp7LgPb8,2122,70.733333
Y8Twp7LgPb8,2123,70.766667
Y8Twp7LgPb8,2124,70.800000
Y8Twp7LgPb8,2125,70.833333
Y8Twp7LgPb8,2126,70.866667
Y8Twp7LgPb8,2127,70.900000
Y8Twp7LgPb8,2128,70.933333
Y8Twp7LgPb8,2129,70.966667
Y8Twp7LgPb8,2130,71.000000
Y8Twp7LgPb8,2131,71.033333
Y8Twp7LgPb8,2132,71.066667
Y8Twp7LgPb8,2133,71.100000
Y8Twp7LgPb8,2134,71.133333
Y8Twp7LgPb8,2135,71.166667
Y8Twp7LgPb8,2136,71.200000
Y8Twp7LgPb8,2137,71.233333
Y8Twp7LgPb8,2138,71.266667
Y8Twp7LgPb8,2139,71.300000
Y8Twp7LgPb8,2140,71.333333
Y8Twp7LgPb8,2141,71.366667
Y8Twp7LgPb8,2142,71.400000
Y8Twp7LgPb8,2143,71.433333
Y8Twp7LgPb8,2144,71.466667
Y8Twp7LgPb8,2145,71.500000
Y8Twp7LgPb8,2146,71.533333
Y8Twp7LgPb8,2147,71.566667
Y8Twp7LgPb8,2148,71.600000
Y8Twp7LgPb8,2149,71.633333
Y8Twp7LgPb8,2150,71.666667
Y8Twp7LgPb8,2151,71.700000
Y8Twp7LgPb8,2152,71.733333
Y8Twp7LgPb8,2153,71.766667
Y8Twp7LgPb8,2154,71.800000
Y8Twp7LgPb8,2155,71.833333
Y8Twp7LgPb8,2156,71.866667
Y8Twp7LgPb8,2157,71.900000
Y8Twp7LgPb8,2158,71.933333
Y8Twp7LgPb8,2159,71.966667
Y8Twp7LgPb8,2160,72.000000
Y8Twp7LgPb8,2161,72.033333
Y8Twp7LgPb8,2162,72.066667
Y8Twp7LgPb8,2163,72.100000
Y8Twp7LgPb8,2164,72.133333
Y8Twp7LgPb8,2165,72.166667
Y8Twp7LgPb8,2166,72.200000
Y8Twp7LgPb8,2167,72.233333
Y8Twp7LgPb8,2168,72.266667
Y8Twp7LgPb8,2169,72.300000
Y8Twp7LgPb8,2170,72.333333
Y8Twp7LgPb8,2171,72.366667
Y8Twp7LgPb8,2172,72.400000
Y8Twp7LgPb8,2173,72.433333
Y8Twp7LgPb8,2174,72.466667
Y8Twp7LgPb8,2175,72.500000
Y8Twp7LgPb8,2176,72.533333
Y8Twp7LgPb8,2177,72.566667
Y8Twp7LgPb8,2178,72.600000
Y8Twp7LgPb8,2179,72.633333
Y8Twp7LgPb8,2180,72.666667
Y8Twp7LgPb8,2181,72.700000
Y8Twp7LgPb8,2182,72.733333
Y8Twp7LgPb8,2183,72.766667
Y8Twp7LgPb8,2184,72.800000
Y8Twp7LgPb8,2185,72.833333
Y8Twp7LgPb8,2186,72.866667
Y8Twp7LgPb8,2187,72.900000
Y8Twp7LgPb8,2188,72.933333
Y8Twp7LgPb8,2189,72.966667
Y8Twp7LgPb8,2190,73.000000
Y8Twp7LgPb8,2191,73.033333
Y8Twp7LgPb8,2192,73.066667
Y8Twp7LgPb8,2193,73.100000
Y8Twp7LgPb8,2194,73.133333
Y8Twp7LgPb8,2195,73.166667
Y8Twp7LgPb8,2196,73.200000
Y8Twp7LgPb8,2197,73.233333
Y8Twp7LgPb8,2198,73.266667
Y8Twp7LgPb8,2199,73.300000
Y8Twp7LgPb8,2200,73.333333
Y8Twp7LgPb8,2201,73.366667
Y8Twp7LgPb8,2202,73.400000
Y8Twp7LgPb8,2203,73.433333
Y8Twp7LgPb8,2204,73.466667
Y8Twp7LgPb8,2205,73.500000
Y8Twp7LgPb8,2206,73.533333
Y8Twp7LgPb8,2207,73.566667
Y8Twp7LgPb8,2208,73.600000
Y8Twp7LgPb8,2209,73.633333
Y8Twp7LgPb8,2210,73.666667
Y8Twp7LgPb8,2211,73.700000
Y8Twp7LgPb8,2212,73.733333
Y8Twp7LgPb8,2213,73.766667
Y8Twp7LgPb8,2214,73.800000
Y8Twp7LgPb8,2215,73.833333
Y8Twp7LgPb8,2216,73.866667
Y8Twp7LgPb8,2217,73.900000
Y8Twp7LgPb8,2218,73.933333
Y8Twp7LgPb8,2219,73.966667
Y8Twp7LgPb8,2220,74.000000
Y8Twp7LgPb8,2221,74.033333
Y8Twp7LgPb8,2222,74.066667
Y8Twp7LgPb8,2223,74.100000
Y8Twp7LgPb8,2224,74.133333
Y8Twp7LgPb8,2225,74.166667
Y8Twp7LgPb8,2226,74.200000
Y8Twp7LgPb8,2227,74.233333
Y8Twp7LgPb8,2228,74.266667
Y8Twp7LgPb8,2229,74.300000
Y8Twp7LgPb8,2230,74.333333
Y8Twp7LgPb8,2231,74.366667
Y8Twp7LgPb8,2232,74.400000
Y8Twp7LgPb8,2233,74.433333
Y8Twp7LgPb8,2234,74.466667
Y8Twp7LgPb8,2235,74.500000
Y8Twp7LgPb8,2236,74.533333
Y8Twp7LgPb8,2237,74.566667
Y8Twp7LgPb8,2238,74.600000
Y8Twp7LgPb8,2239,74.633333
Y8Twp7LgPb8,2240,74.666667
Y8Twp7LgPb8,2241,74.700000
Y8Twp7LgPb8,2242,74.733333
Y8Twp7LgPb8,2243,74.766667
Y8Twp7LgPb8,2244,74.800000
Y8Twp7LgPb8,2245,74.833333
Y8Twp7LgPb8,2246,74.866667
Y8Twp7LgPb8,2247,74.900000
Y8Twp7LgPb8,2248,74.933333
Y8Twp7LgPb8,2249,74.966667
Y8Twp7LgPb8,2250,75.000000
Y8Twp7LgPb8,2251,75.033333
Y8Twp7LgPb8,2252,75.066667
Y8Twp7LgPb8,2253,75.100000
Y8Twp7LgPb8,2254,75.133333
Y8Twp7LgPb8,2255,75.166667
Y8Twp7LgPb8,2256,75.200000
Y8Twp7LgPb8,2257,75.233333
Y8Twp7LgPb8,2258,75.266667
Y8Twp7LgPb8,2259,75.300000
Y8Twp7LgPb8,2260,75.333333
Y8Twp7LgPb8,2261,75.366667
Y8Twp7LgPb8,2262,75.400000
Y8Twp7LgPb8,2263,75.433333
Y8Twp7LgPb8,2264,75.466667
Y8Twp7LgPb8,2265,75.500000
Y8Twp7LgPb8,2266,75.533333
Y8Twp7LgPb8,2267,75.566667
Y8Twp7LgPb8,2268,75.600000
Y8Twp7LgPb8,2269,75.633333
Y8Twp7LgPb8,2270,75.666667
Y8Twp7LgPb8,2271,75.700000
Y8Twp7LgPb8,2272,75.733333
Y8Twp7LgPb8,2273,75.766667
Y8Twp7LgPb8,2274,75.800000
Y8Twp7LgPb8,2275,75.833333
Y8Twp7LgPb8,2276,75.866667
Y8Twp7LgPb8,2277,75.900000
Y8Twp7LgPb8,2278,75.933333
Y8Twp7LgPb8,2279,75.966667
Y8Twp7LgPb8,2280,76.000000
Y8Twp7LgPb8,2281,76.033333
Y8Twp7LgPb8,2282,76.066667
Y8Twp7LgPb8,2283,76.100000
Y8Twp7LgPb8,2284,76.133333
Y8Twp7LgPb8,2285,76.166667
Y8Twp7LgPb8,2286,76.200000
Y8Twp7LgPb8,2287,76.233333
Y8Twp7LgPb8,2288,76.266667
Y8Twp7LgPb8,2289,76.300000
Y8Twp7LgPb8,2290,76.333333
Y8Twp7LgPb8,2291,76.366667
Y8Twp7LgPb8,2292,76.400000
Y8Twp7LgPb8,2293,76.433333
Y8Twp7LgPb8,2294,76.466667
Y8Twp7LgPb8,2295,76.500000
Y8Twp7LgPb8,2296,76.533333
Y8Twp7LgPb8,2297,76.566667
Y8Twp7LgPb8,2298,76.600000
Y8Twp7LgPb8,2299,76.633333
Y8Twp7LgPb8,2300,76.666667
Y8Twp7LgPb8,2301,76.700000
Y8Twp7LgPb8,2302,76.733333
Y8Twp7LgPb8,2303,76.766667
Y8Twp7LgPb8,2304,76.800000
Y8Twp7LgPb8,2305,76.833333
Y8Twp7LgPb8,2306,76.866667
Y8Twp7LgPb8,2307,76.900000
Y8Twp7LgPb8,2308,76.933333
Y8Twp7LgPb8,2309,76.966667
Y8Twp7LgPb8,2310,77.000000
Y8Twp7LgPb8,2311,77.033333
Y8Twp7LgPb8,2312,77.066667
Y8Twp7LgPb8,2313,77.100000
Y8Twp7LgPb8,2314,77.133333
Y8Twp7LgPb8,2315,77.166667
Y8Twp7LgPb8,2316,77.200000
Y8Twp7LgPb8,2317,77.233333
Y8Twp7LgPb8,2318,77.266667
Y8Twp7LgPb8,2319,77.300000
Y8Twp7LgPb8,2320,77.333333
Y8Twp7LgPb8,2321,77.366667
Y8Twp7LgPb8,2322,77.400000
Y8Twp7LgPb8,2323,77.433333
Y8Twp7LgPb8,2324,77.466667
Y8Twp7LgPb8,2325,77.500000
Y8Twp7LgPb8,2326,77.533333
Y8Twp7LgPb8,2327,77.566667
Y8Twp7LgPb8,2328,77.600000
Y8Twp7LgPb8,2329,77.633333
Y8Twp7LgPb8,2330,77.666667
Y8Twp7LgPb8,2331,77.700000
Y8Twp7LgPb8,2332,77.733333
Y8Twp7LgPb8,2333,77.766667
Y8Twp7LgPb8,2334,77.800000
Y8Twp7LgPb8,2335,77.833333
Y8Twp7LgPb8,2336,77.866667
Y8Twp7LgPb8,2337,77.900000
Y8Twp7LgPb8,2338,77.933333
Y8Twp7LgPb8,2339,77.966667
Y8Twp7LgPb8,2340,78.000000
Y8Twp7LgPb8,2341,78.033333
Y8Twp7LgPb8,2342,78.066667
Y8Twp7LgPb8,2343,78.100000
Y8Twp7LgPb8,2344,78.133333
Y8Twp7LgPb8,2345,78.166667
Y8Twp7LgPb8,2346,78.200000
Y8Twp7LgPb8,2347,78.233333
Y8Twp7LgPb8,2348,78.266667
Y8Twp7LgPb8,2349,78.300000
Y8Twp7LgPb8,2350,78.333333
Y8Twp7LgPb8,2351,78.366667
Y8Twp7LgPb8,2352,78.400000
Y8Twp7LgPb8,2353,78.433333
Y8Twp7LgPb8,2354,78.466667
Y8Twp7LgPb8,2355,78.500000
Y8Twp7LgPb8,2356,78.533333
Y8Twp7LgPb8,2357,78.566667
Y8Twp7LgPb8,2358,78.600000
Y8Twp7LgPb8,2359,78.633333
Y8Twp7LgPb8,2360,78.666667
Y8Twp7LgPb8,2361,78.700000
Y8Twp7LgPb8,2362,78.733333
Y8Twp7LgPb8,2363,78.766667
Y8Twp7LgPb8,2364,78.800000
Y8Twp7LgPb8,2365,78.833333
Y8Twp7LgPb8,2366,78.866667
Y8Twp7LgPb8,2367,78.900000
Y8Twp7LgPb8,2368,78.933333
Y8Twp7LgPb8,2369,78.966667
Y8Twp7LgPb8,2370,79.000000
Y8Twp7LgPb8,2371,79.033333
Y8Twp7LgPb8,2372,79.066667
Y8Twp7LgPb8,2373,79.100000
Y8Twp7LgPb8,2374,79.133333
Y8Twp7LgPb8,2375,79.166667
Y8Twp7LgPb8,2376,79.200000
Y8Twp7LgPb8,2377,79.233333
Y8Twp7LgPb8,2378,79.266667
Y8Twp7LgPb8,2379,79.300000
Y8Twp7LgPb8,2380,79.333333
Y8Twp7LgPb8,2381,79.366667
Y8Twp7LgPb8,2382,79.400000
Y8Twp7LgPb8,2383,79.433333
Y8Twp7LgPb8,2384,79.466667
Y8Twp7LgPb8,2385,79.500000
Y8Twp7LgPb8,2386,79.533333
Y8Twp7LgPb8,2387,79.566667
Y8Twp7LgPb8,2388,79.600000
Y8Twp7LgPb8,2389,79.633333
Y8Twp7LgPb8,2390,79.666667
Y8Twp7LgPb8,2391,79.700000
Y8Twp7LgPb8,2392,79.733333
Y8Twp7LgPb8,2393,79.766667
Y8Twp7LgPb8,2394,79.800000
Y8Twp7LgPb8,2395,79.833333
Y8Twp7LgPb8,2396,79.866667
Y8Twp7LgPb8,2397,79.900000
Y8Twp7LgPb8,2398,79.933333
Y8Twp7LgPb8,2399,79.966667
Y8Twp7LgPb8,2400,80.000000
Y8Twp7LgPb8,2401,80.033333
Y8Twp7LgPb8,2402,80.066667
Y8Twp7LgPb8,2403,80.100000
Y8Twp7LgPb8,2404,80.133333
Y8Twp7LgPb8,2405,80.166667
Y8Twp7LgPb8,2406,80.200000
Y8Twp7LgPb8,2407,80.233333
Y8Twp7LgPb8,2408,80.266667
Y8Twp7LgPb8,2409,80.300000
Y8Twp7LgPb8,2410,80.333333
Y8Twp7LgPb8,2411,80.366667
Y8Twp7LgPb8,2412,80.400000
Y8Twp7LgPb8,2413,80.433333
Y8Twp7LgPb8,2414,80.466667
Y8Twp7LgPb8,2415,80.500000
Y8Twp7LgPb8,2416,80.533333
Y8Twp7LgPb8,2417,80.566667
Y8Twp7LgPb8,2418,80.600000
Y8Twp7LgPb8,2419,80.633333
Y8Twp7LgPb8,2420,80.666667
Y8Twp7LgPb8,2421,80.700000
Y8Twp7LgPb8,2422,80.733333
Y8Twp7LgPb8,2423,80.766667
Y8Twp7LgPb8,2424,80.800000
Y8Twp7LgPb8,2425,80.833333
Y8Twp7LgPb8,2426,80.866667
Y8Twp7LgPb8,2427,80.900000
Y8Twp7LgPb8,2428,80.933333
Y8Twp7LgPb8,2429,80.966667
Y8Twp7LgPb8,2430,81.000000
Y8Twp7LgPb8,2431,81.033333
Y8Twp7LgPb8,2432,81.066667
Y8Twp7LgPb8,2433,81.100000
Y8Twp7LgPb8,2434,81.133333
Y8Twp7LgPb8,2435,81.166667
Y8Twp7LgPb8,2436,81.200000
Y8Twp7LgPb8,2437,81.233333
Y8Twp7LgPb8,2438,81.266667
Y8Twp7LgPb8,2439,81.300000
Y8Twp7LgPb8,2440,81.333333
Y8Twp7LgPb8,2441,81.366667
Y8Twp7LgPb8,2442,81.400000
Y8Twp7LgPb8,2443,81.433333
Y8Twp7LgPb8,2444,81.466667
Y8Twp7LgPb8,2445,81.500000
Y8Twp7LgPb8,2446,81.533333
Y8Twp7LgPb8,2447,81.566667
Y8Twp7LgPb8,2448,81.600000
Y8Twp7LgPb8,2449,81.633333
Y8Twp7LgPb8,2450,81.666667
Y8Twp7LgPb8,2451,81.700000
Y8Twp7LgPb8,2452,81.733333
Y8Twp7LgPb8,2453,81.766667
Y8Twp7LgPb8,2454,81.800000
Y8Twp7LgPb8,2455,81.833333
Y8Twp7LgPb8,2456,81.866667
Y8Twp7LgPb8,2457,81.900000
Y8Twp7LgPb8,2458,81.933333
Y8Twp7LgPb8,2459,81.966667
Y8Twp7LgPb8,2460,82.000000
Y8Twp7LgPb8,2461,82.033333
Y8Twp7LgPb8,2462,82.066667
Y8Twp7LgPb8,2463,82.100000
Y8Twp7LgPb8,2464,82.133333
Y8Twp7LgPb8,2465,82.166667
Y8Twp7LgPb8,2466,82.200000
Y8Twp7LgPb8,2467,82.233333
Y8Twp7LgPb8,2468,82.266667
Y8Twp7LgPb8,2469,82.300000
Y8Twp7LgPb8,2470,82.333333
Y8Twp7LgPb8,2471,82.366667
Y8Twp7LgPb8,2472,82.400000
Y8Twp7LgPb8,2473,82.433333
Y8Twp7LgPb8,2474,82.466667
Y8Twp7LgPb8,2475,82.500000
Y8Twp7LgPb8,2476,82.533333
Y8Twp7LgPb8,2477,82.566667
Y8Twp7LgPb8,2478,82.600000
Y8Twp7LgPb8,2479,82.633333
Y8Twp7LgPb8,2480,82.666667
Y8Twp7LgPb8,2481,82.700000
Y8Twp7LgPb8,2482,82.733333
Y8Twp7LgPb8,2483,82.766667
Y8Twp7LgPb8,2484,82.800000
Y8Twp7LgPb8,2485,82.833333
Y8Twp7LgPb8,2486,82.866667
Y8Twp7LgPb8,2487,82.900000
Y8Twp7LgPb8,2488,82.933333
Y8Twp7LgPb8,2489,82.966667
Y8Twp7LgPb8,2490,83.000000
Y8Twp7LgPb8,2491,83.033333
Y8Twp7LgPb8,2492,83.066667
Y8Twp7LgPb8,2493,83.100000
Y8Twp7LgPb8,2494,83.133333
Y8Twp7LgPb8,2495,83.166667
Y8Twp7LgPb8,2496,83.200000
Y8Twp7LgPb8,2497,83.233333
Y8Twp7LgPb8,2498,83.266667
Y8Twp7LgPb8,2499,83.300000
Y8Twp7LgPb8,2500,83.333333
Y8Twp7LgPb8,2501,83.366667
Y8Twp7LgPb8,2502,83.400000
Y8Twp7LgPb8,2503,83.433333
Y8Twp7LgPb8,2504,83.466667
Y8Twp7LgPb8,2505,83.500000
Y8Twp7LgPb8,2506,83.533333
Y8Twp7LgPb8,2507,83.566667
Y8Twp7LgPb8,2508,83.600000
Y8Twp7LgPb8,2509,83.633333
Y8Twp7LgPb8,2510,83.666667
Y8Twp7LgPb8,2511,83.700000
Y8Twp7LgPb8,2512,83.733333
Y8Twp7LgPb8,2513,83.766667
Y8Twp7LgPb8,2514,83.800000
Y8Twp7LgPb8,2515,83.833333
Y8Twp7LgPb8,2516,83.866667
Y8Twp7LgPb8,2517,83.900000
Y8Twp7LgPb8,2518,83.933333
Y8Twp7LgPb8,2519,83.966667
Y8Twp7LgPb8,2520,84.000000
Y8Twp7LgPb8,2521,84.033333
Y8Twp7LgPb8,2522,84.066667
Y8Twp7LgPb8,2523,84.100000
Y8Twp7LgPb8,2524,84.133333
Y8Twp7LgPb8,2525,84.166667
Y8Twp7LgPb8,2526,84.200000
Y8Twp7LgPb8,2527,84.233333
Y8Twp7LgPb8,2528,84.266667
Y8Twp7LgPb8,2529,84.300000
Y8Twp7LgPb8,2530,84.333333
Y8Twp7LgPb8,2531,84.366667
Y8Twp7LgPb8,2532,84.400000
Y8Twp7LgPb8,2533,84.433333
Y8Twp7LgPb8,2534,84.466667
Y8Twp7LgPb8,2535,84.500000
Y8Twp7LgPb8,2536,84.533333
Y8Twp7LgPb8,2537,84.566667
Y8Twp7LgPb8,2538,84.600000
Y8Twp7LgPb8,2539,84.633333
Y8Twp7LgPb8,2540,84.666667
Y8Twp7LgPb8,2541,84.700000
Y8Twp7LgPb8,2542,84.733333
Y8Twp7LgPb8,2543,84.766667
Y8Twp7LgPb8,2544,84.800000
Y8Twp7LgPb8,2545,84.833333
Y8Twp7LgPb8,2546,84.866667
Y8Twp7LgPb8,2547,84.900000
Y8Twp7LgPb8,2548,84.933333
Y8Twp7LgPb8,2549,84.966667
Y8Twp7LgPb8,2550,85.000000
Y8Twp7LgPb8,2551,85.033333
Y8Twp7LgPb8,2552,85.066667
Y8Twp7LgPb8,2553,85.100000
Y8Twp7LgPb8,2554,85.133333
Y8Twp7LgPb8,2555,85.166667
Y8Twp7LgPb8,2556,85.200000
Y8Twp7LgPb8,2557,85.233333
Y8Twp7LgPb8,2558,85.266667
Y8Twp7LgPb8,2559,85.300000
Y8Twp7LgPb8,2560,85.333333
Y8Twp7LgPb8,2561,85.366667
Y8Twp7LgPb8,2562,85.400000
Y8Twp7LgPb8,2563,85.433333
Y8Twp7LgPb8,2564,85.466667
Y8Twp7LgPb8,2565,85.500000
Y8Twp7LgPb8,2566,85.533333
Y8Twp7LgPb8,2567,85.566667
Y8Twp7LgPb8,2568,85.600000
Y8Twp7LgPb8,2569,85.633333
Y8Twp7LgPb8,2570,85.666667
Y8Twp7LgPb8,2571,85.700000
Y8Twp7LgPb8,2572,85.733333
Y8Twp7LgPb8,2573,85.766667
Y8Twp7LgPb8,2574,85.800000
Y8Twp7LgPb8,2575,85.833333
Y8Twp7LgPb8,2576,85.866667
Y8Twp7LgPb8,2577,85.900000
Y8Twp7LgPb8,2578,85.933333
Y8Twp7LgPb8,2579,85.966667
Y8Twp7LgPb8,2580,86.000000
Y8Twp7LgPb8,2581,86.033333
Y8Twp7LgPb8,2582,86.066667
Y8Twp7LgPb8,2583,86.100000
Y8Twp7LgPb8,2584,86.133333
Y8Twp7LgPb8,2585,86.166667
Y8Twp7LgPb8,2586,86.200000
Y8Twp7LgPb8,2587,86.233333
Y8Twp7LgPb8,2588,86.266667
Y8Twp7LgPb8,2589,86.300000
Y8Twp7LgPb8,2590,86.333333
Y8Twp7LgPb8,2591,86.366667
Y8Twp7LgPb8,2592,86.400000
Y8Twp7LgPb8,2593,86.433333
Y8Twp7LgPb8,2594,86.466667
Y8Twp7LgPb8,2595,86.500000
Y8Twp7LgPb8,2596,86.533333
Y8Twp7LgPb8,2597,86.566667
