arm,state_key,split_id,state_ts,cluster_id,p_model,outcome,loss
A0,g390:c1bbbb7f318c63fb7fd810608e2115f29fb2f75ab2b2b25205b44f0595e07289,20,2026-01-20T00:35:30+00:00,c1bbbb7f318c63fb7fd810608e2115f29fb2f75ab2b2b25205b44f0595e07289,0.0,1,1.0
A0,g390:fd74ef3ff8775523a9726de1fd609b2296f73d66b81bce6d432f5ee1c349752b,20,2026-01-20T01:23:30+00:00,fd74ef3ff8775523a9726de1fd609b2296f73d66b81bce6d432f5ee1c349752b,0.0,0,0.0
A0,g390:ede87007754221801121d7d09be7937ced5a777f842324d4c2a35d988b4e718b,20,2026-01-20T02:12:30+00:00,ede87007754221801121d7d09be7937ced5a777f842324d4c2a35d988b4e718b,0.0,0,0.0
A0,g390:face585feda88f8ae674ca1aef5685b9f6dd1956629900fc7f694337b0f0267b,20,2026-01-20T03:30:30+00:00,face585feda88f8ae674ca1aef5685b9f6dd1956629900fc7f694337b0f0267b,0.0,1,1.0
A0,g390:e2d26eda8a6a8c235410b1cc7546a409009b98759d46a9e773ce640d52f40136,20,2026-01-20T03:44:30+00:00,e2d26eda8a6a8c235410b1cc7546a409009b98759d46a9e773ce640d52f40136,0.0,0,0.0
A0,g390:5e54740ed4e79b8c688333d775f2fdaff271cced9f39a8ba672b1f4d64d2a6bc,20,2026-01-20T04:38:30+00:00,5e54740ed4e79b8c688333d775f2fdaff271cced9f39a8ba672b1f4d64d2a6bc,0.0,1,1.0
A0,g390:73021c4609c1a9b18bf1041cccc73753996a5dd1f4acd3bf868bbd7534d9aabc,20,2026-01-20T04:48:30+00:00,73021c4609c1a9b18bf1041cccc73753996a5dd1f4acd3bf868bbd7534d9aabc,0.0,1,1.0
A0,g390:b3395d88475586a6331b95f436b61476264b84282c08b1173eeb9aea7ede3bee,20,2026-01-20T05:32:30+00:00,b3395d88475586a6331b95f436b61476264b84282c08b1173eeb9aea7ede3bee,0.0,1,1.0
A0,g390:a77de0779abafb5ce70dba85a83170c17bbb4b4b3237f1d56ed35cbedb798df5,20,2026-01-20T06:25:30+00:00,a77de0779abafb5ce70dba85a83170c17bbb4b4b3237f1d56ed35cbedb798df5,0.0,1,1.0
A0,g390:f19899cc7b14e1a2c6e036400065fa3d393c8c7958c9465d6804b2ccc40d9be1,20,2026-01-20T07:43:30+00:00,f19899cc7b14e1a2c6e036400065fa3d393c8c7958c9465d6804b2ccc40d9be1,0.0,1,1.0
A0,g390:e8521bf0d237ae2d37a23d606d4fd8ee568034f8d4ddedaffb50ac6e12af6533,20,2026-01-20T07:53:30+00:00,e8521bf0d237ae2d37a23d606d4fd8ee568034f8d4ddedaffb50ac6e12af6533,0.0,0,0.0
A0,g390:64352477bd14160841390f1ed07b56a41bc6d3a57a036e5b07127f2e579ca87d,20,2026-01-20T08:47:30+00:00,64352477bd14160841390f1ed07b56a41bc6d3a57a036e5b07127f2e579ca87d,0.0,1,1.0
A0,g390:bfb8daf6db573ff44b5c3befaef6d864c7a3f20cfd0bfcc3a86d25a989bc1b23,20,2026-01-20T09:01:30+00:00,bfb8daf6db573ff44b5c3befaef6d864c7a3f20cfd0bfcc3a86d25a989bc1b23,0.0,1,1.0
A0,g390:95cd346765f1291bd07a18bd3d65b39885d9ed86fdc7dab4478da86276dac028,20,2026-01-20T09:41:30+00:00,95cd346765f1291bd07a18bd3d65b39885d9ed86fdc7dab4478da86276dac028,0.0,0,0.0
A0,g390:64d9361b521300c8d4b001f35a25d98dcc2913678bc3f3640ebf2cc737e9c7d2,20,2026-01-20T10:38:30+00:00,64d9361b521300c8d4b001f35a25d98dcc2913678bc3f3640ebf2cc737e9c7d2,0.0,1,1.0
A0,g390:afc6f3608db5b441b8e546080a959597bf9df715882f12ab17bf8818bb1a274e,20,2026-01-20T11:56:30+00:00,afc6f3608db5b441b8e546080a959597bf9df715882f12ab17bf8818bb1a274e,0.0,0,0.0
A0,g390:5ef705e78f2b76707123257b180720ee731df1c7e84659a1d47ecefa35fc27f0,20,2026-01-20T12:02:30+00:00,5ef705e78f2b76707123257b180720ee731df1c7e84659a1d47ecefa35fc27f0,0.0,1,1.0
A0,g390:c09e17b5ace9e2bfc121561c1b8c809ed858dc1afa99ea2c2e1111d0d6ec2ce8,20,2026-01-20T12:56:30+00:00,c09e17b5ace9e2bfc121561c1b8c809ed858dc1afa99ea2c2e1111d0d6ec2ce8,0.0,0,0.0
A0,g390:50a956f66e3d77ba40d4096aa41030205549046c85b899501108a63e46887815,20,2026-01-20T13:14:30+00:00,50a956f66e3d77ba40d4096aa41030205549046c85b899501108a63e46887815,0.0,1,1.0
A0,g390:3a1086cbf8943b8233eb6e9c621c8750283d5b0d2e11a30e99bd73cea799f3ab,20,2026-01-20T13:50:30+00:00,3a1086cbf8943b8233eb6e9c621c8750283d5b0d2e11a30e99bd73cea799f3ab,0.0,1,1.0
A0,g390:5d8aeeeb55a5b9f615dbd9fd81f74119c7d7af18ec820f047248d07677f6beac,20,2026-01-20T14:51:30+00:00,5d8aeeeb55a5b9f615dbd9fd81f74119c7d7af18ec820f047248d07677f6beac,0.0,1,1.0
A0,g390:5274a65d7dae569dce3e35ed40b898e77a539d7704ee802a4c0ba8e30e1c57e6,20,2026-01-20T16:09:30+00:00,5274a65d7dae569dce3e35ed40b898e77a539d7704ee802a4c0ba8e30e1c57e6,0.0,1,1.0
A0,g390:afe10082487bbcdf4569dbd83b20ccb9d068356186ddc2ab1910d9049b6db1d1,20,2026-01-20T16:11:30+00:00,afe10082487bbcdf4569dbd83b20ccb9d068356186ddc2ab1910d9049b6db1d1,0.0,1,1.0
A0,g390:3706b27ac29699d598acf43c919dc3ccc2f72451f9797aaf9f209651c43c1bcf,20,2026-01-20T17:05:30+00:00,3706b27ac29699d598acf43c919dc3ccc2f72451f9797aaf9f209651c43c1bcf,0.0,0,0.0
A0,g390:c370975d7d0f627c1ab13558de2af021cc0068eb9b5d673af94a52c88e51b6e9,20,2026-01-20T17:27:30+00:00,c370975d7d0f627c1ab13558de2af021cc0068eb9b5d673af94a52c88e51b6e9,0.0,0,0.0
A0,g390:af3d55f58e9ed3153b516ad4fbe21fb39ddafe0048d406f45ab383e613398362,20,2026-01-20T19:04:30+00:00,af3d55f58e9ed3153b516ad4fbe21fb39ddafe0048d406f45ab383e613398362,0.0,1,1.0
A0,g390:6df12376c8761f9c01c6d4a87d82fcbf925582be588f31fb600b0c2e08cbb1f3,20,2026-01-20T20:20:30+00:00,6df12376c8761f9c01c6d4a87d82fcbf925582be588f31fb600b0c2e08cbb1f3,0.0,0,0.0
A0,g390:e5bd3c488188e13caaacad21a1367cefb446f61ae64e4f0e925dd74a763a1c84,20,2026-01-20T20:22:30+00:00,e5bd3c488188e13caaacad21a1367cefb446f61ae64e4f0e925dd74a763a1c84,0.0,1,1.0
A0,g390:20ea1070cef466b895f7eef7c87325e152af9358bd76ef5c722eb2e08133a5af,20,2026-01-20T21:14:30+00:00,20ea1070cef466b895f7eef7c87325e152af9358bd76ef5c722eb2e08133a5af,0.0,0,0.0
A0,g390:4650fce328c9f95e72e2eea82a69b831d283c708530ab1edac9a640bec77279a,20,2026-01-20T23:17:30+00:00,4650fce328c9f95e72e2eea82a69b831d283c708530ab1edac9a640bec77279a,0.0,0,0.0
A0,g390:2c91e135e4269b4dc9cfd74019f56a035f34266a9e6d0eb77d095291ff9d0df6,20,2026-01-22T01:20:30+00:00,2c91e135e4269b4dc9cfd74019f56a035f34266a9e6d0eb77d095291ff9d0df6,0.0,1,1.0
A0,g390:6b7dce507b0eca22820a99da08b661159a6eb53c84e523d2842a066eb4dff82f,20,2026-01-22T01:44:30+00:00,6b7dce507b0eca22820a99da08b661159a6eb53c84e523d2842a066eb4dff82f,0.0,1,1.0
A0,g390:5fdab714fc924bcd40b6af9a5ae0aaf901447d5fb3af6ab28af37e2823164d2d,20,2026-01-22T02:08:30+00:00,5fdab714fc924bcd40b6af9a5ae0aaf901447d5fb3af6ab28af37e2823164d2d,0.0,1,1.0
A0,g390:3ff88c8cbc62e29a9bb402c16b78ba628c458b0cdc4d9e1e29bdab0f46eee40a,20,2026-01-22T05:24:30+00:00,3ff88c8cbc62e29a9bb402c16b78ba628c458b0cdc4d9e1e29bdab0f46eee40a,0.0,1,1.0
A0,g390:20e3d59773aa46f4217ce261270cdcdda96805e4472f093d9039415034109e54,20,2026-01-22T05:48:30+00:00,20e3d59773aa46f4217ce261270cdcdda96805e4472f093d9039415034109e54,0.0,1,1.0
A0,g390:c33c8426f8484bdf91022a77abbefe2c417c203dbd1392622325f0ae6a28e314,20,2026-01-22T06:12:30+00:00,c33c8426f8484bdf91022a77abbefe2c417c203dbd1392622325f0ae6a28e314,0.0,0,0.0
A0,g390:79e5e79d2bdb3e4c39b6911e18c27e4420d6466b3e580715198c0c7d53e1766b,20,2026-01-22T09:28:30+00:00,79e5e79d2bdb3e4c39b6911e18c27e4420d6466b3e580715198c0c7d53e1766b,0.0,0,0.0
A0,g390:aac1ae55830894f5bebfac48d529381e965ce0484192e19d712e866553f279a2,20,2026-01-22T09:52:30+00:00,aac1ae55830894f5bebfac48d529381e965ce0484192e19d712e866553f279a2,0.0,1,1.0
A0,g390:d6342ac414c7fa42e782def5293e7fe0cd292bd37536cf667288ef6dc2129290,20,2026-01-22T10:16:30+00:00,d6342ac414c7fa42e782def5293e7fe0cd292bd37536cf667288ef6dc2129290,1.0,1,0.0
A0,g390:cac19bad1c9de8c9fcce8731a1c79f64bb81b399fd96a94f3ca181cdd9cf3170,20,2026-01-22T13:32:30+00:00,cac19bad1c9de8c9fcce8731a1c79f64bb81b399fd96a94f3ca181cdd9cf3170,0.0,1,1.0
A0,g390:58794fe201bb50a0f931bcbd47e033cb612421d00b348c2ce8f6b237a6ea7e04,20,2026-01-22T13:56:30+00:00,58794fe201bb50a0f931bcbd47e033cb612421d00b348c2ce8f6b237a6ea7e04,0.0,1,1.0
A0,g390:4b3e14a9ae733872f388f6eee7efb4f6a993a7a05302ecbaaa39695d7ac8ee74,20,2026-01-22T14:20:30+00:00,4b3e14a9ae733872f388f6eee7efb4f6a993a7a05302ecbaaa39695d7ac8ee74,0.0,0,0.0
A0,g390:2910362aaca2fd21ed16ef886f80acd40b51ecb66fe487b1d0972bdc56112d26,20,2026-01-22T17:36:30+00:00,2910362aaca2fd21ed16ef886f80acd40b51ecb66fe487b1d0972bdc56112d26,0.0,1,1.0
A0,g390:2064dd5b1714766b875f09b4f6d2d9a2bead15f7710f62e6f29d548727fbec73,20,2026-01-22T18:00:30+00:00,2064dd5b1714766b875f09b4f6d2d9a2bead15f7710f62e6f29d548727fbec73,0.0,1,1.0
A0,g390:6afc105dd75543296ec5fcd5d2c72d8c6d68cd5b9c9ee7975fec942e076cc33e,20,2026-01-22T21:40:30+00:00,6afc105dd75543296ec5fcd5d2c72d8c6d68cd5b9c9ee7975fec942e076cc33e,0.0,1,1.0
A0,g390:7affbbd72599a82ed1f331d2f8efb7bd0374e434d6e4496688589c1948ec7718,20,2026-01-22T22:04:30+00:00,7affbbd72599a82ed1f331d2f8efb7bd0374e434d6e4496688589c1948ec7718,0.0,0,0.0
A0,g390:60d18369e4cee2ae17b2abdd505f625991db5e8fea017932593b1cab3f812b0f,20,2026-01-28T01:05:30+00:00,60d18369e4cee2ae17b2abdd505f625991db5e8fea017932593b1cab3f812b0f,0.0,0,0.0
A0,g390:523405dbdd66ee53b37a0210e167a3e19b672e95eff4f6dbd855aaa2bb847971,20,2026-01-28T02:53:30+00:00,523405dbdd66ee53b37a0210e167a3e19b672e95eff4f6dbd855aaa2bb847971,0.0,1,1.0
A0,g390:42118b6a72a0f59ea5950ec9fe1f7f6a3c2303d1fbd0537d6fb9971f18ab9f21,20,2026-01-28T04:05:30+00:00,42118b6a72a0f59ea5950ec9fe1f7f6a3c2303d1fbd0537d6fb9971f18ab9f21,0.0,1,1.0
A0,g390:4391d4db24bc5d6405403dadfe69125f35ba14b76a1584133a2c522d86928e01,20,2026-01-28T05:17:30+00:00,4391d4db24bc5d6405403dadfe69125f35ba14b76a1584133a2c522d86928e01,0.0,1,1.0
A0,g390:def4b74088e9c27f98617d6a2ef784f1e5ed6e00196e0e3117a1c21675f4d624,20,2026-01-28T07:05:30+00:00,def4b74088e9c27f98617d6a2ef784f1e5ed6e00196e0e3117a1c21675f4d624,0.0,1,1.0
A0,g390:80333f68bec088849971145aa5f219526452796ecfa0a0b1645cd2b9b98da751,20,2026-01-28T08:17:30+00:00,80333f68bec088849971145aa5f219526452796ecfa0a0b1645cd2b9b98da751,0.0,0,0.0
A0,g390:d705a36eefc0ba1e2a027e2ca10a9b132487e2439f71987e6868d4db4925d81b,20,2026-01-28T09:29:30+00:00,d705a36eefc0ba1e2a027e2ca10a9b132487e2439f71987e6868d4db4925d81b,0.0,0,0.0
A0,g390:7d9d521aeec69ee8646f8e3bedba0ec5751fe26aaa5055de9e9adb5f84458b87,20,2026-01-28T11:17:30+00:00,7d9d521aeec69ee8646f8e3bedba0ec5751fe26aaa5055de9e9adb5f84458b87,0.0,1,1.0
A0,g390:ecc0d3be31ce62f03cad7ce52ac052f41e5b2919913d1a7ad278a77d629bfd3d,20,2026-01-28T12:29:30+00:00,ecc0d3be31ce62f03cad7ce52ac052f41e5b2919913d1a7ad278a77d629bfd3d,0.0,0,0.0
A0,g390:61439814103c2de8a61ef17022ac429cac8d8abf1c23069c0ffdbbab1f88398b,20,2026-01-28T13:41:30+00:00,61439814103c2de8a61ef17022ac429cac8d8abf1c23069c0ffdbbab1f88398b,0.0,0,0.0
A0,g390:78c1ebe2dc5f1a72164bec33fc0c97dacceff477384d2e7f4d37c1ded520d147,20,2026-01-28T15:29:30+00:00,78c1ebe2dc5f1a72164bec33fc0c97dacceff477384d2e7f4d37c1ded520d147,0.0,1,1.0
A0,g390:853663d3fa8888ad62cabce66974845f85c0126be6b8093dffec5a5cde1b428e,20,2026-01-28T16:41:30+00:00,853663d3fa8888ad62cabce66974845f85c0126be6b8093dffec5a5cde1b428e,0.0,0,0.0
A0,g390:02a8ebb076270a5e8156d01dd9351034a2358f6c799902ea671c86bf3bf6d635,20,2026-01-28T19:41:30+00:00,02a8ebb076270a5e8156d01dd9351034a2358f6c799902ea671c86bf3bf6d635,0.0,1,1.0
A0,g390:622ac07d4c362f2f56b0dc4b5df6f3c0cbadb42c88b5ddd70a34b5933536db7e,20,2026-01-28T20:53:30+00:00,622ac07d4c362f2f56b0dc4b5df6f3c0cbadb42c88b5ddd70a34b5933536db7e,0.0,0,0.0
A0,g390:bc77f4a2b217155434b683cc98bb534490a213d5e4bf7100586f7c778b41f540,20,2026-01-28T23:53:30+00:00,bc77f4a2b217155434b683cc98bb534490a213d5e4bf7100586f7c778b41f540,0.0,1,1.0
A0,g390:5ddd9b25dd622cc5bc13075a68cd0d6a667f73cb764244580453f63371336bb7,21,2026-01-02T00:13:30+00:00,5ddd9b25dd622cc5bc13075a68cd0d6a667f73cb764244580453f63371336bb7,0.0,1,1.0
A0,g390:e89b2b5cefc1ed21c6002f5f6018a90435fc8b6314b2b510344b572209197557,21,2026-01-02T01:46:30+00:00,e89b2b5cefc1ed21c6002f5f6018a90435fc8b6314b2b510344b572209197557,0.0,1,1.0
A0,g390:33525f98eccfbcfe08bd471bb58e98acfa141df0fbaecbf1f08e08d1e88dcd18,21,2026-01-02T02:22:30+00:00,33525f98eccfbcfe08bd471bb58e98acfa141df0fbaecbf1f08e08d1e88dcd18,0.0,1,1.0
A0,g390:9a153a7bf4f008f6d7b7fe03da871967136c214e2188643102594de81ab44c06,21,2026-01-02T02:56:30+00:00,9a153a7bf4f008f6d7b7fe03da871967136c214e2188643102594de81ab44c06,0.0,1,1.0
A0,g390:aeb0302bb27c7eb68690ef454af8a38884aeea694405975f2ed576f79957be09,21,2026-01-02T02:58:30+00:00,aeb0302bb27c7eb68690ef454af8a38884aeea694405975f2ed576f79957be09,0.0,0,0.0
A0,g390:d13c6dc3777b23232d2fc1109060ae21e20fb376be523825218a502044b1fb3c,21,2026-01-02T03:38:30+00:00,d13c6dc3777b23232d2fc1109060ae21e20fb376be523825218a502044b1fb3c,0.0,1,1.0
A0,g390:f1bbb0bdf8333f1191382b2de3b5f51e679b10f813345d5700fa76aab52fa52c,21,2026-01-02T04:20:30+00:00,f1bbb0bdf8333f1191382b2de3b5f51e679b10f813345d5700fa76aab52fa52c,0.0,1,1.0
A0,g390:06b15ae77e149b1c1ab1e83f3fa9eac0ccd7eaa78dc6ccc8f628d6ac529cf65d,21,2026-01-02T05:52:30+00:00,06b15ae77e149b1c1ab1e83f3fa9eac0ccd7eaa78dc6ccc8f628d6ac529cf65d,0.0,0,0.0
A0,g390:69c25565cb86617fd3fc5bbee55c509bfebc1aefa2d7e8da8e4d6e4092ab074c,21,2026-01-02T06:28:30+00:00,69c25565cb86617fd3fc5bbee55c509bfebc1aefa2d7e8da8e4d6e4092ab074c,0.0,1,1.0
A0,g390:65d33cab1581e220b4ffba9fb8dfb2d5b2a92ee1f7200f312699b7dd03981bdf,21,2026-01-02T07:03:30+00:00,65d33cab1581e220b4ffba9fb8dfb2d5b2a92ee1f7200f312699b7dd03981bdf,0.0,1,1.0
A0,g390:060e54341df9b6ddc705b8cb5d961bcec09c739c266d965a8e793b02c8c3f32a,21,2026-01-02T07:04:30+00:00,060e54341df9b6ddc705b8cb5d961bcec09c739c266d965a8e793b02c8c3f32a,0.0,0,0.0
A0,g390:ea2300654a31a0e8a65fc808aada10f371e953bc3ca8638b24925a48b8c699bc,21,2026-01-02T07:45:30+00:00,ea2300654a31a0e8a65fc808aada10f371e953bc3ca8638b24925a48b8c699bc,0.0,0,0.0
A0,g390:ec8f5ca63a7b3c5ac9cd31fde027011333f0544f742d395269792c590fa69715,21,2026-01-02T08:27:30+00:00,ec8f5ca63a7b3c5ac9cd31fde027011333f0544f742d395269792c590fa69715,0.0,1,1.0
A0,g390:ff4169c59f81bb3188d80864ba7eb8993ca011c8beb08d32de06952776be41f3,21,2026-01-02T09:58:30+00:00,ff4169c59f81bb3188d80864ba7eb8993ca011c8beb08d32de06952776be41f3,0.0,1,1.0
A0,g390:9aabc8a8d7212b10b99a333c094a5f50f1d148334c3c3b3d796094b0753e5209,21,2026-01-02T10:34:30+00:00,9aabc8a8d7212b10b99a333c094a5f50f1d148334c3c3b3d796094b0753e5209,0.0,0,0.0
A0,g390:0db71514d7adcb20ac39ded1d0da68e41a75d4c0a51e9981f8dcc9e0345de487,21,2026-01-02T11:10:30+00:00,0db71514d7adcb20ac39ded1d0da68e41a75d4c0a51e9981f8dcc9e0345de487,0.0,0,0.0
A0,g390:11ffdedbd9f04b6098ce0f03bd22b0f31745226dfd46e16388e88c91c6a3f823,21,2026-01-02T11:10:30+00:00,11ffdedbd9f04b6098ce0f03bd22b0f31745226dfd46e16388e88c91c6a3f823,0.0,0,0.0
A0,g390:0bd4386adf802886b9b44360e518cb26ccaba0a6ad0250f497075e4e2f0acbb7,21,2026-01-02T11:52:30+00:00,0bd4386adf802886b9b44360e518cb26ccaba0a6ad0250f497075e4e2f0acbb7,0.0,1,1.0
A0,g390:7e5fb041828c9737db695ac6021581b8420527c0be1e0d9ada86a5635a7f53f7,21,2026-01-02T12:34:30+00:00,7e5fb041828c9737db695ac6021581b8420527c0be1e0d9ada86a5635a7f53f7,0.0,0,0.0
A0,g390:313bff52e59385f621946dc5a1184395813ac6d11ff8969370b15855d18d01e6,21,2026-01-02T14:04:30+00:00,313bff52e59385f621946dc5a1184395813ac6d11ff8969370b15855d18d01e6,0.0,0,0.0
A0,g390:5524c7fb0cc3cfc68c16d8f6a7f4c2033ebceb1343034ddc00c11531e7ea27bd,21,2026-01-02T14:40:30+00:00,5524c7fb0cc3cfc68c16d8f6a7f4c2033ebceb1343034ddc00c11531e7ea27bd,0.0,1,1.0
A0,g390:e4d79aadcddc0e3c6991cd9a399ba664293bbfeb1bc97bdf6831183f9b751d45,21,2026-01-02T15:16:30+00:00,e4d79aadcddc0e3c6991cd9a399ba664293bbfeb1bc97bdf6831183f9b751d45,0.0,1,1.0
A0,g390:a21fcdda97690a97db67b4380e92125839f612904e3be2036d55844b8be9414c,21,2026-01-02T15:17:30+00:00,a21fcdda97690a97db67b4380e92125839f612904e3be2036d55844b8be9414c,0.0,1,1.0
A0,g390:852f5100c7bff45fc549f9b7b7ef704126836a41fea90c7eac72d44426e49264,21,2026-01-02T15:59:30+00:00,852f5100c7bff45fc549f9b7b7ef704126836a41fea90c7eac72d44426e49264,0.0,0,0.0
A0,g390:32d80de87a3b4734d676565e434a26c5367c5dc832319936f1ab373124f096c0,21,2026-01-02T16:41:30+00:00,32d80de87a3b4734d676565e434a26c5367c5dc832319936f1ab373124f096c0,0.0,0,0.0
A0,g390:bbcf6a50aeef0c8179a2158493ff546fd6fa883a0bf12da6b420ba149936ebb0,21,2026-01-02T18:10:30+00:00,bbcf6a50aeef0c8179a2158493ff546fd6fa883a0bf12da6b420ba149936ebb0,0.0,0,0.0
A0,g390:dbe27a83f38d25d487242a35438181866fc0e4ca7e64281692ee449e105d407b,21,2026-01-02T18:46:30+00:00,dbe27a83f38d25d487242a35438181866fc0e4ca7e64281692ee449e105d407b,0.0,0,0.0
A0,g390:b6478b24d22284a33fa2e084ca4b2b92ad795abd7a32e6475f3295368112799f,21,2026-01-02T19:24:30+00:00,b6478b24d22284a33fa2e084ca4b2b92ad795abd7a32e6475f3295368112799f,0.0,1,1.0
A0,g390:2efda39878646c2e8253f9676d7dd9abf4a7417459ff4bfffbc3dfcb490d21b1,21,2026-01-02T20:06:30+00:00,2efda39878646c2e8253f9676d7dd9abf4a7417459ff4bfffbc3dfcb490d21b1,0.0,0,0.0
A0,g390:8a6623a9c489ab14262071544b7b4338e78a48b11e342a414e56856bc0b286fb,21,2026-01-02T22:16:30+00:00,8a6623a9c489ab14262071544b7b4338e78a48b11e342a414e56856bc0b286fb,0.0,1,1.0
A0,g390:4124266da547b10bce25bd4466cd55031e7f4ff3dc530fbab2cb13eca9f51771,21,2026-01-02T22:52:30+00:00,4124266da547b10bce25bd4466cd55031e7f4ff3dc530fbab2cb13eca9f51771,0.0,1,1.0
A0,g390:625771c208470357d3748afb303e493f20fd776dc622a1872d85b5ca09af653e,21,2026-01-02T23:31:30+00:00,625771c208470357d3748afb303e493f20fd776dc622a1872d85b5ca09af653e,0.0,1,1.0
A0,g390:6f644edd363caa0bc7fc3c1e8be185f59c8dfd93840a36e772bff2a11f7d5c7e,21,2026-01-04T01:54:30+00:00,6f644edd363caa0bc7fc3c1e8be185f59c8dfd93840a36e772bff2a11f7d5c7e,0.0,1,1.0
A0,g390:4a8130a3bbf855cc6a7adf626c78baea0c41cbc852651b7e99ee2de097f98955,21,2026-01-04T02:18:30+00:00,4a8130a3bbf855cc6a7adf626c78baea0c41cbc852651b7e99ee2de097f98955,0.0,1,1.0
A0,g390:0b0efe5807b194b9bab3e6f262ff9a0ac6f07c73a08655dba70840d85db064c5,21,2026-01-04T02:42:30+00:00,0b0efe5807b194b9bab3e6f262ff9a0ac6f07c73a08655dba70840d85db064c5,0.0,1,1.0
A0,g390:819977e602ed9df85caaa41a05a719d9f8f7677bcca1dbf7ca1478358abfc327,21,2026-01-04T05:58:30+00:00,819977e602ed9df85caaa41a05a719d9f8f7677bcca1dbf7ca1478358abfc327,0.0,1,1.0
A0,g390:9654729789be2f7d2df4f8409e9824e820ce337d4ab537a59e3c1f97f5991012,21,2026-01-04T06:22:30+00:00,9654729789be2f7d2df4f8409e9824e820ce337d4ab537a59e3c1f97f5991012,0.0,1,1.0
A0,g390:c5c35b92fd2daca3da01f67c29963c4b5a659e20e626c40c1d3e8534d0dafc46,21,2026-01-04T06:46:30+00:00,c5c35b92fd2daca3da01f67c29963c4b5a659e20e626c40c1d3e8534d0dafc46,0.0,1,1.0
A0,g390:55e1a59bf974c9b4f1da41425346100aebb5b3da7d9296a5bf6847686aadd7cb,21,2026-01-04T10:02:30+00:00,55e1a59bf974c9b4f1da41425346100aebb5b3da7d9296a5bf6847686aadd7cb,0.0,1,1.0
A0,g390:85ad63a5999b98267bf9329bf327fc0c258d1dc86c1b1f75a5ae15751746e393,21,2026-01-04T10:26:30+00:00,85ad63a5999b98267bf9329bf327fc0c258d1dc86c1b1f75a5ae15751746e393,0.0,0,0.0
A0,g390:d31f9a0c0ce22b96036d80126d652e92eba5ed96415b998a4f30574739177851,21,2026-01-04T10:50:30+00:00,d31f9a0c0ce22b96036d80126d652e92eba5ed96415b998a4f30574739177851,0.0,1,1.0
A0,g390:714d3bae0764bea22deaa1a63ff60bb15ecdc83466be7d77ba89a15d5e72094b,21,2026-01-04T14:06:30+00:00,714d3bae0764bea22deaa1a63ff60bb15ecdc83466be7d77ba89a15d5e72094b,0.0,1,1.0
A0,g390:52b0f15257e93294edbf758def739efba9135f503d60642d5c1d43561709c628,21,2026-01-04T14:30:30+00:00,52b0f15257e93294edbf758def739efba9135f503d60642d5c1d43561709c628,0.0,0,0.0
A0,g390:17b7e5165d18e89ec8cdf10e61e1e730045270597666889957436ca209916965,21,2026-01-04T14:54:30+00:00,17b7e5165d18e89ec8cdf10e61e1e730045270597666889957436ca209916965,0.0,1,1.0
A0,g390:fb255f6b5089f3c72bc17655b1c866e0dbd1881ece9c1d81f2089c1a53a9b97d,21,2026-01-04T18:10:30+00:00,fb255f6b5089f3c72bc17655b1c866e0dbd1881ece9c1d81f2089c1a53a9b97d,0.0,1,1.0
A0,g390:4c56920ee7936022f81d89bcd40575203ed6e7854fd9e8d10c13ab7008de8a65,21,2026-01-04T18:34:30+00:00,4c56920ee7936022f81d89bcd40575203ed6e7854fd9e8d10c13ab7008de8a65,0.0,1,1.0
A0,g390:23cbbd9e412d21fe818271273fbcf19e86ffdbb20b971eeb9841d934679b159d,21,2026-01-04T22:14:30+00:00,23cbbd9e412d21fe818271273fbcf19e86ffdbb20b971eeb9841d934679b159d,0.0,0,0.0
A0,g390:4c04ef3b2fb85097adb026e04254f1dca19ea33de08d51d63e707e45925becdb,21,2026-01-04T22:38:30+00:00,4c04ef3b2fb85097adb026e04254f1dca19ea33de08d51d63e707e45925becdb,0.0,0,0.0
A0,g390:d107d2fe7598603f864ec3b8965cb6caddd8f0bfe61ded127546e96f6bd33d54,21,2026-01-06T00:33:30+00:00,d107d2fe7598603f864ec3b8965cb6caddd8f0bfe61ded127546e96f6bd33d54,0.0,0,0.0
A0,g390:21d9b9c5350fc1377eae8266d72c429f2f116ffbc1462e9c987f1e7d530a8396,21,2026-01-06T01:09:30+00:00,21d9b9c5350fc1377eae8266d72c429f2f116ffbc1462e9c987f1e7d530a8396,0.0,1,1.0
A0,g390:8e018c1de817782df05c6ba94e15088fcb1f0a393e2c88352f3bbbf207938923,21,2026-01-06T01:45:30+00:00,8e018c1de817782df05c6ba94e15088fcb1f0a393e2c88352f3bbbf207938923,0.0,0,0.0
A0,g390:61efdf2a867a36dfa9145eb9ef0ef147c5678e1dfd8888e183c946b59b192914,21,2026-01-06T04:39:30+00:00,61efdf2a867a36dfa9145eb9ef0ef147c5678e1dfd8888e183c946b59b192914,0.0,1,1.0
A0,g390:26eb9cee0a07399b0c7a82b50d4af683e63d03f766083601ace7c0007bcf3699,21,2026-01-06T05:15:30+00:00,26eb9cee0a07399b0c7a82b50d4af683e63d03f766083601ace7c0007bcf3699,0.0,0,0.0
A0,g390:f88f6bc5615299efee1b67762ca6c15b6dbe967d90540fe37e376579cdc7963b,21,2026-01-06T05:51:30+00:00,f88f6bc5615299efee1b67762ca6c15b6dbe967d90540fe37e376579cdc7963b,0.0,1,1.0
