frame_key,rater,label,cx,cy,box_w,box_h,reason
70e494b21995e75785c69eeebe42d8553639a3f32eebb734a022f10959e940f4,sol,VISIBLE,520.0,147.0,14.0,14.0,airborne ball above players
7103bd5e7dc79ca3e7f68d410e84c3abf20cba98a32b1aec25261092f07a0cf9,sol,VISIBLE,281.0,386.0,18.0,18.0,partly visible ball by defender
712b543a733ed4d91c0b827b3de5fee8bd8f2b27d8efeabfb5e73fcd11594835,sol,ABSENT,,,,,dead-ball scene without visible ball
714d3bae0764bea22deaa1a63ff60bb15ecdc83466be7d77ba89a15d5e72094b,sol,VISIBLE,657.0,338.0,28.0,23.0,two-tone ball in players hand
716a47c0e6facd866ffd6faeaf0a77eb65fe7a72991782afed6281d0bf48e86b,sol,VISIBLE,521.0,208.0,21.0,18.0,ball in front of handler
727b74f3b8cc3762fd72afd6c6d1ec49e12bee23929ddd4d51d321b2c12b6ce6,sol,ABSENT,,,,,no ball visible
727f2ccde3f0ae050d7f86b7637a2cc26bdb615c699a999daff9006d0c7ca7f9,sol,VISIBLE,269.0,207.0,35.0,35.0,ball below left hand
72fdd09e64a899a0c7f4b80d077693ac17a3c043c7e2ab6f25cebfe57c0fc2d0,sol,UNKNOWN,,,,,ball obscured in player cluster
73021c4609c1a9b18bf1041cccc73753996a5dd1f4acd3bf868bbd7534d9aabc,sol,VISIBLE,227.0,210.0,16.0,18.0,ball airborne on pass
736f1ffc3672a1789c84fc8a928dd2cf220dbde1526f8c7dd8ee58a8092156ae,sol,ABSENT,,,,,no ball visible
73787809c7c4a8c3ce994480c214f4221aff009d34f00ae0e1e97717532ed432,sol,ABSENT,,,,,no ball visible on court
73be1766fb129f8f5c7069c1ad060fc268f7c40e72391ac7831ed9753aae8c05,sol,ABSENT,,,,,no ball visible
73fb8330d1a0918de22c158bae42de6c7496c0067a64bd783c89919bd641c1cc,sol,VISIBLE,817.0,238.0,20.0,20.0,ball at right hand
743b7be3d8ee0e65ca800a1dcb7c4466e221e38d935a11a05782bdb9ab7e30bf,sol,VISIBLE,383.0,359.0,25.0,28.0,referee holds ball
746676d0fa6a0f5b4f3ae9efd4688883eb909b285f8aacb8e8d023671c513f9f,sol,ABSENT,,,,,no ball visible
74855cdd4b060b44b21fbf118ec3346897eefb8ebe8f084bc0982d94a5e52f8e,sol,VISIBLE,691.0,253.0,21.0,19.0,ball beside driving hand
748ad8b5bcfb830d91434d7be35cd0141c7e6112fbd645cb24b9d8145325d2c8,sol,ABSENT,,,,,no ball visible on court
7499f207fded6dc07b570a2c3c5e61d65c0d81d19f4d730674ed975dcfbaeefb,sol,UNKNOWN,,,,,motion blur obscures handler hands
74dfea90b16a6dbe567b70e6e56e83126056d39e73f012a369305be9f00deb7f,sol,ABSENT,,,,,no ball visible
753192a7f1274c7e562246af3380f1f2aea62eeb41ba80cb7a327439a793c82d,sol,VISIBLE,309.0,225.0,25.0,28.0,ball at handlers left side
754feaf6ed4efc05838e65a30703283d44b0fcb2794c16cb8124ff1645203079,sol,VISIBLE,682.0,329.0,23.0,25.0,ball during low dribble
75772aaa460e8a5e129a537bbb765fab7e7fd559ec1314e8690c5098175bbb75,sol,VISIBLE,509.0,282.0,42.0,42.0,ball secured at torso
75ca38a47fa9ef7defc0dcc72236d7dbd35f351c16db9af95959c64504ba20d8,sol,ABSENT,,,,,no ball visible
75fb3b83f3344a58ecc1b8d100ffc9d0913a5674ac0547686eeda134a60cea39,sol,ABSENT,,,,,no ball visible
7723df499d48da5900ec7c5e5582ee2f872c602455750840bc55e031ca1a7608,sol,VISIBLE,466.0,85.0,28.0,22.0,airborne ball above lane
77718a5881e920ce9014aac3d38eab18c2e2973dd85d097335dbf0cbb15a86eb,sol,VISIBLE,361.0,298.0,25.0,26.0,ball beside dribbling hand
777d15e76433aba1b782ebf77e169310eb4f8e113429d1415060c1ed9445023f,sol,VISIBLE,662.0,180.0,24.0,25.0,ball near raised hand
779d823c6747f97f30dbdc10ec8a9bd00ff91c00139acdc85d20138d88ce3baf,sol,VISIBLE,745.0,300.0,25.0,28.0,ball held at chest
77f595ac7e96900a97da47e604df99289bf09e03a00255daba70a3138a307f1a,sol,ABSENT,,,,,no ball visible
7801f246e907949a73f35b55e42f59d1e86c7325f7da6553c53f458ab7cd25aa,sol,VISIBLE,576.0,302.0,35.0,31.0,ball held at waist
7886f160304b3ff1dbeeea5106e090fcdd0552c4381cbc1628aa8e05fb70e76d,sol,VISIBLE,193.0,238.0,24.0,27.0,ball beside dribbling hand
78c1ebe2dc5f1a72164bec33fc0c97dacceff477384d2e7f4d37c1ded520d147,sol,ABSENT,,,,,no ball visible
78f2f0e4d8b4c85836cb54847f864d4e4be282ea7c4e63709ea1e2c3ae3aaa8a,sol,ABSENT,,,,,sideline closeup without ball
790bc25fd8ae75d6d65708859ae2370b6d1f727b95ecfdda77d7ad07c1b8f67c,sol,VISIBLE,590.0,122.0,29.0,36.0,ball behind backboard
793ae92955816d2ffe6e7238cdeaba6e08acea023b3540b42ae9aa024a357073,sol,VISIBLE,706.0,229.0,20.0,22.0,ball held near baseline
79c83579594353a96af5ac22ce9dcbae396f715ea6a0546ff0fc1afeb92d500d,sol,VISIBLE,275.0,183.0,23.0,26.0,airborne ball above rim
79d61366b098f87b894d826709044c542f305dafed53474de86423a3541acb4c,sol,ABSENT,,,,,bench closeup without ball
79e19c5ef2c3474fca60e0d12de47f138cdb6d59ba09149ee42d3113df1ea54a,sol,ABSENT,,,,,ball outside main frame
79e5e79d2bdb3e4c39b6911e18c27e4420d6466b3e580715198c0c7d53e1766b,sol,ABSENT,,,,,player closeup without ball
7a02e9fed24aae484aa274fef51b683306a7a1a619f78a3aad42fdce3e52edf0,sol,VISIBLE,575.0,251.0,22.0,27.0,ball held above shoulder
7a5abbce1a338309818c276f32cff6e36af4706652f1759d85a98e15d21f7260,sol,ABSENT,,,,,arena introduction without ball
7a77ec659be073fb416f9a55a0d02d91e305815fa40f3412bb561bea897ba90b,sol,ABSENT,,,,,sideline celebration without ball
7affbbd72599a82ed1f331d2f8efb7bd0374e434d6e4496688589c1948ec7718,sol,ABSENT,,,,,player closeup without ball
7b1fefc4335749478bd292edda8a6bff7b4df6e4c3c2d536b1842cc8470548ff,sol,ABSENT,,,,,postgame closeup without ball
7c87fcdb9ebfcd86a0c769edad69a6abdf79c2bf0add33bb6efa120362dba09a,sol,ABSENT,,,,,no ball visible
7ca0d220a93be3dc20606d84aa657d63984eccb96741f12370a0ceadf748b787,sol,ABSENT,,,,,no ball visible
7cb042e3cc028e947cd3c380ff55dc052a1e49a285c49cc2a5818cba561b8727,sol,ABSENT,,,,,no ball visible
7cf949ee5ae2165e7d38ab4b81129855f9e655be326ec7eac9575b43ee2174b5,sol,VISIBLE,224.0,294.0,17.0,17.0,clear dribble near left foot
7d2ca3793b10f5ca3fb222f63eb90d2b5f188e5f3396aa66d8d42ec05bc821f5,sol,UNKNOWN,,,,,partial object too ambiguous
7d768bd0334d4764abfd355ed10bf70c90c8e38cf3b27c60982f0ab3a1ce33ab,sol,VISIBLE,448.0,296.0,7.0,6.0,small airborne ball
7d91f76d5af8a7051375460ef2c8114d5a8b8785916c3cd052faf475fe599afc,sol,ABSENT,,,,,no ball visible
7d9d521aeec69ee8646f8e3bedba0ec5751fe26aaa5055de9e9adb5f84458b87,sol,VISIBLE,255.0,334.0,18.0,18.0,airborne pass at left
7dac93726975443987de11b4c692c44fa4957042a2d33622e628e8c0ce69b771,sol,ABSENT,,,,,no ball visible
7e5fb041828c9737db695ac6021581b8420527c0be1e0d9ada86a5635a7f53f7,sol,ABSENT,,,,,no ball visible
7f5565ff893c451ea2f13bc412b7dd85c7098b67626f4d6817ca098cf6477b04,sol,VISIBLE,522.0,531.0,92.0,18.0,partial ball at bottom edge
7f7214b5c09a57f907cc3b9f082a784a1e794fed1402b83ffeb3176b8309e7c1,sol,ABSENT,,,,,no ball visible
80333f68bec088849971145aa5f219526452796ecfa0a0b1645cd2b9b98da751,sol,ABSENT,,,,,no ball visible
805123a819feb614ff8ece08a134c61348f83b535649250024b349fdeb877234,sol,VISIBLE,272.0,274.0,19.0,19.0,clear dribble by ballhandler
806edbdc1576c643f67ba0843c7573c73a30d8351253483513b5f4e7cffbe9b5,sol,ABSENT,,,,,no ball visible
8130c788f80030468b6de88b32c152189bb916b674cf26649863036bf0ac4d2a,sol,VISIBLE,819.0,299.0,16.0,16.0,clear dribble at right
8168d1d83bea6b28537f382ddfe06c812f42971f5661647e8d9b299d22183251,sol,VISIBLE,136.0,280.0,20.0,21.0,ball held at waist
819977e602ed9df85caaa41a05a719d9f8f7677bcca1dbf7ca1478358abfc327,sol,VISIBLE,560.0,375.0,50.0,52.0,ball held between arms
825f402b5578f087a4d1bdc44283d2801096df41568ba068bd4f2ceec5517146,sol,ABSENT,,,,,no ball visible
82f00fdd476d9a70d826186327729204ed5cbe08a4021aa5e12fab021fbaa0b6,sol,ABSENT,,,,,no ball visible
82fbbc268e44bafcf5363d701f43b75fc70ddfb804314586a64323bad9b07a9e,sol,VISIBLE,430.0,81.0,27.0,25.0,ball beside rim
83048a796e3367c151899264bb8d4a03851209931e0e34da7ce21dba41349b90,sol,VISIBLE,696.0,171.0,22.0,20.0,ball above rim
831ec00d02dfe5881fde406d7143b2c5993b956357e391e7d2b24d277806fa22,sol,VISIBLE,209.0,90.0,20.0,21.0,ball at rim
835deb004d08d65245eeaa900153faf6dccf66f33c3f19191aeee7f4a9650878,sol,ABSENT,,,,,mascot crowd shot
836422850d55c8d4f7ce0635178b89d249b4acd6b162893b35581da3f672e744,sol,VISIBLE,38.0,265.0,14.0,14.0,ball under dribbling hand
83f1c26a92708be344aaf06acc9e595c723365b0e02d463467d12ee3effde324,sol,VISIBLE,556.0,304.0,36.0,34.0,ball held at waist
8502ab18f68022d8df38b483e7da0674759127634c1f245770e569fb6686bf24,sol,ABSENT,,,,,player closeup
852d06bee969ba6c5e5a15a39b087825591a97ee1dac2de00f0fbf8d63337ab3,sol,VISIBLE,442.0,251.0,11.0,12.0,ball low beside hand
852f5100c7bff45fc549f9b7b7ef704126836a41fea90c7eac72d44426e49264,sol,ABSENT,,,,,players awaiting restart
853663d3fa8888ad62cabce66974845f85c0126be6b8093dffec5a5cde1b428e,sol,ABSENT,,,,,sideline interview
85597a5e8bf84c4e99fc09019eaa3af4712cc575a5b5fe507a837000c06b34c7,sol,VISIBLE,461.0,66.0,24.0,19.0,airborne ball
858022bbc89bf337c9c3813d63887fb11c81fb0086fdb1a6cc23f8c747702d15,sol,VISIBLE,180.0,259.0,26.0,20.0,ball held near hip
85ad63a5999b98267bf9329bf327fc0c258d1dc86c1b1f75a5ae15751746e393,sol,ABSENT,,,,,blurred court closeup
85cb6b627d5b629c33dc553a8250607aca3b9e97201683a81d604a41da385583,sol,ABSENT,,,,,postgame interview
85f8416413ff85976efc4561566ef4b21ff800f2dbe7694cdca10ab51fe3a15e,sol,ABSENT,,,,,dead ball court view
867f70f40b5a4b3acfefa79f063e199db0e4ddbf3c2d5a5ac1a40595a7ad9c9d,sol,ABSENT,,,,,postgame interview
869565cc29e682f768af4e8a71fbf9eb8f6febd9b6d7b29068f46a96acd4833b,sol,ABSENT,,,,,players awaiting inbound
86fe4e94afa22933946b064b9b17534b3f1a70d522a5dde567ce1b5d74a39e4f,sol,ABSENT,,,,,player closeup
877154041e4d137235a64bf2cfc886112b9d7acf53745c34d65266eb8dc09bd5,sol,VISIBLE,731.0,269.0,24.0,26.0,ball controlled at hip
87a426f02ac1fbedc2931ecec3ae118f0e035616b2d31e5fc5598ccfdc114735,sol,ABSENT,,,,,crowd timeout shot
87e899b0a0313af2eb471f4026a341d4744a1f3fc564c98e84f94cd8ff50b8e7,sol,VISIBLE,256.0,220.0,20.0,18.0,ball near advancing player
88a603090bfcfe4a80920f2a07ffabcce75448d2962c53c0b3ef4579d500ab51,sol,VISIBLE,737.0,237.0,34.0,26.0,ball held at waist
88b95d236e19dc06b226cdff5c840282e46d06b6bd2f038fe278d6ee1dca37f9,sol,ABSENT,,,,,no ball visible
88dc262ed7483d434a187baede6dae4860a8e1088a47edb72a9ca5b6dcc0a5df,sol,VISIBLE,852.0,304.0,18.0,17.0,ball beside dribbling hand
89521b5d0d6a28a67788b72db9b340949bc414b6d078c43c048d272d04a4d2bb,sol,ABSENT,,,,,no ball visible
8986d22a3ee6c11dcdbdd69c64ff86f1fcc3a307fcea0bff087ef28c8d7646ac,sol,VISIBLE,270.0,269.0,31.0,30.0,ball held in player cluster
89b4f8ed448c865dcda2a730ea3cf22c9221a1175a09cf6c4de184b988a2bd89,sol,ABSENT,,,,,no ball visible
89dd8715dd8a53230e612760e0e9faaa294f4cf71a215a36fcbd0e8f14505647,sol,ABSENT,,,,,no ball visible
8a6623a9c489ab14262071544b7b4338e78a48b11e342a414e56856bc0b286fb,sol,VISIBLE,110.0,97.0,23.0,22.0,ball held near hip
8b2d24c1bd75b4ec6813145e25619a689d560780c87b6a793a869559e027073a,sol,ABSENT,,,,,no ball visible
8b7a7979b56cf25bce732b80cb6ae7a1f4f52d8264571c798c5b705402a74926,sol,VISIBLE,620.0,163.0,20.0,20.0,ball above raised hands
8bfa5dc8d8c9f708ec7647d2eccffb0b1f39bdaefe3261f5f187712515b1a108,sol,ABSENT,,,,,no ball visible
8c2b4ca650afc183c4b868bc71420f45ecc7369c494cd776edcf624da6efc99a,sol,VISIBLE,216.0,233.0,24.0,20.0,ball held by inbounder
8c364576216e062ae80d7dc44545f90fb9c96f55698c6ba3bdd9b5843e975ed1,sol,ABSENT,,,,,no ball visible
8c596a426560b8676b573b19bfcb2425c3b0189835703260e6e7d6a12ece4e2a,sol,VISIBLE,156.0,335.0,29.0,16.0,ball beside dribbling player
8d4631207aa624276d7d7f682e9fbe9740585c8a2b39fee7eb2ab34fd18b1cf8,sol,VISIBLE,844.0,239.0,36.0,34.0,ball airborne near sideline
8d80190d0e2b0e2d086e05aa298aa9ca9dd23a189b569fc02e9a862c21919c5b,sol,ABSENT,,,,,no ball visible
8d8066eb670080ea5a2d8353b4ea0c812e8b96f5d6200debfd055ca9abe0a39f,sol,VISIBLE,263.0,345.0,15.0,13.0,ball loose near sideline
8d8ac13542381d6227de271b72bb04db254e1dbdc4d5374ad856259d6e97cf72,sol,ABSENT,,,,,no ball visible
8da2fd2e41cd7b92a1b676c0ef626991ffd1fa9f0de022d6a20650fa43c44ca9,sol,ABSENT,,,,,no ball visible
8db551391476785e590c4586445ae2580962a4512b8674798eec38bcb14b2b57,sol,ABSENT,,,,,bench closeup without ball
8df8b92593dfdd3fc2c8a0005ed714d8a537f63aa277d43656023059c772730f,sol,ABSENT,,,,,only trophy sculpture
8e018c1de817782df05c6ba94e15088fcb1f0a393e2c88352f3bbbf207938923,sol,ABSENT,,,,,ball outside top edge
8eaa76587cb161a74b611168e90626963c5a629290f5b0979e635b6e6525d378,sol,VISIBLE,721.0,175.0,28.0,30.0,ball held at chest
8eddb6561311dd70236d0de46f2cf5064ca795cc1c9d859b5e689f4014bda93e,sol,VISIBLE,623.0,291.0,20.0,16.0,ball beside dribbling hand
8f745c2bbdd6d80498297e647eb691a8b9e87a80b9b97632edb0fdce66ac06e0,sol,VISIBLE,621.0,46.0,22.0,22.0,blurred airborne ball
8fc5f69f75423607a5af3ff25e76b8393faea61e80b5cf5bab9336e7458c8af8,sol,ABSENT,,,,,no ball among players
9061d91c2aad6f456848b30d1106cae637a44481dfea95d00a556ee4c9e68520,sol,ABSENT,,,,,player closeup without ball
90b32b23231272e85a3c96c94f4d8c80a416ef45f38d08056132154b575e78df,sol,ABSENT,,,,,sideline celebration without ball
90c2505a735a10fd5362a921e469e9bdcf90c97a1b11ef6ea1e488acf8421e22,sol,ABSENT,,,,,player closeup without ball
90ec31471472043e2f5d66f91dacfb4dffe01e30a60459856a55fc1bd8642b2e,sol,VISIBLE,595.0,166.0,124.0,108.0,large motion blurred ball
91237c714d311e4b716de96beedb2ee2da3bb41ea73a5ea15ed68175697e3622,sol,ABSENT,,,,,no ball near rim
914518aa85f595b1534a72b83bde1f3768c13030027215f2cda311cd22b70684,sol,ABSENT,,,,,bald head not ball
91472eb3a6244434131930847469dbc873a1f11412a2a137fc5c8e262485240b,sol,ABSENT,,,,,no ball among players
918f12e96516f2d52f3a4b88f0ab8846a71ca4e7e3deec9fa422a0d888934753,sol,VISIBLE,200.0,111.0,44.0,51.0,airborne ball near player
91a032cf73e133f0fe367039f06e8eeddba4dd508a04d796728e2ec31a212ab4,sol,ABSENT,,,,,player closeup without ball
9205d986172e50907b03cacaf902aac032bbb0859f099301b06e16e80c9234e2,sol,VISIBLE,792.0,221.0,24.0,20.0,ball held at baseline
921ecafd36e40ec70af83ca6e191cafab40e478cb413007f7652f4e5ed5bccaf,sol,ABSENT,,,,,ceremony scene without ball
9220eea33e685c048c4ddca7606ece2e4d6e7ae06fb163a43947b31bd9c3c3f3,sol,ABSENT,,,,,interview scene without ball
934374068bfcf61e1be0c05a549bdb7ad22c9f76e7a74e77a28755991effc24f,sol,ABSENT,,,,,foreground shoulder not ball
93765f85386b118cba2dd10a69e8ea631f7e13daa6b5f2f891d837d786322d09,sol,VISIBLE,523.0,327.0,23.0,24.0,ball held near lane
93d0e95c3c2213526e9dd9b2f882cb1498fa6aa8c07849ecd8f9837795f879ab,sol,ABSENT,,,,,no ball visible
93d561d0abd77e394fc8ada0c6290be8b3bdef813f6ae0ab937c21b983c2e92c,sol,ABSENT,,,,,no ball visible
94565bfe6ace7bc66f7b49827ee85a0f03bb5e3f31914ff2f82238e0f33fe589,sol,VISIBLE,356.0,275.0,24.0,20.0,ball left of raised hand
947b87f4c0e66d1191b7c4e40c2f4db1d615a51f04a7ccab8c80b19f514427a5,sol,VISIBLE,319.0,353.0,21.0,24.0,ball on low dribble
9534d65f18d29affa12890ffd2fae33f1545eb5006b81aa5cbdfdead2305704c,sol,VISIBLE,201.0,228.0,21.0,25.0,ball held at hip
9553ae33713a507c8435a5f3fd836f986abb1d7d06575ddb2d63def9b5d80937,sol,VISIBLE,733.0,207.0,28.0,29.0,ball between players hands
95a0ce7b95876ad2a4d58556798b5b5af68f384a74d886cde957ac64939a8cc0,sol,ABSENT,,,,,no ball visible
95cd346765f1291bd07a18bd3d65b39885d9ed86fdc7dab4478da86276dac028,sol,ABSENT,,,,,no ball visible
9654729789be2f7d2df4f8409e9824e820ce337d4ab537a59e3c1f97f5991012,sol,VISIBLE,556.0,300.0,17.0,24.0,ball at players waist
96bef25962ec6ad0102df132db9be9d9b96a38d4a325236dd5485b153b8b372e,sol,VISIBLE,669.0,163.0,18.0,20.0,ball held near sideline
9746fd6fd1039a88834733853858a22098eb0c921e125b0a33c552d364618373,sol,ABSENT,,,,,no ball visible
97b0f9504773181b12c920ba3b1b1c0e2349fc5526f283e90be4c1fe9b69917f,sol,ABSENT,,,,,no ball visible
97d09f6e918233c8dfa0abf95226ce4b0e9b5b0232b5b0bbf2a926daf9a029c7,sol,VISIBLE,503.0,110.0,18.0,17.0,airborne ball above paint
97d7b429f1c7ceb18f39c85c68978d69aa38efe60ba28ddc1d6c22705a578b69,sol,VISIBLE,637.0,219.0,16.0,17.0,ball beside ballhandlers hands
97ddf468f2894d87efd413938a7eec73b4d86187de5ffb4efa3bb5758f7a6bd3,sol,VISIBLE,463.0,296.0,18.0,18.0,ball at dribblers hand
98429c1bb9aea2b9ca593b6d3abb6b9741f73324527b6e8e3afc422d9f1058d9,sol,VISIBLE,396.0,89.0,23.0,19.0,airborne ball above basket
98bae19d49ab1b1daf5363ed409f57e0b3d6dbbe82906b7d570a5f6fc062ecb1,sol,VISIBLE,659.0,232.0,18.0,18.0,ball held by referee
98c7fd78a17a81f7c63ce09f22d3daaa888a6bd1fe84fee11323ef268fe8d1c2,sol,ABSENT,,,,,no ball visible
98d4313d277b0890d32404a7474e089a036ce861dd125485ef42d017014c042a,sol,VISIBLE,435.0,162.0,45.0,39.0,ball held at rim
98d9b066d86637bc09bddc955f3499f1438d6fd7e91f4ff728544007922fc9b3,sol,ABSENT,,,,,no ball visible in main frame
98fd5ff88f79649a6fe17e13eda946c352892597e832581b1c8c18b2a554a23d,sol,ABSENT,,,,,closeup contains no ball
9965a69284579dd14b173bffb5c9c67bf101500bf1075cdad2c9fdb6a180038f,sol,ABSENT,,,,,broadcast graphic contains no ball
996c9c8a64da93139b3cd3a170374260408e7ebf9c02a3ead06f267be30f247d,sol,ABSENT,,,,,sideline closeup contains no ball
9a153a7bf4f008f6d7b7fe03da871967136c214e2188643102594de81ab44c06,sol,VISIBLE,729.0,376.0,30.0,34.0,ball held by passer
9a228ea59ee671a3df1c0c0d6424d09d22291c6c6cb56defd497b902f1831383,sol,UNKNOWN,,,,,ball obscured in crowded action
9a36cd5a21143857ac8350e624d82b7771a29ab40cf6f44fffd07bd02dc42402,sol,VISIBLE,359.0,266.0,28.0,25.0,ball held by referee
9a43195cc9df5c4f94480b816d414874899fad38f9940f49dc4aba23375536cc,sol,ABSENT,,,,,exposed court shows no ball
9a52f5e42e75214cc068409115bcbe62ca42fd60c1b7218140b51bb3fc4ee460,sol,VISIBLE,565.0,106.0,22.0,19.0,airborne ball above lane
9a6c98434331b2a6042aa7fdf32088a18dbee985a7eda3fa25c861001de75625,sol,ABSENT,,,,,player closeup contains no ball
9a7fd86aca89744de1468dbb5a8402f2a11626e49d3e08223e3d64e132148b24,sol,VISIBLE,190.0,273.0,22.0,20.0,ball cradled by white player
9a98b3eb9ad17c060e332c6faf9f0496a06ca012588a532ace89143a8deccc6b,sol,UNKNOWN,,,,,possible ball lost in motion blur
9aabc8a8d7212b10b99a333c094a5f50f1d148334c3c3b3d796094b0753e5209,sol,ABSENT,,,,,player closeup contains no ball
9ab9acf3cf2bab561f6edd28682a323ac76ef8fb8014782158a526207e094744,sol,ABSENT,,,,,postgame closeup contains no ball
9afdaea39bee674fa289caec464eca747d12754079e07b055656d1096bb197cb,sol,VISIBLE,400.0,128.0,20.0,19.0,ball above contesting hands
9b3c40ebe88fbd250a71ae6b77a54d408dc3497d025f0a6a78c4dc297ec05ce2,sol,VISIBLE,287.0,228.0,35.0,25.0,ball carried by white player
9b505d1a36458beb200cdf80b58417e1dbed1044248aad1aa9a5bb1afa8012a6,sol,ABSENT,,,,,crowd shot contains no ball
9c2f3a5abf4713d2b1f6291c87a172bab64c6f3ca09b0f157ba658ae2a4f69ed,sol,ABSENT,,,,,team huddle contains no ball
9c4c692c9a8f5c38ad7b0f03a2c3bd14d99f5f5d385e00cccbda94d49d643067,sol,ABSENT,,,,,no ball visible in half court play
9c55d00df5a80514cef10b4a521418bcf466aefaeed08201231b76e124d83aca,sol,ABSENT,,,,,no ball visible in half court play
9c8891f0f6e49302adefce0da2eb45fa54e4be9c1acb68a114a46bcff388a74d,sol,VISIBLE,344.0,381.0,20.0,19.0,ball beside dribbler
9c919fa1a141fc9a5d1041045a4b318f741e3472c21137ea788a117bb1a91713,sol,ABSENT,,,,,no ball in closeup
9cdc084bdcf0d22a9cde1351295db5a761e613229be52ffd008bf1f1bcb25649,sol,ABSENT,,,,,no ball at sideline
9d27b2b4a8d77b85965706307964c18d6a24242fe93ce209d45c51820ef51a1b,sol,ABSENT,,,,,no ball near coach
9d795f66257bb251ae7871cfd99a996d3d7ffc1b6b75f088bc3212b3910cb0df,sol,ABSENT,,,,,no ball visible
9de0a425b11464499f4b48ae3c659cb0c55171b7db0dbb4c6011d1dfb4e999f5,sol,ABSENT,,,,,no ball near commentators
9df5e693833bdfac95d917b4ed440d5999ecaf8091a3819ad3b741737a6390d9,sol,VISIBLE,652.0,507.0,148.0,66.0,partial ball at lower edge
9ec4658ae5da7ea22987575bc9ec1aa4b4eeb28c3cfcf5cac77a9625cece245a,sol,ABSENT,,,,,no ball near basket
9f2f9691c5a9a6c33d30ef8a81fe12af932a4b51c5a2558aa69e7659ea91b55e,sol,ABSENT,,,,,no ball in player intro
a04e1a03423e3a1d8f1caaeada2bd2c11642d6da70da5187646b8c6da0c6defe,sol,VISIBLE,361.0,147.0,20.0,24.0,airborne ball beside rim
a0545d1e9dbbea7e2642da4c94b427005fa1af700020ad1205449442406313c4,sol,VISIBLE,522.0,209.0,20.0,18.0,airborne pass near lane
a0afa08b4d63e472760b5af8add4f42d066a3569c465b93aff39dbe45499dd1c,sol,ABSENT,,,,,no ball on bench
a12b95f43c96fd1a26e8a8317da8c3f01f3ac17a27ee0e0f081941be588b0182,sol,ABSENT,,,,,no ball in crowd
a1d483474a18dd31d5f984b5f1087ea40b411cf29e97b5d9a57326ed48280927,sol,VISIBLE,290.0,172.0,18.0,16.0,ball at dribblers hip
a21fcdda97690a97db67b4380e92125839f612904e3be2036d55844b8be9414c,sol,VISIBLE,343.0,388.0,28.0,28.0,ball held at waist
a2e2075549febda5567a7e5d7c454afe9897d3a72f0541825899b63de48664f8,sol,VISIBLE,222.0,257.0,24.0,22.0,ball held for inbound
a308bded2489eb275e5afcaae1c66825d47bb0eb942443a2f132cacf2b9ef768,sol,VISIBLE,451.0,319.0,22.0,24.0,blurred dribble by handler
a380236945e16d75ad171d4fa0b979e4640c39c4350de0f7be61c02918f700d2,sol,VISIBLE,309.0,386.0,38.0,36.0,blurred ball at players hip
a421f16c9230b5a3286c6cbf01505585edc0af534638b0a46516b346d978d2c9,sol,ABSENT,,,,,ball hidden from view
a45b83a13ce2a68bc5d60e23aeda2e7b1cfc0df45619f65f4cc9846a44971acf,sol,ABSENT,,,,,no ball on court
a4602404e1fac09c2520c40d404d638c797014d619a11ba860ca0700bc9c0670,sol,VISIBLE,595.0,105.0,19.0,20.0,airborne ball
a4866b0f1cb28e228846126f0a92f6956970ebd2d10a2a9bf1cfa95e023b6955,sol,VISIBLE,821.0,289.0,21.0,20.0,ball held at waist
a568b80a706eb8d853b03bfdf38f7470e7948224823bf4c951d417f48127922b,sol,ABSENT,,,,,no ball visible in traffic
a5959793412f2de2d03694e9aae5db01fab4b08c4f8b0260997344a320c72be8,sol,VISIBLE,629.0,222.0,21.0,22.0,ball beside dribbler
a5e3d23f6e545af2e266e273014227a307296c7759129c47fbafc15a72ec6314,sol,VISIBLE,398.0,227.0,20.0,18.0,ball held by player
a62bb168d5c0dfbe23b2afcfdfd348e112352be82e3f9367bc74742d3764f29a,sol,ABSENT,,,,,no ball visible in traffic
a682f2f0e1f494a797162098be5f659f09ffde60adfe739c080e6101731c6e0d,sol,VISIBLE,428.0,237.0,15.0,15.0,partially visible dribble
a68589ed3bb328dc8dfc0d65d8a03d9721b7a4041a184d3f2ecdca7ea6d2f365,sol,ABSENT,,,,,no ball in deadball scene
a6877f66c4b6210b99e693cb2159076eb009e0188f2d073c0fed50998314610e,sol,ABSENT,,,,,no ball in stopped play
a6b88ce1c584f9efd117a86525f0d3cb2e3071495362d6fd7f040ff31e41dcce,sol,VISIBLE,139.0,289.0,24.0,23.0,ball held at hip
a7025315194d1fbbe984cf84095df51739fabb70710850e1f4972b6a77eed975,sol,VISIBLE,715.0,230.0,15.0,17.0,ball below dribbling hand
a77de0779abafb5ce70dba85a83170c17bbb4b4b3237f1d56ed35cbedb798df5,sol,VISIBLE,309.0,121.0,21.0,20.0,airborne shot
a7a44c71744c91a886460f3901f06f6c13a383869cf154a0c40fa5536bba5c1a,sol,VISIBLE,410.0,324.0,27.0,22.0,referee holding ball
a7e94a21efb9d5960a5f068ad3cc17e3312962bb08cb64aafbd7b108463340cc,sol,ABSENT,,,,,celebration cutaway
a886ebe8dcfbabd0a7b75f04cacb4423a1c585a272f47b694045f84870f5ec7e,sol,VISIBLE,100.0,357.0,36.0,28.0,motion blurred dribble
a8e70f46eeb336c5bc6b07a2b741fba81361c4b7d05ad8a86939e6b74fe8e2c1,sol,ABSENT,,,,,empty court ceremony
