memo,line,artifact,token,length,landing_commit,class,reason,candidates
docs/evidence/tracking/g372_inline_source_pinning_2026-09-10.md,47,/workspace/POD_STATE_2026-09-10.md,3ed74708,8,6a1a5b173c3e00e6296d98caf2fc73e73152e680,UNRESOLVED,pod-only or absolute path,tried=absolute:/workspace/POD_STATE_2026-09-10.md
docs/evidence/tracking/g372_inline_source_pinning_2026-09-10.md,47,/workspace/POD_STATE_2026-09-10.md,e0d8e924,8,6a1a5b173c3e00e6296d98caf2fc73e73152e680,UNRESOLVED,pod-only or absolute path,tried=absolute:/workspace/POD_STATE_2026-09-10.md
docs/evidence/tracking/g372_inline_source_pinning_2026-09-10.md,47,/workspace/POD_STATE_2026-09-10.md,9747d9a0,8,6a1a5b173c3e00e6296d98caf2fc73e73152e680,UNRESOLVED,pod-only or absolute path,tried=absolute:/workspace/POD_STATE_2026-09-10.md
docs/evidence/tracking/g372_inline_source_pinning_2026-09-10.md,47,/workspace/POD_STATE_2026-09-10.md,e05ea5b6,8,6a1a5b173c3e00e6296d98caf2fc73e73152e680,UNRESOLVED,pod-only or absolute path,tried=absolute:/workspace/POD_STATE_2026-09-10.md
docs/evidence/tracking/g372_inline_source_pinning_2026-09-10.md,47,/workspace/POD_STATE_2026-09-10.md,9c59f8b2,8,6a1a5b173c3e00e6296d98caf2fc73e73152e680,UNRESOLVED,pod-only or absolute path,tried=absolute:/workspace/POD_STATE_2026-09-10.md
docs/evidence/tracking/g372_inline_source_pinning_2026-09-10.md,47,/workspace/POD_STATE_2026-09-10.md,2bbd585a,8,6a1a5b173c3e00e6296d98caf2fc73e73152e680,UNRESOLVED,pod-only or absolute path,tried=absolute:/workspace/POD_STATE_2026-09-10.md
docs/evidence/tracking/g372_inline_source_pinning_2026-09-10.md,47,/workspace/POD_STATE_2026-09-10.md,43e94940,8,6a1a5b173c3e00e6296d98caf2fc73e73152e680,UNRESOLVED,pod-only or absolute path,tried=absolute:/workspace/POD_STATE_2026-09-10.md
docs/evidence/tracking/g372_inline_source_pinning_2026-09-10.md,47,/workspace/POD_STATE_2026-09-10.md,c494d1e2,8,6a1a5b173c3e00e6296d98caf2fc73e73152e680,UNRESOLVED,pod-only or absolute path,tried=absolute:/workspace/POD_STATE_2026-09-10.md
docs/evidence/tracking/g372_inline_source_pinning_2026-09-10.md,76,track_daemon.py,9747d9a085405c492f04c4e3b162ed8b1d897309da6f0f9c014cb7092056f5ac,64,6a1a5b173c3e00e6296d98caf2fc73e73152e680,UNRESOLVED,artifact never committed,tried=track_daemon.py|docs/evidence/tracking/g372_inline_source_pinning_2026-09-10/track_daemon.py|docs/evidence/tracking/track_daemon.py;landing=;head=;crlf_landing=;crlf_head=;unnamed=e0d8e9247d288df0f3a1c033a725b27331d7c3f0818d963bdb1603062d543b6f|0fc196b83a567d55dd971c5454dab00c4116302c9448a877dda86f5fe16686e8|166af9db09b1df8705f7f105cb126d71bcbfa05bae61535360335c885d738a77|abcf35e33d075b9200b1a69afcc8d4908370c8a9623507eff2e044ff26497e15|cf565684c6465554f7f4a8a81074e3974fbb6ac7b14ec711a5e4010f786a4948|e68824e75070677b678584a3d182410fe8af8c834ebee6e637ee18b91a19b9c3|459162a5023b7969e39ac14aced4314328d12ac61846365e010918bf852fb3c2|a46bda1f96f77ed7ec3e10c2db26ff55be8105d94e364d49b335ef8241d8e927|c0b94a6927baa3f8e11a0a86cacc89b155155fb54c854ac74f20177ef8773ddd|6a8ee65536adeef7d69d08d837214124964507acc58ed976c04c49227b937633|068da853609f091f96355b26f0d4d79897adc60d338c57d199156180caab1ef7|806c96c341c0b2ae659f0f6beb886c91d200772248aea809e0e207eeabed10cc|c9e1eaf76b1260cd531c5bf39cc60dbc09a9f22c9d0a9adeccacd1f30384e4f0|fa9e00549ce51dd1eb0125924c99d58858a5e35e65cdbd4839a3c841ac60f3a0|00b4e89fc5f6043260f38a3d6015f076e3171f6ba72d9f2fa120b1ca77dacb1c|08cc45927eb62222d14edf6a1bf9d111533d198b7d5d6baa0525069fb0a2be6f|e23162527560491d846de2e5d60616b8fd8d10632b31a268f13e5a741318a3cd|814fa2bf94ee99112eb06701539459d4bded07bd239394c74c9dbc7c62e3fa33|f6b3e08a30c7316e46772fa82efcc033741c4a732f6fed1b18efd5792c67d853|57979596b0045a66128f782c44f3f616d87575247fd295c90a2d64e04611d45a|9b4480cb86f1b861a81338e5eb2b5bdd08d063699f1e9cf2bbdd8232a66eb1bc|15fd687abf33d1c534741ded3aeebbe6f4a472deae5e0eecfda28dd3f342f51a|40793e7317c9d637fbb583781f6da834612421998f49dc46dabc04445ea079f0|1547d32d82d5909bb43a8f5f6d82d5f4b76c5e6d145121cc5563e0a3a8945efe|c494d1e2be79b7b1627e5e49f2979c5c813a6fb3d585e3b259bf9292fb9d0b3e|43e949405d5c892dc45d8edb1600362497fa135300aafd7cee1039de154fb9ae|792450f02b821fc1267f633d8a51fcd6a1e7f015e319cd508ecbc17602bfcd09|ffe15eb2d3adc8d634f4fea47118bd098bde7ed9f6ebd60a26c145a4e5e6b73a|41cb67fb869682a7b3eefbf25bd6599f63ef942d3833f16b9a8e029b162b5610|e3494e0201ed0592c502f570a8cf4e7dd0a8c2737bf411a67c65318d8b028914|5f8dc667dcd787548d0b879aa6eca974684b55468fc2f23af147485f7cfbc584|38e302b23e1a617bf40f7bc090f394d0893aa4fbe923bba0b33a712440c51ffc|955e61be72624d0eed883887d99a83350fb7706ad6a02e7a8ca0e3ead1a33a30|5a55dcc87c6dc448af4fa0dfd1332d9c67f1ecbd751a5456f20b77ec67c00993|56435528edf8eb97f2020cf2f1fab917451c55eaebe0ca9a0d179bdc669308e7|70b0009f68712165e759c390655435a00c9c374f5097a0feaf7742470d605a85|4168b35a20422e3f1ce8754a48a28b20266a5ffb9f638ce4c11c674858a01676|64e2f60beed428fed6706393c1411b6ca9a3d21e81224e87770002dbd106b6b9|f3afc344e513d242ba558f4a6b8bbe077cefeb13c996b4d18f3120fda4e8eb42|7ae587e34e0d77c6ab3e24cb1ea2adcbf7e04677ee9a8af4f3a60a393fcd57ce|2c36939dac8f1528842ec8c9ec130f680efcd4c61a91a1be4be47a46c04a2f51|008500786eeb50c321bc552f265365b0c8de1cbe6ebd47c40a9db0ad7600f811|3de61e626fef0a700c3ff9c6d99c1d16ea29812fa1acd8e717eca5f20fcaae30|dba1e074ac92a43a791ff594556296f7e598b81d68602fc94ba64c574e4b89e1|006f3e2b4150a21b7ebd9100f9b4106d2c66f937c34be325088f9f40678941d0|94405d22f8fe63996b29004609de7635fe262f4a8c7ac7890a1058c92d777c9c|e0d8e9247d288df0f3a1c033a725b27331d7c3f0818d963bdb1603062d543b6f|0fc196b83a567d55dd971c5454dab00c4116302c9448a877dda86f5fe16686e8|166af9db09b1df8705f7f105cb126d71bcbfa05bae61535360335c885d738a77|abcf35e33d075b9200b1a69afcc8d4908370c8a9623507eff2e044ff26497e15|cf565684c6465554f7f4a8a81074e3974fbb6ac7b14ec711a5e4010f786a4948|e68824e75070677b678584a3d182410fe8af8c834ebee6e637ee18b91a19b9c3|459162a5023b7969e39ac14aced4314328d12ac61846365e010918bf852fb3c2|a46bda1f96f77ed7ec3e10c2db26ff55be8105d94e364d49b335ef8241d8e927|c0b94a6927baa3f8e11a0a86cacc89b155155fb54c854ac74f20177ef8773ddd|6a8ee65536adeef7d69d08d837214124964507acc58ed976c04c49227b937633|068da853609f091f96355b26f0d4d79897adc60d338c57d199156180caab1ef7|806c96c341c0b2ae659f0f6beb886c91d200772248aea809e0e207eeabed10cc|c9e1eaf76b1260cd531c5bf39cc60dbc09a9f22c9d0a9adeccacd1f30384e4f0|fa9e00549ce51dd1eb0125924c99d58858a5e35e65cdbd4839a3c841ac60f3a0|00b4e89fc5f6043260f38a3d6015f076e3171f6ba72d9f2fa120b1ca77dacb1c|08cc45927eb62222d14edf6a1bf9d111533d198b7d5d6baa0525069fb0a2be6f|e23162527560491d846de2e5d60616b8fd8d10632b31a268f13e5a741318a3cd|814fa2bf94ee99112eb06701539459d4bded07bd239394c74c9dbc7c62e3fa33|f6b3e08a30c7316e46772fa82efcc033741c4a732f6fed1b18efd5792c67d853|57979596b0045a66128f782c44f3f616d87575247fd295c90a2d64e04611d45a|9b4480cb86f1b861a81338e5eb2b5bdd08d063699f1e9cf2bbdd8232a66eb1bc|15fd687abf33d1c534741ded3aeebbe6f4a472deae5e0eecfda28dd3f342f51a|40793e7317c9d637fbb583781f6da834612421998f49dc46dabc04445ea079f0|1547d32d82d5909bb43a8f5f6d82d5f4b76c5e6d145121cc5563e0a3a8945efe|c494d1e2be79b7b1627e5e49f2979c5c813a6fb3d585e3b259bf9292fb9d0b3e|43e949405d5c892dc45d8edb1600362497fa135300aafd7cee1039de154fb9ae|792450f02b821fc1267f633d8a51fcd6a1e7f015e319cd508ecbc17602bfcd09|ffe15eb2d3adc8d634f4fea47118bd098bde7ed9f6ebd60a26c145a4e5e6b73a|41cb67fb869682a7b3eefbf25bd6599f63ef942d3833f16b9a8e029b162b5610|e3494e0201ed0592c502f570a8cf4e7dd0a8c2737bf411a67c65318d8b028914|5f8dc667dcd787548d0b879aa6eca974684b55468fc2f23af147485f7cfbc584|38e302b23e1a617bf40f7bc090f394d0893aa4fbe923bba0b33a712440c51ffc|955e61be72624d0eed883887d99a83350fb7706ad6a02e7a8ca0e3ead1a33a30|5a55dcc87c6dc448af4fa0dfd1332d9c67f1ecbd751a5456f20b77ec67c00993|56435528edf8eb97f2020cf2f1fab917451c55eaebe0ca9a0d179bdc669308e7|70b0009f68712165e759c390655435a00c9c374f5097a0feaf7742470d605a85|4168b35a20422e3f1ce8754a48a28b20266a5ffb9f638ce4c11c674858a01676|64e2f60beed428fed6706393c1411b6ca9a3d21e81224e87770002dbd106b6b9|f3afc344e513d242ba558f4a6b8bbe077cefeb13c996b4d18f3120fda4e8eb42|7ae587e34e0d77c6ab3e24cb1ea2adcbf7e04677ee9a8af4f3a60a393fcd57ce|2c36939dac8f1528842ec8c9ec130f680efcd4c61a91a1be4be47a46c04a2f51|008500786eeb50c321bc552f265365b0c8de1cbe6ebd47c40a9db0ad7600f811|3de61e626fef0a700c3ff9c6d99c1d16ea29812fa1acd8e717eca5f20fcaae30|dba1e074ac92a43a791ff594556296f7e598b81d68602fc94ba64c574e4b89e1|006f3e2b4150a21b7ebd9100f9b4106d2c66f937c34be325088f9f40678941d0|94405d22f8fe63996b29004609de7635fe262f4a8c7ac7890a1058c92d777c9c|fef8e46001a70e0db98e36639b963d98511eac9efe007d48d6de955303077945|fef8e46001a70e0db98e36639b963d98511eac9efe007d48d6de955303077945
docs/evidence/tracking/g372_inline_source_pinning_2026-09-10.md,77,track_daemon.py.g372_overlay_reverted_2026-09-10,e05ea5b6a3618c67144c04208838497d777838570051bfcf3135c086591c7611,64,6a1a5b173c3e00e6296d98caf2fc73e73152e680,UNRESOLVED,artifact never committed,tried=track_daemon.py.g372_overlay_reverted_2026-09-10|docs/evidence/tracking/g372_inline_source_pinning_2026-09-10/track_daemon.py.g372_overlay_reverted_2026-09-10|docs/evidence/tracking/track_daemon.py.g372_overlay_reverted_2026-09-10;landing=;head=;crlf_landing=;crlf_head=;unnamed=e0d8e9247d288df0f3a1c033a725b27331d7c3f0818d963bdb1603062d543b6f|0fc196b83a567d55dd971c5454dab00c4116302c9448a877dda86f5fe16686e8|166af9db09b1df8705f7f105cb126d71bcbfa05bae61535360335c885d738a77|abcf35e33d075b9200b1a69afcc8d4908370c8a9623507eff2e044ff26497e15|cf565684c6465554f7f4a8a81074e3974fbb6ac7b14ec711a5e4010f786a4948|e68824e75070677b678584a3d182410fe8af8c834ebee6e637ee18b91a19b9c3|459162a5023b7969e39ac14aced4314328d12ac61846365e010918bf852fb3c2|a46bda1f96f77ed7ec3e10c2db26ff55be8105d94e364d49b335ef8241d8e927|c0b94a6927baa3f8e11a0a86cacc89b155155fb54c854ac74f20177ef8773ddd|6a8ee65536adeef7d69d08d837214124964507acc58ed976c04c49227b937633|068da853609f091f96355b26f0d4d79897adc60d338c57d199156180caab1ef7|806c96c341c0b2ae659f0f6beb886c91d200772248aea809e0e207eeabed10cc|c9e1eaf76b1260cd531c5bf39cc60dbc09a9f22c9d0a9adeccacd1f30384e4f0|fa9e00549ce51dd1eb0125924c99d58858a5e35e65cdbd4839a3c841ac60f3a0|00b4e89fc5f6043260f38a3d6015f076e3171f6ba72d9f2fa120b1ca77dacb1c|08cc45927eb62222d14edf6a1bf9d111533d198b7d5d6baa0525069fb0a2be6f|e23162527560491d846de2e5d60616b8fd8d10632b31a268f13e5a741318a3cd|814fa2bf94ee99112eb06701539459d4bded07bd239394c74c9dbc7c62e3fa33|f6b3e08a30c7316e46772fa82efcc033741c4a732f6fed1b18efd5792c67d853|57979596b0045a66128f782c44f3f616d87575247fd295c90a2d64e04611d45a|9b4480cb86f1b861a81338e5eb2b5bdd08d063699f1e9cf2bbdd8232a66eb1bc|15fd687abf33d1c534741ded3aeebbe6f4a472deae5e0eecfda28dd3f342f51a|40793e7317c9d637fbb583781f6da834612421998f49dc46dabc04445ea079f0|1547d32d82d5909bb43a8f5f6d82d5f4b76c5e6d145121cc5563e0a3a8945efe|c494d1e2be79b7b1627e5e49f2979c5c813a6fb3d585e3b259bf9292fb9d0b3e|43e949405d5c892dc45d8edb1600362497fa135300aafd7cee1039de154fb9ae|792450f02b821fc1267f633d8a51fcd6a1e7f015e319cd508ecbc17602bfcd09|ffe15eb2d3adc8d634f4fea47118bd098bde7ed9f6ebd60a26c145a4e5e6b73a|41cb67fb869682a7b3eefbf25bd6599f63ef942d3833f16b9a8e029b162b5610|e3494e0201ed0592c502f570a8cf4e7dd0a8c2737bf411a67c65318d8b028914|5f8dc667dcd787548d0b879aa6eca974684b55468fc2f23af147485f7cfbc584|38e302b23e1a617bf40f7bc090f394d0893aa4fbe923bba0b33a712440c51ffc|955e61be72624d0eed883887d99a83350fb7706ad6a02e7a8ca0e3ead1a33a30|5a55dcc87c6dc448af4fa0dfd1332d9c67f1ecbd751a5456f20b77ec67c00993|56435528edf8eb97f2020cf2f1fab917451c55eaebe0ca9a0d179bdc669308e7|70b0009f68712165e759c390655435a00c9c374f5097a0feaf7742470d605a85|4168b35a20422e3f1ce8754a48a28b20266a5ffb9f638ce4c11c674858a01676|64e2f60beed428fed6706393c1411b6ca9a3d21e81224e87770002dbd106b6b9|f3afc344e513d242ba558f4a6b8bbe077cefeb13c996b4d18f3120fda4e8eb42|7ae587e34e0d77c6ab3e24cb1ea2adcbf7e04677ee9a8af4f3a60a393fcd57ce|2c36939dac8f1528842ec8c9ec130f680efcd4c61a91a1be4be47a46c04a2f51|008500786eeb50c321bc552f265365b0c8de1cbe6ebd47c40a9db0ad7600f811|3de61e626fef0a700c3ff9c6d99c1d16ea29812fa1acd8e717eca5f20fcaae30|dba1e074ac92a43a791ff594556296f7e598b81d68602fc94ba64c574e4b89e1|006f3e2b4150a21b7ebd9100f9b4106d2c66f937c34be325088f9f40678941d0|94405d22f8fe63996b29004609de7635fe262f4a8c7ac7890a1058c92d777c9c|e0d8e9247d288df0f3a1c033a725b27331d7c3f0818d963bdb1603062d543b6f|0fc196b83a567d55dd971c5454dab00c4116302c9448a877dda86f5fe16686e8|166af9db09b1df8705f7f105cb126d71bcbfa05bae61535360335c885d738a77|abcf35e33d075b9200b1a69afcc8d4908370c8a9623507eff2e044ff26497e15|cf565684c6465554f7f4a8a81074e3974fbb6ac7b14ec711a5e4010f786a4948|e68824e75070677b678584a3d182410fe8af8c834ebee6e637ee18b91a19b9c3|459162a5023b7969e39ac14aced4314328d12ac61846365e010918bf852fb3c2|a46bda1f96f77ed7ec3e10c2db26ff55be8105d94e364d49b335ef8241d8e927|c0b94a6927baa3f8e11a0a86cacc89b155155fb54c854ac74f20177ef8773ddd|6a8ee65536adeef7d69d08d837214124964507acc58ed976c04c49227b937633|068da853609f091f96355b26f0d4d79897adc60d338c57d199156180caab1ef7|806c96c341c0b2ae659f0f6beb886c91d200772248aea809e0e207eeabed10cc|c9e1eaf76b1260cd531c5bf39cc60dbc09a9f22c9d0a9adeccacd1f30384e4f0|fa9e00549ce51dd1eb0125924c99d58858a5e35e65cdbd4839a3c841ac60f3a0|00b4e89fc5f6043260f38a3d6015f076e3171f6ba72d9f2fa120b1ca77dacb1c|08cc45927eb62222d14edf6a1bf9d111533d198b7d5d6baa0525069fb0a2be6f|e23162527560491d846de2e5d60616b8fd8d10632b31a268f13e5a741318a3cd|814fa2bf94ee99112eb06701539459d4bded07bd239394c74c9dbc7c62e3fa33|f6b3e08a30c7316e46772fa82efcc033741c4a732f6fed1b18efd5792c67d853|57979596b0045a66128f782c44f3f616d87575247fd295c90a2d64e04611d45a|9b4480cb86f1b861a81338e5eb2b5bdd08d063699f1e9cf2bbdd8232a66eb1bc|15fd687abf33d1c534741ded3aeebbe6f4a472deae5e0eecfda28dd3f342f51a|40793e7317c9d637fbb583781f6da834612421998f49dc46dabc04445ea079f0|1547d32d82d5909bb43a8f5f6d82d5f4b76c5e6d145121cc5563e0a3a8945efe|c494d1e2be79b7b1627e5e49f2979c5c813a6fb3d585e3b259bf9292fb9d0b3e|43e949405d5c892dc45d8edb1600362497fa135300aafd7cee1039de154fb9ae|792450f02b821fc1267f633d8a51fcd6a1e7f015e319cd508ecbc17602bfcd09|ffe15eb2d3adc8d634f4fea47118bd098bde7ed9f6ebd60a26c145a4e5e6b73a|41cb67fb869682a7b3eefbf25bd6599f63ef942d3833f16b9a8e029b162b5610|e3494e0201ed0592c502f570a8cf4e7dd0a8c2737bf411a67c65318d8b028914|5f8dc667dcd787548d0b879aa6eca974684b55468fc2f23af147485f7cfbc584|38e302b23e1a617bf40f7bc090f394d0893aa4fbe923bba0b33a712440c51ffc|955e61be72624d0eed883887d99a83350fb7706ad6a02e7a8ca0e3ead1a33a30|5a55dcc87c6dc448af4fa0dfd1332d9c67f1ecbd751a5456f20b77ec67c00993|56435528edf8eb97f2020cf2f1fab917451c55eaebe0ca9a0d179bdc669308e7|70b0009f68712165e759c390655435a00c9c374f5097a0feaf7742470d605a85|4168b35a20422e3f1ce8754a48a28b20266a5ffb9f638ce4c11c674858a01676|64e2f60beed428fed6706393c1411b6ca9a3d21e81224e87770002dbd106b6b9|f3afc344e513d242ba558f4a6b8bbe077cefeb13c996b4d18f3120fda4e8eb42|7ae587e34e0d77c6ab3e24cb1ea2adcbf7e04677ee9a8af4f3a60a393fcd57ce|2c36939dac8f1528842ec8c9ec130f680efcd4c61a91a1be4be47a46c04a2f51|008500786eeb50c321bc552f265365b0c8de1cbe6ebd47c40a9db0ad7600f811|3de61e626fef0a700c3ff9c6d99c1d16ea29812fa1acd8e717eca5f20fcaae30|dba1e074ac92a43a791ff594556296f7e598b81d68602fc94ba64c574e4b89e1|006f3e2b4150a21b7ebd9100f9b4106d2c66f937c34be325088f9f40678941d0|94405d22f8fe63996b29004609de7635fe262f4a8c7ac7890a1058c92d777c9c|fef8e46001a70e0db98e36639b963d98511eac9efe007d48d6de955303077945|fef8e46001a70e0db98e36639b963d98511eac9efe007d48d6de955303077945
docs/evidence/tracking/g372_inline_source_pinning_2026-09-10.md,91,docs/evidence/tracking/g372_inline_source_pinning_2026-09-10/join_live.csv,40793e7317c9d637fbb583781f6da834612421998f49dc46dabc04445ea079f0,64,6a1a5b173c3e00e6296d98caf2fc73e73152e680,ARTIFACT_UNNAMED,,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=e0d8e9247d288df0f3a1c033a725b27331d7c3f0818d963bdb1603062d543b6f|0fc196b83a567d55dd971c5454dab00c4116302c9448a877dda86f5fe16686e8|166af9db09b1df8705f7f105cb126d71bcbfa05bae61535360335c885d738a77|abcf35e33d075b9200b1a69afcc8d4908370c8a9623507eff2e044ff26497e15|cf565684c6465554f7f4a8a81074e3974fbb6ac7b14ec711a5e4010f786a4948|e68824e75070677b678584a3d182410fe8af8c834ebee6e637ee18b91a19b9c3|459162a5023b7969e39ac14aced4314328d12ac61846365e010918bf852fb3c2|a46bda1f96f77ed7ec3e10c2db26ff55be8105d94e364d49b335ef8241d8e927|c0b94a6927baa3f8e11a0a86cacc89b155155fb54c854ac74f20177ef8773ddd|6a8ee65536adeef7d69d08d837214124964507acc58ed976c04c49227b937633|068da853609f091f96355b26f0d4d79897adc60d338c57d199156180caab1ef7|806c96c341c0b2ae659f0f6beb886c91d200772248aea809e0e207eeabed10cc|c9e1eaf76b1260cd531c5bf39cc60dbc09a9f22c9d0a9adeccacd1f30384e4f0|fa9e00549ce51dd1eb0125924c99d58858a5e35e65cdbd4839a3c841ac60f3a0|00b4e89fc5f6043260f38a3d6015f076e3171f6ba72d9f2fa120b1ca77dacb1c|08cc45927eb62222d14edf6a1bf9d111533d198b7d5d6baa0525069fb0a2be6f|e23162527560491d846de2e5d60616b8fd8d10632b31a268f13e5a741318a3cd|814fa2bf94ee99112eb06701539459d4bded07bd239394c74c9dbc7c62e3fa33|f6b3e08a30c7316e46772fa82efcc033741c4a732f6fed1b18efd5792c67d853|57979596b0045a66128f782c44f3f616d87575247fd295c90a2d64e04611d45a|9b4480cb86f1b861a81338e5eb2b5bdd08d063699f1e9cf2bbdd8232a66eb1bc|15fd687abf33d1c534741ded3aeebbe6f4a472deae5e0eecfda28dd3f342f51a|40793e7317c9d637fbb583781f6da834612421998f49dc46dabc04445ea079f0|1547d32d82d5909bb43a8f5f6d82d5f4b76c5e6d145121cc5563e0a3a8945efe|c494d1e2be79b7b1627e5e49f2979c5c813a6fb3d585e3b259bf9292fb9d0b3e|43e949405d5c892dc45d8edb1600362497fa135300aafd7cee1039de154fb9ae|792450f02b821fc1267f633d8a51fcd6a1e7f015e319cd508ecbc17602bfcd09|ffe15eb2d3adc8d634f4fea47118bd098bde7ed9f6ebd60a26c145a4e5e6b73a|41cb67fb869682a7b3eefbf25bd6599f63ef942d3833f16b9a8e029b162b5610|e3494e0201ed0592c502f570a8cf4e7dd0a8c2737bf411a67c65318d8b028914|5f8dc667dcd787548d0b879aa6eca974684b55468fc2f23af147485f7cfbc584|38e302b23e1a617bf40f7bc090f394d0893aa4fbe923bba0b33a712440c51ffc|955e61be72624d0eed883887d99a83350fb7706ad6a02e7a8ca0e3ead1a33a30|5a55dcc87c6dc448af4fa0dfd1332d9c67f1ecbd751a5456f20b77ec67c00993|56435528edf8eb97f2020cf2f1fab917451c55eaebe0ca9a0d179bdc669308e7|70b0009f68712165e759c390655435a00c9c374f5097a0feaf7742470d605a85|4168b35a20422e3f1ce8754a48a28b20266a5ffb9f638ce4c11c674858a01676|64e2f60beed428fed6706393c1411b6ca9a3d21e81224e87770002dbd106b6b9|f3afc344e513d242ba558f4a6b8bbe077cefeb13c996b4d18f3120fda4e8eb42|7ae587e34e0d77c6ab3e24cb1ea2adcbf7e04677ee9a8af4f3a60a393fcd57ce|2c36939dac8f1528842ec8c9ec130f680efcd4c61a91a1be4be47a46c04a2f51|008500786eeb50c321bc552f265365b0c8de1cbe6ebd47c40a9db0ad7600f811|3de61e626fef0a700c3ff9c6d99c1d16ea29812fa1acd8e717eca5f20fcaae30|dba1e074ac92a43a791ff594556296f7e598b81d68602fc94ba64c574e4b89e1|006f3e2b4150a21b7ebd9100f9b4106d2c66f937c34be325088f9f40678941d0|94405d22f8fe63996b29004609de7635fe262f4a8c7ac7890a1058c92d777c9c|e0d8e9247d288df0f3a1c033a725b27331d7c3f0818d963bdb1603062d543b6f|0fc196b83a567d55dd971c5454dab00c4116302c9448a877dda86f5fe16686e8|166af9db09b1df8705f7f105cb126d71bcbfa05bae61535360335c885d738a77|abcf35e33d075b9200b1a69afcc8d4908370c8a9623507eff2e044ff26497e15|cf565684c6465554f7f4a8a81074e3974fbb6ac7b14ec711a5e4010f786a4948|e68824e75070677b678584a3d182410fe8af8c834ebee6e637ee18b91a19b9c3|459162a5023b7969e39ac14aced4314328d12ac61846365e010918bf852fb3c2|a46bda1f96f77ed7ec3e10c2db26ff55be8105d94e364d49b335ef8241d8e927|c0b94a6927baa3f8e11a0a86cacc89b155155fb54c854ac74f20177ef8773ddd|6a8ee65536adeef7d69d08d837214124964507acc58ed976c04c49227b937633|068da853609f091f96355b26f0d4d79897adc60d338c57d199156180caab1ef7|806c96c341c0b2ae659f0f6beb886c91d200772248aea809e0e207eeabed10cc|c9e1eaf76b1260cd531c5bf39cc60dbc09a9f22c9d0a9adeccacd1f30384e4f0|fa9e00549ce51dd1eb0125924c99d58858a5e35e65cdbd4839a3c841ac60f3a0|00b4e89fc5f6043260f38a3d6015f076e3171f6ba72d9f2fa120b1ca77dacb1c|08cc45927eb62222d14edf6a1bf9d111533d198b7d5d6baa0525069fb0a2be6f|e23162527560491d846de2e5d60616b8fd8d10632b31a268f13e5a741318a3cd|814fa2bf94ee99112eb06701539459d4bded07bd239394c74c9dbc7c62e3fa33|f6b3e08a30c7316e46772fa82efcc033741c4a732f6fed1b18efd5792c67d853|57979596b0045a66128f782c44f3f616d87575247fd295c90a2d64e04611d45a|9b4480cb86f1b861a81338e5eb2b5bdd08d063699f1e9cf2bbdd8232a66eb1bc|15fd687abf33d1c534741ded3aeebbe6f4a472deae5e0eecfda28dd3f342f51a|40793e7317c9d637fbb583781f6da834612421998f49dc46dabc04445ea079f0|1547d32d82d5909bb43a8f5f6d82d5f4b76c5e6d145121cc5563e0a3a8945efe|c494d1e2be79b7b1627e5e49f2979c5c813a6fb3d585e3b259bf9292fb9d0b3e|43e949405d5c892dc45d8edb1600362497fa135300aafd7cee1039de154fb9ae|792450f02b821fc1267f633d8a51fcd6a1e7f015e319cd508ecbc17602bfcd09|ffe15eb2d3adc8d634f4fea47118bd098bde7ed9f6ebd60a26c145a4e5e6b73a|41cb67fb869682a7b3eefbf25bd6599f63ef942d3833f16b9a8e029b162b5610|e3494e0201ed0592c502f570a8cf4e7dd0a8c2737bf411a67c65318d8b028914|5f8dc667dcd787548d0b879aa6eca974684b55468fc2f23af147485f7cfbc584|38e302b23e1a617bf40f7bc090f394d0893aa4fbe923bba0b33a712440c51ffc|955e61be72624d0eed883887d99a83350fb7706ad6a02e7a8ca0e3ead1a33a30|5a55dcc87c6dc448af4fa0dfd1332d9c67f1ecbd751a5456f20b77ec67c00993|56435528edf8eb97f2020cf2f1fab917451c55eaebe0ca9a0d179bdc669308e7|70b0009f68712165e759c390655435a00c9c374f5097a0feaf7742470d605a85|4168b35a20422e3f1ce8754a48a28b20266a5ffb9f638ce4c11c674858a01676|64e2f60beed428fed6706393c1411b6ca9a3d21e81224e87770002dbd106b6b9|f3afc344e513d242ba558f4a6b8bbe077cefeb13c996b4d18f3120fda4e8eb42|7ae587e34e0d77c6ab3e24cb1ea2adcbf7e04677ee9a8af4f3a60a393fcd57ce|2c36939dac8f1528842ec8c9ec130f680efcd4c61a91a1be4be47a46c04a2f51|008500786eeb50c321bc552f265365b0c8de1cbe6ebd47c40a9db0ad7600f811|3de61e626fef0a700c3ff9c6d99c1d16ea29812fa1acd8e717eca5f20fcaae30|dba1e074ac92a43a791ff594556296f7e598b81d68602fc94ba64c574e4b89e1|006f3e2b4150a21b7ebd9100f9b4106d2c66f937c34be325088f9f40678941d0|94405d22f8fe63996b29004609de7635fe262f4a8c7ac7890a1058c92d777c9c|fef8e46001a70e0db98e36639b963d98511eac9efe007d48d6de955303077945|fef8e46001a70e0db98e36639b963d98511eac9efe007d48d6de955303077945
