g_id,memo,resolved,tokens,register_verdict
311,docs/evidence/tracking/g311_apache_detector_arm_2026-09-07.md,1,6,"| G311 | all | **ALLOCATED 2026-09-07, SPEC WRITTEN, BUILT BY THE ORCHESTRATOR (codex lanes cannot reach the pod today).** APACHE-STACK DETECTOR ARM -- a SCREENING row, and the FIRST time the 2026-08-31 licence decision is actually executed against footage. Production detection is Ultralytics `yolov8n`, **AGPL-3.0, whose author asserts weights and fine-tunes inherit that licence** (`scripts/platformkit/detection/MODEL_LICENSES.md`: ""yolov8n.pt is not approved for commercial use""). The seam exists -- `scripts/platformkit/detection/shim.py`, `CV_DETECTOR` -- but **its only non-AGPL backend today is `YoloxOnnxBackend`; there is NO RTMDet backend and no RTMDet artifact has ever been run in this repo.** Two arms on IDENTICAL decoded frames of 3 ffprobe-confirmed native 1920x1080 already-tracked pod games (`wnba_01_1080p`, `ncaa_basketball_IB-_u4gW3ds_1080p`, `wnba_06`; 40 evenly spaced frames each): **ARM Y** = the gated `player_detection.py` route unedited (`yolov8n`, its own `_infer_imgsz`, `classes=[0]`, `conf=0.3`), **ARM R** = the Apache RTMDet arm through the shim. **The arms differ in model AND input size -- a DETECTOR-STACK comparison, NOT a single-variable ablation.** Proxies, each with its decoded-frame denominator: person boxes per frame (zero-box frames stay in the denominator), **both-way IoU >= 0.5 greedy one-to-one agreement** (Y-in-R and R-in-Y, which differ whenever the box counts differ), distinct ids and median track length after the SAME tracker on both arms, inference ms/frame (warm-up excluded) and peak VRAM. **PREMISE (binding, 30-MINUTE CLOCK): the shim imports AND an Apache-2.0 RTMDet artifact is obtainable and runnable on the pod** -- route (i) `mmdet`/`mmengine`/`mmcv` under `--break-system-packages` with a constraints file pinning `opencv-python-headless<5` (cv2 5 silently empties every tracking table, 2026-09-02) against torch 2.8.0+cu128 / Python 3.12, route (ii) an ONNX RTMDet export served by onnxruntime if and only if artifact and serving library are Apache-2.0 or MIT. **Exact resolved versions, checkpoint URL, SHA-256 and licence URL printed; if neither route runs within 30 minutes the row is PREMISE FALSE with the failing versions and error, which is a VALID RESULT and a FULL SUCCESS.** The mmyolo RTMDet copy is GPL-3.0 and FORBIDDEN; TVCalib, Sportlight and KaliCalib are BLOCKED; no new AGPL dependency. **NO ground truth of any kind: no labels, no renders, no eye check. More boxes can mean more players found OR more false boxes and this row cannot tell them apart; low agreement says the two stacks disagree and says nothing about which is right. G303 and G296 are the rows that score recall against labelled frames. NO recall, precision, registration, accuracy or pass claim, and NEITHER ARM MAY BE DECLARED BETTER.** | `specs/G311_spec.md`; `g311_prereg_2026-09-07.md` (sealed `df8cfa89e7`); `g311_apache_detector_arm_2026-09-07.md` | **CLOSED AT LIMIT 2026-09-07 8f7fd1f0f -- the sealed 1,800 s install premise elapsed (mmcv 2.1.0 CUDA ops compiled in 1,898 s; import gate 3,103 s); attempt 1's PREMISE FALSE at 1,736 s was a killed build (corrected in the ledger); 3 games x 40 frames x 2 arms proxies (RTMDet-m 13-19 boxes/frame vs yolov8n 8-9; 2,142-2,513 ms/frame vs 137-160) are OUT-OF-CONTRACT diagnostics; re-registered budget = G324.** |"
311,docs/evidence/tracking/g311_apache_detector_arm_attempt2_2026-09-07.md,0,18,"| G311 | all | **ALLOCATED 2026-09-07, SPEC WRITTEN, BUILT BY THE ORCHESTRATOR (codex lanes cannot reach the pod today).** APACHE-STACK DETECTOR ARM -- a SCREENING row, and the FIRST time the 2026-08-31 licence decision is actually executed against footage. Production detection is Ultralytics `yolov8n`, **AGPL-3.0, whose author asserts weights and fine-tunes inherit that licence** (`scripts/platformkit/detection/MODEL_LICENSES.md`: ""yolov8n.pt is not approved for commercial use""). The seam exists -- `scripts/platformkit/detection/shim.py`, `CV_DETECTOR` -- but **its only non-AGPL backend today is `YoloxOnnxBackend`; there is NO RTMDet backend and no RTMDet artifact has ever been run in this repo.** Two arms on IDENTICAL decoded frames of 3 ffprobe-confirmed native 1920x1080 already-tracked pod games (`wnba_01_1080p`, `ncaa_basketball_IB-_u4gW3ds_1080p`, `wnba_06`; 40 evenly spaced frames each): **ARM Y** = the gated `player_detection.py` route unedited (`yolov8n`, its own `_infer_imgsz`, `classes=[0]`, `conf=0.3`), **ARM R** = the Apache RTMDet arm through the shim. **The arms differ in model AND input size -- a DETECTOR-STACK comparison, NOT a single-variable ablation.** Proxies, each with its decoded-frame denominator: person boxes per frame (zero-box frames stay in the denominator), **both-way IoU >= 0.5 greedy one-to-one agreement** (Y-in-R and R-in-Y, which differ whenever the box counts differ), distinct ids and median track length after the SAME tracker on both arms, inference ms/frame (warm-up excluded) and peak VRAM. **PREMISE (binding, 30-MINUTE CLOCK): the shim imports AND an Apache-2.0 RTMDet artifact is obtainable and runnable on the pod** -- route (i) `mmdet`/`mmengine`/`mmcv` under `--break-system-packages` with a constraints file pinning `opencv-python-headless<5` (cv2 5 silently empties every tracking table, 2026-09-02) against torch 2.8.0+cu128 / Python 3.12, route (ii) an ONNX RTMDet export served by onnxruntime if and only if artifact and serving library are Apache-2.0 or MIT. **Exact resolved versions, checkpoint URL, SHA-256 and licence URL printed; if neither route runs within 30 minutes the row is PREMISE FALSE with the failing versions and error, which is a VALID RESULT and a FULL SUCCESS.** The mmyolo RTMDet copy is GPL-3.0 and FORBIDDEN; TVCalib, Sportlight and KaliCalib are BLOCKED; no new AGPL dependency. **NO ground truth of any kind: no labels, no renders, no eye check. More boxes can mean more players found OR more false boxes and this row cannot tell them apart; low agreement says the two stacks disagree and says nothing about which is right. G303 and G296 are the rows that score recall against labelled frames. NO recall, precision, registration, accuracy or pass claim, and NEITHER ARM MAY BE DECLARED BETTER.** | `specs/G311_spec.md`; `g311_prereg_2026-09-07.md` (sealed `df8cfa89e7`); `g311_apache_detector_arm_2026-09-07.md` | **CLOSED AT LIMIT 2026-09-07 8f7fd1f0f -- the sealed 1,800 s install premise elapsed (mmcv 2.1.0 CUDA ops compiled in 1,898 s; import gate 3,103 s); attempt 1's PREMISE FALSE at 1,736 s was a killed build (corrected in the ledger); 3 games x 40 frames x 2 arms proxies (RTMDet-m 13-19 boxes/frame vs yolov8n 8-9; 2,142-2,513 ms/frame vs 137-160) are OUT-OF-CONTRACT diagnostics; re-registered budget = G324.** |"
311,docs/evidence/tracking/g311_prereg_2026-09-07.md,0,1,"| G311 | all | **ALLOCATED 2026-09-07, SPEC WRITTEN, BUILT BY THE ORCHESTRATOR (codex lanes cannot reach the pod today).** APACHE-STACK DETECTOR ARM -- a SCREENING row, and the FIRST time the 2026-08-31 licence decision is actually executed against footage. Production detection is Ultralytics `yolov8n`, **AGPL-3.0, whose author asserts weights and fine-tunes inherit that licence** (`scripts/platformkit/detection/MODEL_LICENSES.md`: ""yolov8n.pt is not approved for commercial use""). The seam exists -- `scripts/platformkit/detection/shim.py`, `CV_DETECTOR` -- but **its only non-AGPL backend today is `YoloxOnnxBackend`; there is NO RTMDet backend and no RTMDet artifact has ever been run in this repo.** Two arms on IDENTICAL decoded frames of 3 ffprobe-confirmed native 1920x1080 already-tracked pod games (`wnba_01_1080p`, `ncaa_basketball_IB-_u4gW3ds_1080p`, `wnba_06`; 40 evenly spaced frames each): **ARM Y** = the gated `player_detection.py` route unedited (`yolov8n`, its own `_infer_imgsz`, `classes=[0]`, `conf=0.3`), **ARM R** = the Apache RTMDet arm through the shim. **The arms differ in model AND input size -- a DETECTOR-STACK comparison, NOT a single-variable ablation.** Proxies, each with its decoded-frame denominator: person boxes per frame (zero-box frames stay in the denominator), **both-way IoU >= 0.5 greedy one-to-one agreement** (Y-in-R and R-in-Y, which differ whenever the box counts differ), distinct ids and median track length after the SAME tracker on both arms, inference ms/frame (warm-up excluded) and peak VRAM. **PREMISE (binding, 30-MINUTE CLOCK): the shim imports AND an Apache-2.0 RTMDet artifact is obtainable and runnable on the pod** -- route (i) `mmdet`/`mmengine`/`mmcv` under `--break-system-packages` with a constraints file pinning `opencv-python-headless<5` (cv2 5 silently empties every tracking table, 2026-09-02) against torch 2.8.0+cu128 / Python 3.12, route (ii) an ONNX RTMDet export served by onnxruntime if and only if artifact and serving library are Apache-2.0 or MIT. **Exact resolved versions, checkpoint URL, SHA-256 and licence URL printed; if neither route runs within 30 minutes the row is PREMISE FALSE with the failing versions and error, which is a VALID RESULT and a FULL SUCCESS.** The mmyolo RTMDet copy is GPL-3.0 and FORBIDDEN; TVCalib, Sportlight and KaliCalib are BLOCKED; no new AGPL dependency. **NO ground truth of any kind: no labels, no renders, no eye check. More boxes can mean more players found OR more false boxes and this row cannot tell them apart; low agreement says the two stacks disagree and says nothing about which is right. G303 and G296 are the rows that score recall against labelled frames. NO recall, precision, registration, accuracy or pass claim, and NEITHER ARM MAY BE DECLARED BETTER.** | `specs/G311_spec.md`; `g311_prereg_2026-09-07.md` (sealed `df8cfa89e7`); `g311_apache_detector_arm_2026-09-07.md` | **CLOSED AT LIMIT 2026-09-07 8f7fd1f0f -- the sealed 1,800 s install premise elapsed (mmcv 2.1.0 CUDA ops compiled in 1,898 s; import gate 3,103 s); attempt 1's PREMISE FALSE at 1,736 s was a killed build (corrected in the ledger); 3 games x 40 frames x 2 arms proxies (RTMDet-m 13-19 boxes/frame vs yolov8n 8-9; 2,142-2,513 ms/frame vs 137-160) are OUT-OF-CONTRACT diagnostics; re-registered budget = G324.** |"
311,docs/evidence/tracking/g311_prereg_attempt2_2026-09-07.md,0,5,"| G311 | all | **ALLOCATED 2026-09-07, SPEC WRITTEN, BUILT BY THE ORCHESTRATOR (codex lanes cannot reach the pod today).** APACHE-STACK DETECTOR ARM -- a SCREENING row, and the FIRST time the 2026-08-31 licence decision is actually executed against footage. Production detection is Ultralytics `yolov8n`, **AGPL-3.0, whose author asserts weights and fine-tunes inherit that licence** (`scripts/platformkit/detection/MODEL_LICENSES.md`: ""yolov8n.pt is not approved for commercial use""). The seam exists -- `scripts/platformkit/detection/shim.py`, `CV_DETECTOR` -- but **its only non-AGPL backend today is `YoloxOnnxBackend`; there is NO RTMDet backend and no RTMDet artifact has ever been run in this repo.** Two arms on IDENTICAL decoded frames of 3 ffprobe-confirmed native 1920x1080 already-tracked pod games (`wnba_01_1080p`, `ncaa_basketball_IB-_u4gW3ds_1080p`, `wnba_06`; 40 evenly spaced frames each): **ARM Y** = the gated `player_detection.py` route unedited (`yolov8n`, its own `_infer_imgsz`, `classes=[0]`, `conf=0.3`), **ARM R** = the Apache RTMDet arm through the shim. **The arms differ in model AND input size -- a DETECTOR-STACK comparison, NOT a single-variable ablation.** Proxies, each with its decoded-frame denominator: person boxes per frame (zero-box frames stay in the denominator), **both-way IoU >= 0.5 greedy one-to-one agreement** (Y-in-R and R-in-Y, which differ whenever the box counts differ), distinct ids and median track length after the SAME tracker on both arms, inference ms/frame (warm-up excluded) and peak VRAM. **PREMISE (binding, 30-MINUTE CLOCK): the shim imports AND an Apache-2.0 RTMDet artifact is obtainable and runnable on the pod** -- route (i) `mmdet`/`mmengine`/`mmcv` under `--break-system-packages` with a constraints file pinning `opencv-python-headless<5` (cv2 5 silently empties every tracking table, 2026-09-02) against torch 2.8.0+cu128 / Python 3.12, route (ii) an ONNX RTMDet export served by onnxruntime if and only if artifact and serving library are Apache-2.0 or MIT. **Exact resolved versions, checkpoint URL, SHA-256 and licence URL printed; if neither route runs within 30 minutes the row is PREMISE FALSE with the failing versions and error, which is a VALID RESULT and a FULL SUCCESS.** The mmyolo RTMDet copy is GPL-3.0 and FORBIDDEN; TVCalib, Sportlight and KaliCalib are BLOCKED; no new AGPL dependency. **NO ground truth of any kind: no labels, no renders, no eye check. More boxes can mean more players found OR more false boxes and this row cannot tell them apart; low agreement says the two stacks disagree and says nothing about which is right. G303 and G296 are the rows that score recall against labelled frames. NO recall, precision, registration, accuracy or pass claim, and NEITHER ARM MAY BE DECLARED BETTER.** | `specs/G311_spec.md`; `g311_prereg_2026-09-07.md` (sealed `df8cfa89e7`); `g311_apache_detector_arm_2026-09-07.md` | **CLOSED AT LIMIT 2026-09-07 8f7fd1f0f -- the sealed 1,800 s install premise elapsed (mmcv 2.1.0 CUDA ops compiled in 1,898 s; import gate 3,103 s); attempt 1's PREMISE FALSE at 1,736 s was a killed build (corrected in the ledger); 3 games x 40 frames x 2 arms proxies (RTMDet-m 13-19 boxes/frame vs yolov8n 8-9; 2,142-2,513 ms/frame vs 137-160) are OUT-OF-CONTRACT diagnostics; re-registered budget = G324.** |"
312,docs/evidence/tracking/g312_coverage_denominator_2026-09-07.md,0,1,## G312-G315 allocation register (2026-09-07) -- the four rows the G309 census opened
312,docs/evidence/tracking/g312_prereg_2026-09-07.md,0,1,## G312-G315 allocation register (2026-09-07) -- the four rows the G309 census opened
313,docs/evidence/tracking/g313_prereg_2026-09-07.md,0,1,"| G313 | all | **ALLOCATED 2026-09-07, SPEC WRITTEN.** TEN-ID CAP. G309 measured that **every one of the 13 completed games reports EXACTLY 10 distinct `player_id` values** -- across five sports and two source resolutions, over row counts from 1,653 to 6,623 and emitted-frame counts from 482 to 1,000. A uniform id count invariant to sport, resolution, clip length and row count is a CAP or a re-use policy, not a measurement of how many people were on screen; until the cause is named, `distinct_track_ids`, `id_churn_per_detection` and `median_track_len_rows` are all reading a constant. **PREMISE (binding): print the distinct-id count on 3 pod games; any count that is not exactly 10 is PREMISE FALSE and STOP.** Traces the id assignment path read-only from `run_clip.py` through `unified_pipeline.py` into `src/tracking/` -- fixed track budget, OSNet gallery size, top-N detection cut, constant-sized cost matrix or explicit re-use policy -- and **NAMES THE CAUSE AS `file:line`**, proven by a synthetic construct in `scripts/platformkit/` that saturates at 10 given more than ten unambiguous detections. **If the fix is in `src/` the deliverable is a PROPOSED diff under `docs/research/organization-sprint/` and the row STOPS -- a human applies it.** **Naming the cause is NOT fixing it and lifting the ceiling is NOT improving tracking: no recall, precision, identity-accuracy or registration claim is made.** | `specs/G313_spec.md`; `g313_ten_id_cap_2026-09-07.md` | **DONE 2026-09-07 9c87fb34f -- ACCEPT WITH CORRECTIONS (verified: codex-sol, contract A/B/Q; memo G313_VERIFY):** Cause: the fixed 5 green + 5 white + 1 referee slot pool at src/pipeline/unified_pipeline.py:821 (_build_players), bounded per team at advanced_tracker.py:908/:1047, silent terminal drop at :1604-1609. Construct: 3/team -> 6 ids, 5 -> 10, 8 -> 10 (6 matcher-unmatched), 12 -> 10 (14 unmatched). PROPOSED diff docs/research/organization-sprint/PROPOSED-slot-pool-saturation-counter-2026-09-07.md (count the drops, do NOT widen the pool) -- human-gated, NOT applied; no src/ file changed. Tests in master: test_g313_ten_id_cap.py 3 passed on the conda basketball_ai interpreter, LOC rail 3. |"
313,docs/evidence/tracking/g313_ten_id_cap_2026-09-07.md,0,1,"| G313 | all | **ALLOCATED 2026-09-07, SPEC WRITTEN.** TEN-ID CAP. G309 measured that **every one of the 13 completed games reports EXACTLY 10 distinct `player_id` values** -- across five sports and two source resolutions, over row counts from 1,653 to 6,623 and emitted-frame counts from 482 to 1,000. A uniform id count invariant to sport, resolution, clip length and row count is a CAP or a re-use policy, not a measurement of how many people were on screen; until the cause is named, `distinct_track_ids`, `id_churn_per_detection` and `median_track_len_rows` are all reading a constant. **PREMISE (binding): print the distinct-id count on 3 pod games; any count that is not exactly 10 is PREMISE FALSE and STOP.** Traces the id assignment path read-only from `run_clip.py` through `unified_pipeline.py` into `src/tracking/` -- fixed track budget, OSNet gallery size, top-N detection cut, constant-sized cost matrix or explicit re-use policy -- and **NAMES THE CAUSE AS `file:line`**, proven by a synthetic construct in `scripts/platformkit/` that saturates at 10 given more than ten unambiguous detections. **If the fix is in `src/` the deliverable is a PROPOSED diff under `docs/research/organization-sprint/` and the row STOPS -- a human applies it.** **Naming the cause is NOT fixing it and lifting the ceiling is NOT improving tracking: no recall, precision, identity-accuracy or registration claim is made.** | `specs/G313_spec.md`; `g313_ten_id_cap_2026-09-07.md` | **DONE 2026-09-07 9c87fb34f -- ACCEPT WITH CORRECTIONS (verified: codex-sol, contract A/B/Q; memo G313_VERIFY):** Cause: the fixed 5 green + 5 white + 1 referee slot pool at src/pipeline/unified_pipeline.py:821 (_build_players), bounded per team at advanced_tracker.py:908/:1047, silent terminal drop at :1604-1609. Construct: 3/team -> 6 ids, 5 -> 10, 8 -> 10 (6 matcher-unmatched), 12 -> 10 (14 unmatched). PROPOSED diff docs/research/organization-sprint/PROPOSED-slot-pool-saturation-counter-2026-09-07.md (count the drops, do NOT widen the pool) -- human-gated, NOT applied; no src/ file changed. Tests in master: test_g313_ten_id_cap.py 3 passed on the conda basketball_ai interpreter, LOC rail 3. |"
314,docs/evidence/tracking/g314_ball_inferred_coords_2026-09-07.md,1,8,"| G314 | all | **ALLOCATED 2026-09-07, SPEC WRITTEN, NOT DISPATCHED.** BALL-INFERRED COORDINATES. G309 measured `ball_valid_share == ball_detected / ball_rows` **exactly, in all 15 games**, so the 0-311 `ball_inferred` rows per game (311 `wnba_05`, 273 `wnba_02`, 54 `ncaa_basketball_mRkuGgeECak`, 0 in seven games) carry **NO `ball_x2d`/`ball_y2d` at all** -- the inferred flag is set and the position it exists to carry is missing, so every ball-possession or ball-proximity feature reading that flag reads a hole. **PREMISE (binding): on `wnba_05` and `wnba_02`, print `ball_rows`, `ball_detected`, `ball_inferred` and the count of inferred rows with a finite coordinate pair; a nonzero last count on either game is PREMISE FALSE and STOP.** Traces the emitting site read-only and states which of three it is: (a) never computed, (b) computed then dropped before the writer, or (c) computed into a column the census does not read -- **(c) is a real possible outcome and would make this a NAMING defect, not a data one.** Fix in `scripts/platformkit/` if it lives there, otherwise a PROPOSED diff and STOP. **A coordinate is not a correct coordinate: no ball position in the census has ever been checked against an image.** | `specs/G314_spec.md` | **DONE 2026-09-07 ad451e63c -- ACCEPT (verified: codex-sol, contract A/B/Q; memo G314_VERIFY):** PREMISE FALSE: ball_inferred rows carry coordinates 310/311 wnba_05 and 267/273 wnba_02; ball_detected and ball_inferred overlap so G309's identity is a writer identity at unified_pipeline.py:1985-1991; tracking_data.csv has no ball_inferred column, the census read ball_tracking.csv. Prereg 9b2a9d383; memos g314_ball_inferred_coords_2026-09-07.md and G314_VERIFY_2026-09-07.md; tests in master test_g314_ball_inferred_coords.py 2 passed, LOC rail 1 passed. No src/ change, no PROPOSED diff, pod read-only. NEW GAP -> G320. |"
314,docs/evidence/tracking/g314_prereg_2026-09-07.md,0,1,"| G314 | all | **ALLOCATED 2026-09-07, SPEC WRITTEN, NOT DISPATCHED.** BALL-INFERRED COORDINATES. G309 measured `ball_valid_share == ball_detected / ball_rows` **exactly, in all 15 games**, so the 0-311 `ball_inferred` rows per game (311 `wnba_05`, 273 `wnba_02`, 54 `ncaa_basketball_mRkuGgeECak`, 0 in seven games) carry **NO `ball_x2d`/`ball_y2d` at all** -- the inferred flag is set and the position it exists to carry is missing, so every ball-possession or ball-proximity feature reading that flag reads a hole. **PREMISE (binding): on `wnba_05` and `wnba_02`, print `ball_rows`, `ball_detected`, `ball_inferred` and the count of inferred rows with a finite coordinate pair; a nonzero last count on either game is PREMISE FALSE and STOP.** Traces the emitting site read-only and states which of three it is: (a) never computed, (b) computed then dropped before the writer, or (c) computed into a column the census does not read -- **(c) is a real possible outcome and would make this a NAMING defect, not a data one.** Fix in `scripts/platformkit/` if it lives there, otherwise a PROPOSED diff and STOP. **A coordinate is not a correct coordinate: no ball position in the census has ever been checked against an image.** | `specs/G314_spec.md` | **DONE 2026-09-07 ad451e63c -- ACCEPT (verified: codex-sol, contract A/B/Q; memo G314_VERIFY):** PREMISE FALSE: ball_inferred rows carry coordinates 310/311 wnba_05 and 267/273 wnba_02; ball_detected and ball_inferred overlap so G309's identity is a writer identity at unified_pipeline.py:1985-1991; tracking_data.csv has no ball_inferred column, the census read ball_tracking.csv. Prereg 9b2a9d383; memos g314_ball_inferred_coords_2026-09-07.md and G314_VERIFY_2026-09-07.md; tests in master test_g314_ball_inferred_coords.py 2 passed, LOC rail 1 passed. No src/ change, no PROPOSED diff, pod read-only. NEW GAP -> G320. |"
315,docs/evidence/tracking/g315_prereg_2026-09-07.md,0,1,## G312-G315 allocation register (2026-09-07) -- the four rows the G309 census opened
315,docs/evidence/tracking/g315_same_id_step_screen_2026-09-07.md,0,14,## G312-G315 allocation register (2026-09-07) -- the four rows the G309 census opened
316,docs/evidence/tracking/g316_preregistration_2026-09-07.md,0,1,skipped it and `NEXT_GAP_ID` moved G311 -> G316. **The G311 register row is owed by whoever wrote
316,docs/evidence/tracking/g316_preregistration_attempt2_2026-09-07.md,0,2,skipped it and `NEXT_GAP_ID` moved G311 -> G316. **The G311 register row is owed by whoever wrote
316,docs/evidence/tracking/g316_preregistration_attempt2_amendment_device_2026-09-08.md,0,3,skipped it and `NEXT_GAP_ID` moved G311 -> G316. **The G311 register row is owed by whoever wrote
316,docs/evidence/tracking/g316_scoreboard_clock_liveness_2026-09-07.md,0,5,skipped it and `NEXT_GAP_ID` moved G311 -> G316. **The G311 register row is owed by whoever wrote
316,docs/evidence/tracking/g316_scoreboard_clock_liveness_attempt2_2026-09-07.md,0,13,skipped it and `NEXT_GAP_ID` moved G311 -> G316. **The G311 register row is owed by whoever wrote
317,docs/evidence/tracking/g317_segment_source_metadata_2026-09-07.md,0,4,## G316-G317 allocation register (2026-09-07) -- the two rows the S314 teach-packet census opened
318,docs/evidence/tracking/g318_prereg_2026-09-08.md,1,1,this commit moves G316 -> G318.
318,docs/evidence/tracking/g318_probe_status_2026-09-08.md,1,7,this commit moves G316 -> G318.
319,docs/evidence/tracking/g319_census_recomputable_2026-09-08.md,2,8,"| G309 | all | **ALLOCATED 2026-09-07, SPEC WRITTEN, BUILT BY THE ORCHESTRATOR (codex lanes cannot reach the pod today).** MULTI-GAME TRACKING CENSUS -- the first CROSS-GAME distribution of the programme's own tracking output. Every `data/tracking/<game>/` on the pod holding a `tracking_data.csv` gets exactly one census row: rows, frames emitted, frames attempted and `coverage_attempted_frames_pct` (plus `coverage_decoded_pct`, which is what the ledger's own `coverage_pct` means -- they differ by the stride), distinct track ids, median track length, id churn per detection, ball rows detected/inferred/none, `ball_valid_share`, p95 per-track consecutive bbox-bottom-centre displacement normalised by `source_height`, share of frames with >= 6 player rows, zero-step liveness share, and the ledger's `passed`/`status`/`rung`/first `failure_heads` entry verbatim. **PREMISE (binding): ledger rows with `passed != null` >= 6, printed at census time; below 6 is PREMISE FALSE and STOP.** Orchestrator measured **8** at allocation (16 ledger lines: 8 `status=thin` `passed=null`, 8 `status=tracked` `passed=false`), so this is a distribution of FAILING runs and says so. Metrics are RECOMPUTED from the CSVs, never copied from the ledger; recomputed `rows` must equal the ledger `rows` exactly and `coverage_decoded_pct` must equal the ledger `coverage_pct` to its own 4-decimal rounding; **a disagreement is REPORTED, never patched.** **NO ground truth of any kind: every metric is an internal-consistency proxy, none is recall, precision or registration, and finding nothing anomalous is a FULL SUCCESS.** | `specs/G309_spec.md`; `g309_multigame_census_2026-09-07.csv`; `g309_multigame_census_2026-09-07.md` | DONE 2026-09-07 0813aae4c -- ACCEPT WITH CORRECTIONS (verified: codex-sol, contract A/B/Q; memo G309_VERIFY): 22 adjudicated rows at verify, 15 games 58,678 rows, attempted-frame coverage median 0.9790 min 0.7210 (ledger denominator ignores max_frames=3000), exactly 10 player ids per game, ball_inferred rows carry no coordinates, median p95 same-id step 0.73 frame height, corrections applied 078ef6379, NEW GAP: source snapshot not archived CENSUS CAVEAT (G319 sweep 2026-09-08): 3 memo counts at lines 000004, 000033, 000039 are NOT RECOMPUTABLE from committed bytes (see docs/evidence/tracking/g319_census_recomputable_2026-09-08/sweep.csv). |"
319,docs/evidence/tracking/g319_prereg_2026-09-08.md,1,1,"| G309 | all | **ALLOCATED 2026-09-07, SPEC WRITTEN, BUILT BY THE ORCHESTRATOR (codex lanes cannot reach the pod today).** MULTI-GAME TRACKING CENSUS -- the first CROSS-GAME distribution of the programme's own tracking output. Every `data/tracking/<game>/` on the pod holding a `tracking_data.csv` gets exactly one census row: rows, frames emitted, frames attempted and `coverage_attempted_frames_pct` (plus `coverage_decoded_pct`, which is what the ledger's own `coverage_pct` means -- they differ by the stride), distinct track ids, median track length, id churn per detection, ball rows detected/inferred/none, `ball_valid_share`, p95 per-track consecutive bbox-bottom-centre displacement normalised by `source_height`, share of frames with >= 6 player rows, zero-step liveness share, and the ledger's `passed`/`status`/`rung`/first `failure_heads` entry verbatim. **PREMISE (binding): ledger rows with `passed != null` >= 6, printed at census time; below 6 is PREMISE FALSE and STOP.** Orchestrator measured **8** at allocation (16 ledger lines: 8 `status=thin` `passed=null`, 8 `status=tracked` `passed=false`), so this is a distribution of FAILING runs and says so. Metrics are RECOMPUTED from the CSVs, never copied from the ledger; recomputed `rows` must equal the ledger `rows` exactly and `coverage_decoded_pct` must equal the ledger `coverage_pct` to its own 4-decimal rounding; **a disagreement is REPORTED, never patched.** **NO ground truth of any kind: every metric is an internal-consistency proxy, none is recall, precision or registration, and finding nothing anomalous is a FULL SUCCESS.** | `specs/G309_spec.md`; `g309_multigame_census_2026-09-07.csv`; `g309_multigame_census_2026-09-07.md` | DONE 2026-09-07 0813aae4c -- ACCEPT WITH CORRECTIONS (verified: codex-sol, contract A/B/Q; memo G309_VERIFY): 22 adjudicated rows at verify, 15 games 58,678 rows, attempted-frame coverage median 0.9790 min 0.7210 (ledger denominator ignores max_frames=3000), exactly 10 player ids per game, ball_inferred rows carry no coordinates, median p95 same-id step 0.73 frame height, corrections applied 078ef6379, NEW GAP: source snapshot not archived CENSUS CAVEAT (G319 sweep 2026-09-08): 3 memo counts at lines 000004, 000033, 000039 are NOT RECOMPUTABLE from committed bytes (see docs/evidence/tracking/g319_census_recomputable_2026-09-08/sweep.csv). |"
320,docs/evidence/tracking/g320_ball_inferred_no_coord_2026-09-08.md,1,11,"| G314 | all | **ALLOCATED 2026-09-07, SPEC WRITTEN, NOT DISPATCHED.** BALL-INFERRED COORDINATES. G309 measured `ball_valid_share == ball_detected / ball_rows` **exactly, in all 15 games**, so the 0-311 `ball_inferred` rows per game (311 `wnba_05`, 273 `wnba_02`, 54 `ncaa_basketball_mRkuGgeECak`, 0 in seven games) carry **NO `ball_x2d`/`ball_y2d` at all** -- the inferred flag is set and the position it exists to carry is missing, so every ball-possession or ball-proximity feature reading that flag reads a hole. **PREMISE (binding): on `wnba_05` and `wnba_02`, print `ball_rows`, `ball_detected`, `ball_inferred` and the count of inferred rows with a finite coordinate pair; a nonzero last count on either game is PREMISE FALSE and STOP.** Traces the emitting site read-only and states which of three it is: (a) never computed, (b) computed then dropped before the writer, or (c) computed into a column the census does not read -- **(c) is a real possible outcome and would make this a NAMING defect, not a data one.** Fix in `scripts/platformkit/` if it lives there, otherwise a PROPOSED diff and STOP. **A coordinate is not a correct coordinate: no ball position in the census has ever been checked against an image.** | `specs/G314_spec.md` | **DONE 2026-09-07 ad451e63c -- ACCEPT (verified: codex-sol, contract A/B/Q; memo G314_VERIFY):** PREMISE FALSE: ball_inferred rows carry coordinates 310/311 wnba_05 and 267/273 wnba_02; ball_detected and ball_inferred overlap so G309's identity is a writer identity at unified_pipeline.py:1985-1991; tracking_data.csv has no ball_inferred column, the census read ball_tracking.csv. Prereg 9b2a9d383; memos g314_ball_inferred_coords_2026-09-07.md and G314_VERIFY_2026-09-07.md; tests in master test_g314_ball_inferred_coords.py 2 passed, LOC rail 1 passed. No src/ change, no PROPOSED diff, pod read-only. NEW GAP -> G320. |"
