packet_id,game,section,frame_index,native_path,crop_path
G391-188-4a55e76b3f651407,AIMOY6CoQKI,AIMOY6CoQKI_s4438,1920,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/6979ca1d49e8.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-188-4a55e76b3f651407.jpg
G391-189-90fafe828227284e,G8bPOW37Sp0,G8bPOW37Sp0_s90,1652,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/91472eb3a624.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-189-90fafe828227284e.jpg
G391-190-813a2b33df394880,HUSo3PzP7lo,HUSo3PzP7lo_s402,3380,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/eaa882f182d8.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-190-813a2b33df394880.jpg
G391-191-a66c876f4ef413c9,LPDnemFoqVk,LPDnemFoqVk_s3306,2765,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/f93e941cb10f.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-191-a66c876f4ef413c9.jpg
G391-192-31732cdfd6e5b333,N-eE7ZwTuno,N-eE7ZwTuno_s2365,3491,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/110f054be70c.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-192-31732cdfd6e5b333.jpg
G391-193-f8909893c388827e,UHJ90jJmCYw,UHJ90jJmCYw_s90,755,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/482d0437ff70.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-193-f8909893c388827e.jpg
G391-194-95bd0e338fceacb1,UPco-jzOoEg,UPco-jzOoEg_s2796,1013,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/47826bc60f3c.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-194-95bd0e338fceacb1.jpg
G391-195-3511d62595613fe1,UPco-jzOoEg,UPco-jzOoEg_s2796,6989,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/b91495e19405.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-195-3511d62595613fe1.jpg
G391-196-db231f591811b5e5,Vm0FqeGo-8g,Vm0FqeGo-8g_s4998,1741,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/a7a44c71744c.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-196-db231f591811b5e5.jpg
G391-197-f772e442b197dc3d,WeheQidCPXI,WeheQidCPXI_s1389,1303,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/4f64a50ac3c1.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-197-f772e442b197dc3d.jpg
G391-198-39df78c1837bf760,XzIzQZBrPBY,XzIzQZBrPBY_s398,3635,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/ba0cc82a3fe4.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-198-39df78c1837bf760.jpg
G391-199-a05bfba981f1e4f2,Ze8frxZxNyk,Ze8frxZxNyk_s2646,927,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/afe10082487b.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-199-a05bfba981f1e4f2.jpg
G391-200-2be411f7baf20ab6,Ze8frxZxNyk,Ze8frxZxNyk_s3924,1332,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/4650fce328c9.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-200-2be411f7baf20ab6.jpg
G391-201-c3536edcface826f,gkwmu8Hf364,gkwmu8Hf364_s4450,1226,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/6afc105dd755.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-201-c3536edcface826f.jpg
G391-202-a4c5c3a83d1b31ad,h6j_iLYRx8U,h6j_iLYRx8U_s90,6925,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/09a4d0d36e48.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-202-a4c5c3a83d1b31ad.jpg
G391-203-e055d1e726eb21e2,mJRz1DoW6VU,mJRz1DoW6VU_s5530,3154,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/98bae19d49ab.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-203-e055d1e726eb21e2.jpg
G391-204-2beabcc33a7176bf,myAuD3DmJMY,myAuD3DmJMY_s3957,2439,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/28f423d90721.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-204-2beabcc33a7176bf.jpg
G391-205-fb3e75cf42cd303a,myAuD3DmJMY,myAuD3DmJMY_s6535,2442,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/2bbe984f4a74.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-205-fb3e75cf42cd303a.jpg
G391-206-ed0dd0ac491c3cc8,tDpmV777-IQ,tDpmV777-IQ_s90,605,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/01624a78bbc4.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-206-ed0dd0ac491c3cc8.jpg
G391-207-cd525cdaa9e3f2d7,uZkAbRqeGrc,uZkAbRqeGrc_s1607,1556,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/33525f98eccf.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-207-cd525cdaa9e3f2d7.jpg
G391-208-835fc7054045fb77,uZkAbRqeGrc,uZkAbRqeGrc_s3124,2100,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/0bd4386adf80.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-208-835fc7054045fb77.jpg
G391-209-6be8cb0639fd2b0d,wHs1OssEcAw,wHs1OssEcAw_s1183,2728,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/1ef290866cde.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-209-6be8cb0639fd2b0d.jpg
G391-210-85e19df4f4cb4106,wd08fix8q3Q,wd08fix8q3Q_s5830,3189,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/c5c35b92fd2d.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-210-85e19df4f4cb4106.jpg
G391-211-287cc19f836ba1e4,1E5Rw89keTg,1E5Rw89keTg_s312,1125,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/e37e781e4500.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-211-287cc19f836ba1e4.jpg
G391-212-6f6c9203a0dafdd5,50pp-OqYVok,50pp-OqYVok_s1500,463,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/07663802c029.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-212-6f6c9203a0dafdd5.jpg
G391-213-2ef75619097d9fed,50pp-OqYVok,50pp-OqYVok_s1500,3415,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/b3851928e652.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-213-2ef75619097d9fed.jpg
G391-214-cd2644d6dd7ef50f,5U9k1U6nN-g,5U9k1U6nN-g_s1207,2631,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/8130c788f800.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-214-cd2644d6dd7ef50f.jpg
G391-215-8d551f826852380a,7WBKNCu3NLU,7WBKNCu3NLU_s90,2198,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/e216c414f1c4.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-215-8d551f826852380a.jpg
G391-216-837c37c260c60522,8kHt2bFTK6g,8kHt2bFTK6g_s90,2246,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/cf13f4ac0e10.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-216-837c37c260c60522.jpg
G391-217-aa3674c2d0965e44,9F5q5jCbrMI,9F5q5jCbrMI_s3630,3931,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/0714d445d447.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-217-aa3674c2d0965e44.jpg
G391-218-3f5f1644f1b7c5b2,AIMOY6CoQKI,AIMOY6CoQKI_s4438,2167,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/e0b7002a2d9e.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-218-3f5f1644f1b7c5b2.jpg
G391-219-aff1ca7dcbe4f4fc,G8bPOW37Sp0,G8bPOW37Sp0_s90,2393,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/e68262a433ba.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-219-aff1ca7dcbe4f4fc.jpg
G391-220-2bddb901e1a7c4dc,HUSo3PzP7lo,HUSo3PzP7lo_s402,4396,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/aca604948190.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-220-2bddb901e1a7c4dc.jpg
G391-221-31350e9b77e70524,LPDnemFoqVk,LPDnemFoqVk_s3306,3777,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/2136a528a2d8.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-221-31350e9b77e70524.jpg
G391-222-86b723b5cc6d7ad9,N-eE7ZwTuno,N-eE7ZwTuno_s2365,3743,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/93765f85386b.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-222-86b723b5cc6d7ad9.jpg
G391-223-501debc46ac421ad,UHJ90jJmCYw,UHJ90jJmCYw_s90,1006,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/1dbb98c89d42.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-223-501debc46ac421ad.jpg
G391-224-30f26630e1e723f7,UPco-jzOoEg,UPco-jzOoEg_s2796,1511,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/30356bf13742.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-224-30f26630e1e723f7.jpg
G391-225-22d6da7ea3a87e68,UPco-jzOoEg,UPco-jzOoEg_s2796,7487,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/56ec309abe0f.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-225-22d6da7ea3a87e68.jpg
G391-226-df4d14f952a839f9,Vm0FqeGo-8g,Vm0FqeGo-8g_s4998,1990,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/538d2e85209e.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-226-df4d14f952a839f9.jpg
G391-227-5015ca2d62bba7c4,WeheQidCPXI,WeheQidCPXI_s1389,2791,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/a4866b0f1cb2.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-227-5015ca2d62bba7c4.jpg
G391-228-dea5991fc6620f0e,XzIzQZBrPBY,XzIzQZBrPBY_s398,4123,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/57f8aa9e4681.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-228-dea5991fc6620f0e.jpg
G391-229-f616feaa15e54302,Ze8frxZxNyk,Ze8frxZxNyk_s2646,1674,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/5e54740ed4e7.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-229-f616feaa15e54302.jpg
G391-230-7b1896d83e2921f0,Ze8frxZxNyk,Ze8frxZxNyk_s3924,2597,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/e5bd3c488188.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-230-7b1896d83e2921f0.jpg
G391-231-ba5ae991ecab5ba5,gkwmu8Hf364,gkwmu8Hf364_s4450,1714,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/20e3d59773aa.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-231-ba5ae991ecab5ba5.jpg
G391-232-bc686c747f26a5c6,h6j_iLYRx8U,h6j_iLYRx8U_s90,7416,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/1d1cb6529078.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-232-bc686c747f26a5c6.jpg
G391-233-758a6eb3067b8bc4,mJRz1DoW6VU,mJRz1DoW6VU_s5530,4140,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/2fa4df83ec62.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-233-758a6eb3067b8bc4.jpg
G391-234-44bc710dd3112534,myAuD3DmJMY,myAuD3DmJMY_s3957,3189,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/6e9a9606a372.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-234-44bc710dd3112534.jpg
G391-235-9c9a118f2bfd8317,myAuD3DmJMY,myAuD3DmJMY_s6535,2692,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/ef983fcccd3a.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-235-9c9a118f2bfd8317.jpg
G391-236-f3e8a64619506d00,tDpmV777-IQ,tDpmV777-IQ_s90,1106,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/6d639eeba205.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-236-f3e8a64619506d00.jpg
G391-237-1b2a33db257a4d52,uZkAbRqeGrc,uZkAbRqeGrc_s1607,2294,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/5524c7fb0cc3.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-237-1b2a33db257a4d52.jpg
G391-238-e567d756224cd286,uZkAbRqeGrc,uZkAbRqeGrc_s3124,2347,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/852f5100c7bf.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-238-e567d756224cd286.jpg
G391-239-9fd1278cfb0aa4e7,wHs1OssEcAw,wHs1OssEcAw_s1183,4204,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/1574171a0438.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-239-9fd1278cfb0aa4e7.jpg
G391-240-7dde087ce5de25ca,wd08fix8q3Q,wd08fix8q3Q_s5830,3433,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/d31f9a0c0ce2.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-240-7dde087ce5de25ca.jpg
G391-241-aeb488990c72331d,50pp-OqYVok,50pp-OqYVok_s1500,709,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/a682f2f0e1f4.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-241-aeb488990c72331d.jpg
G391-242-7fbab33b7fdaa14d,5U9k1U6nN-g,5U9k1U6nN-g_s1207,3135,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/805123a819fe.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-242-7fbab33b7fdaa14d.jpg
G391-243-ca3d6c69a08d680c,7WBKNCu3NLU,7WBKNCu3NLU_s90,2454,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/bf661bdb9582.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-243-ca3d6c69a08d680c.jpg
G391-244-1f745057377fbe77,9F5q5jCbrMI,9F5q5jCbrMI_s3630,4429,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/c6b1b8c35c70.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-244-1f745057377fbe77.jpg
G391-245-592e9e00c54c9d2e,AIMOY6CoQKI,AIMOY6CoQKI_s4438,2414,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/10ad02178e7d.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-245-592e9e00c54c9d2e.jpg
G391-246-8910f6d5de974626,HUSo3PzP7lo,HUSo3PzP7lo_s402,5412,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/4f1ca53421db.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-246-8910f6d5de974626.jpg
G391-247-301d9c4bbf72a00c,RIrGQJ_jsGQ,RIrGQJ_jsGQ_s90,1304,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/9de0a425b114.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-247-301d9c4bbf72a00c.jpg
G391-248-16cf0a44ced3f734,UHJ90jJmCYw,UHJ90jJmCYw_s90,1257,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/73fb8330d1a0.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-248-16cf0a44ced3f734.jpg
G391-249-6ba0d31edd3972cd,UzaYBYy3GZg,UzaYBYy3GZg_s5242,81,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/cf9bb3e7d2cd.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-249-6ba0d31edd3972cd.jpg
G391-250-1bc948825de0a595,Vm0FqeGo-8g,Vm0FqeGo-8g_s4998,2488,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/a12b95f43c96.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-250-1bc948825de0a595.jpg
G391-251-1d857ea835de65ca,XzIzQZBrPBY,XzIzQZBrPBY_s398,4611,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/a5959793412f.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-251-1d857ea835de65ca.jpg
G391-252-b508f30af65985ed,Ze8frxZxNyk,Ze8frxZxNyk_s2646,1923,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/64352477bd14.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-252-b508f30af65985ed.jpg
G391-253-16ac6465191b0e3f,gkwmu8Hf364,gkwmu8Hf364_s4450,2690,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/7affbbd72599.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-253-16ac6465191b0e3f.jpg
G391-254-5dc5f7cefb67980e,mJRz1DoW6VU,mJRz1DoW6VU_s5530,5126,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/1b52ab7e5d34.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-254-5dc5f7cefb67980e.jpg
G391-255-8295a24db1b6ac39,myAuD3DmJMY,myAuD3DmJMY_s3957,3439,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/bdd7a34c674c.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-255-8295a24db1b6ac39.jpg
G391-256-89f1cb2d169b484d,tDpmV777-IQ,tDpmV777-IQ_s90,2108,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/37bec05d324a.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-256-89f1cb2d169b484d.jpg
G391-257-b1424d854972592f,uZkAbRqeGrc,uZkAbRqeGrc_s1607,2786,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/4124266da547.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-257-b1424d854972592f.jpg
G391-258-e0903f2cc8b599f5,wHs1OssEcAw,wHs1OssEcAw_s1183,6172,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/054db0ba29fc.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-258-e0903f2cc8b599f5.jpg
G391-259-d3c1fea9cbc6c972,wd08fix8q3Q,wd08fix8q3Q_s5830,3677,docs/evidence/tracking/g373_ball_detector_v2_2026-09-10/sheets/17b7e5165d18.jpg,docs/evidence/tracking/g391_ball_false_call_audit_2026-09-11/cards/G391-259-d3c1fea9cbc6c972.jpg
