frame_key,source_path,frame_index,section_id,game_id,source_sha256,tick_rank
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:3504,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s2614.mp4,3504,nba__J6RT3BHHvPU_s2614,nba__J6RT3BHHvPU,64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40,17
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:3698,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s2614.mp4,3698,nba__J6RT3BHHvPU_s2614,nba__J6RT3BHHvPU,64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40,18
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:3893,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s2614.mp4,3893,nba__J6RT3BHHvPU_s2614,nba__J6RT3BHHvPU,64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40,19
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:192,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s3876.mp4,192,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0,0
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:385,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s3876.mp4,385,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0,1
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:578,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s3876.mp4,578,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0,2
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:771,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s3876.mp4,771,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0,3
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:964,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s3876.mp4,964,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0,4
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:1157,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s3876.mp4,1157,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0,5
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:1350,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s3876.mp4,1350,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0,6
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:1543,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s3876.mp4,1543,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0,7
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:1736,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s3876.mp4,1736,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0,8
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:1929,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s3876.mp4,1929,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0,9
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:2121,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s3876.mp4,2121,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0,10
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:2314,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s3876.mp4,2314,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0,11
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:2507,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s3876.mp4,2507,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0,12
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:2700,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s3876.mp4,2700,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0,13
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:2893,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s3876.mp4,2893,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0,14
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:3086,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s3876.mp4,3086,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0,15
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:3279,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s3876.mp4,3279,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0,16
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:3472,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s3876.mp4,3472,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0,17
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:3665,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s3876.mp4,3665,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0,18
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:3858,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s3876.mp4,3858,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0,19
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:188,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s5138.mp4,188,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,0
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:376,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s5138.mp4,376,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,1
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:564,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s5138.mp4,564,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,2
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:752,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s5138.mp4,752,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,3
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:940,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s5138.mp4,940,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,4
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:1128,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s5138.mp4,1128,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,5
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:1316,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s5138.mp4,1316,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,6
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:1504,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s5138.mp4,1504,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,7
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:1692,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s5138.mp4,1692,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,8
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:1880,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s5138.mp4,1880,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,9
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:2069,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s5138.mp4,2069,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,10
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:2257,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s5138.mp4,2257,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,11
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:2445,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s5138.mp4,2445,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,12
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:2633,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s5138.mp4,2633,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,13
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:2821,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s5138.mp4,2821,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,14
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:3009,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s5138.mp4,3009,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,15
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:3197,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s5138.mp4,3197,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,16
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:3385,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s5138.mp4,3385,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,17
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:3573,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s5138.mp4,3573,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,18
7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0:nba__J6RT3BHHvPU_s5138:3761,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s5138.mp4,3761,nba__J6RT3BHHvPU_s5138,nba__J6RT3BHHvPU,7b22998cb1926e22f77072267742588c41e8940a5c59089d0c5907ec28b265f0,19
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:190,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s90.mp4,190,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,0
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:380,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s90.mp4,380,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,1
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:571,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s90.mp4,571,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,2
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:761,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s90.mp4,761,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,3
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:952,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s90.mp4,952,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,4
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:1142,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s90.mp4,1142,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,5
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:1333,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s90.mp4,1333,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,6
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:1523,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s90.mp4,1523,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,7
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:1713,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s90.mp4,1713,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,8
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:1904,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s90.mp4,1904,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,9
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:2094,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s90.mp4,2094,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,10
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:2285,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s90.mp4,2285,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,11
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:2475,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s90.mp4,2475,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,12
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:2666,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s90.mp4,2666,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,13
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:2856,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s90.mp4,2856,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,14
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:3046,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s90.mp4,3046,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,15
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:3237,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s90.mp4,3237,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,16
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:3427,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s90.mp4,3427,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,17
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:3618,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s90.mp4,3618,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,18
7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf:nba__J6RT3BHHvPU_s90:3808,/workspace/data/footage_corpus/nba__J6RT3BHHvPU_s90.mp4,3808,nba__J6RT3BHHvPU_s90,nba__J6RT3BHHvPU,7cf55fa5e8622ae564fbe8aa8e20e35c5cad6efd4bc51b51fd8bdb276072e4bf,19
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:378,/workspace/data/footage_corpus/nba__KO5gQVMZlrw_s12702.mp4,378,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,0
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:757,/workspace/data/footage_corpus/nba__KO5gQVMZlrw_s12702.mp4,757,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,1
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:1135,/workspace/data/footage_corpus/nba__KO5gQVMZlrw_s12702.mp4,1135,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,2
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:1514,/workspace/data/footage_corpus/nba__KO5gQVMZlrw_s12702.mp4,1514,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,3
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:1892,/workspace/data/footage_corpus/nba__KO5gQVMZlrw_s12702.mp4,1892,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,4
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:2271,/workspace/data/footage_corpus/nba__KO5gQVMZlrw_s12702.mp4,2271,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,5
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:2649,/workspace/data/footage_corpus/nba__KO5gQVMZlrw_s12702.mp4,2649,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,6
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:3028,/workspace/data/footage_corpus/nba__KO5gQVMZlrw_s12702.mp4,3028,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,7
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:3406,/workspace/data/footage_corpus/nba__KO5gQVMZlrw_s12702.mp4,3406,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,8
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:3785,/workspace/data/footage_corpus/nba__KO5gQVMZlrw_s12702.mp4,3785,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,9
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:4163,/workspace/data/footage_corpus/nba__KO5gQVMZlrw_s12702.mp4,4163,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,10
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:4542,/workspace/data/footage_corpus/nba__KO5gQVMZlrw_s12702.mp4,4542,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,11
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:4920,/workspace/data/footage_corpus/nba__KO5gQVMZlrw_s12702.mp4,4920,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,12
adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a:nba__KO5gQVMZlrw_s12702:5299,/workspace/data/footage_corpus/nba__KO5gQVMZlrw_s12702.mp4,5299,nba__KO5gQVMZlrw_s12702,nba__KO5gQVMZlrw,adf137f42a156729d18d8f461d93950eaae3c7426d5fad0a731ed41404fc382a,13
