frame_key,section_id,game_id,reference_label,reference_source,is_negative,presence_prediction,selection_status,validation_status,raw_state,cascade_accepted
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:764,basketball__fiba-fyp4VsE-8Fc_s90,basketball__fiba-fyp4VsE-8Fc,USABLE_COURT,agreed,0,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:7649,basketball__fiba-fyp4VsE-8Fc_s90,basketball__fiba-fyp4VsE-8Fc,CROWD_GRAPHICS,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:1157,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,CROWD_GRAPHICS,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:1350,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:1543,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:1736,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:192,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:1929,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:2121,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:2314,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:2507,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:2700,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:2893,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:3086,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:3279,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:3472,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:3665,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:385,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:3858,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,NO_CANDIDATES,NO_CANDIDATES,REFUSED,0
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:578,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:771,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
551b1d8c1e22643aa42c9837348004cb871e66a037c8c703c01713351afcefe0:nba__J6RT3BHHvPU_s3876:964,nba__J6RT3BHHvPU_s3876,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:1162,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:1549,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,USABLE_COURT,agreed,0,COURT,NO_CANDIDATES,NO_CANDIDATES,REFUSED,0
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:1937,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:2324,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:2712,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,CLOSEUP,adjudicated,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:3099,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:3487,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:387,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:3874,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:4262,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:4649,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:5037,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,USABLE_COURT,agreed,0,COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:5424,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:5812,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:6199,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,USABLE_COURT,agreed,0,COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:6587,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:6974,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:7362,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:774,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:7749,nba__pPHOlLVyjQc_s1603,nba__pPHOlLVyjQc,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:1114,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,CROWD_GRAPHICS,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:1299,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,CROWD_GRAPHICS,adjudicated,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:1485,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,CROWD_GRAPHICS,adjudicated,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:1671,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,CROWD_GRAPHICS,adjudicated,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:185,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:1856,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:2042,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:2228,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:2413,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,CLOSEUP,agreed,1,NON_COURT,NO_CANDIDATES,NO_CANDIDATES,REFUSED,0
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:2599,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,CROWD_GRAPHICS,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:2785,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:2970,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,CROWD_GRAPHICS,agreed,1,NON_COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:3156,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,CROWD_GRAPHICS,adjudicated,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:3342,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,CROWD_GRAPHICS,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:3527,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:371,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,CLOSEUP,agreed,1,NON_COURT,NO_CANDIDATES,NO_CANDIDATES,REFUSED,0
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:3713,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,CROWD_GRAPHICS,adjudicated,1,NON_COURT,NO_CANDIDATES,NO_CANDIDATES,REFUSED,0
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:557,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:742,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:928,basketball__fiba-tZeqmc_-_sA_s6365,basketball__fiba-tZeqmc_-_sA,CROWD_GRAPHICS,agreed,1,NON_COURT,NO_CANDIDATES,NO_CANDIDATES,REFUSED,0
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:1168,nba__J6RT3BHHvPU_s2614,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:1362,nba__J6RT3BHHvPU_s2614,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:1557,nba__J6RT3BHHvPU_s2614,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:1752,nba__J6RT3BHHvPU_s2614,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:194,nba__J6RT3BHHvPU_s2614,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:1946,nba__J6RT3BHHvPU_s2614,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:2141,nba__J6RT3BHHvPU_s2614,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:2336,nba__J6RT3BHHvPU_s2614,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:2530,nba__J6RT3BHHvPU_s2614,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:2725,nba__J6RT3BHHvPU_s2614,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:2920,nba__J6RT3BHHvPU_s2614,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,NO_DISTINCT_RUNNER_UP,REFUSED,REFUSED,0
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:3114,nba__J6RT3BHHvPU_s2614,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:3309,nba__J6RT3BHHvPU_s2614,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:3504,nba__J6RT3BHHvPU_s2614,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:3698,nba__J6RT3BHHvPU_s2614,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:389,nba__J6RT3BHHvPU_s2614,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:3893,nba__J6RT3BHHvPU_s2614,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:584,nba__J6RT3BHHvPU_s2614,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:778,nba__J6RT3BHHvPU_s2614,nba__J6RT3BHHvPU,USABLE_COURT,agreed,0,COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
64138f5ceee23c1643172c542f43b53f58ed85fad518a00647cd57af6a671c40:nba__J6RT3BHHvPU_s2614:973,nba__J6RT3BHHvPU_s2614,nba__J6RT3BHHvPU,CLOSEUP,agreed,1,NON_COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:1131,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:1320,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:1508,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:1697,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:188,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,USABLE_COURT,agreed,0,COURT,REFUSED_VALIDATION,REFUSED,REFUSED,0
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:1886,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:2074,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:2263,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:2452,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:2640,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,USABLE_COURT,agreed,0,COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:2829,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
74abef3395e9c16c07f7e6d6b8b8115988621f4b9e945a3cf46850305523ec55:nba__cRqEjm_OF1E_s2236:3017,nba__cRqEjm_OF1E_s2236,nba__cRqEjm_OF1E,CLOSEUP,agreed,1,NON_COURT,REFUSED_MARGIN,REFUSED,REFUSED,0
