game,n_ticks,record_type,date,timestamp_start,timestamp_end,outcome,e4_brier,ladder_base_brier,arm,nominal,cell,group_id,n_games,folds,mean_probability,observed_frequency,mean_lo,mean_hi,covered
,804,grouped_coverage,,2024-12-28T21:47:03Z,2026-05-01T04:10:04Z,,,,e4,0.8,P4,26.0,87.0,1;2;3;4;5,0.8606225124378108,0.9104477611940298,0.834102287127762,0.8871427377478598,0.0
,805,grouped_coverage,,2024-12-29T04:56:03Z,2026-05-01T04:12:06Z,,,,e4,0.8,P4,27.0,95.0,1;2;3;4;5,0.9663807453416149,0.9627329192546584,0.9416355257297662,0.9862439023208981,1.0
,804,grouped_coverage,,2024-12-28T22:16:03Z,2026-05-03T21:57:03Z,,,,e4,0.8,P4,28.0,106.0,1;2;3;4;5,0.9952046019900498,0.986318407960199,0.9800437119540949,0.9983324851647896,1.0
,805,grouped_coverage,,2024-12-28T22:21:03Z,2026-05-03T21:55:04Z,,,,e4,0.8,P4,29.0,20.0,1;2;4;5,0.9994608695652173,1.0,0.9929685269813184,0.9999981366459628,0.0
,805,grouped_coverage,,2025-01-02T07:20:03Z,2025-01-12T22:28:03Z,,,,e4,0.8,P4,30.0,7.0,1,0.9994999999999998,1.0,0.9987559012557216,1.0,1.0
,804,grouped_coverage,,2025-01-12T22:29:03Z,2025-01-18T04:33:03Z,,,,e4,0.8,P4,31.0,6.0,1,0.9994999999999999,1.0,0.9829599667667355,1.0,1.0
,805,grouped_coverage,,2025-01-18T04:34:04Z,2025-01-28T03:39:04Z,,,,e4,0.8,P4,32.0,7.0,1,0.9994999999999998,1.0,0.9988795982960903,1.0,1.0
,805,grouped_coverage,,2025-01-28T03:39:04Z,2025-04-27T06:14:05Z,,,,e4,0.8,P4,33.0,5.0,1;2,0.9994999999999998,1.0,0.998948623571812,1.0,1.0
,804,grouped_coverage,,2025-04-27T06:15:06Z,2025-06-12T05:00:06Z,,,,e4,0.8,P4,34.0,5.0,2,0.9994999999999999,1.0,0.9987246900418544,1.0,1.0
,805,grouped_coverage,,2025-06-12T05:01:07Z,2025-10-23T03:04:06Z,,,,e4,0.8,P4,35.0,5.0,2,0.9994999999999998,1.0,0.9989438382116133,1.0,1.0
,804,grouped_coverage,,2025-10-23T03:05:17Z,2025-11-09T05:33:07Z,,,,e4,0.8,P4,36.0,7.0,2;3,0.9994999999999999,1.0,0.9971146632558168,1.0,1.0
,805,grouped_coverage,,2025-11-09T05:34:07Z,2025-11-24T01:46:05Z,,,,e4,0.8,P4,37.0,7.0,3,0.9994999999999998,1.0,0.9978952578665018,1.0,1.0
,805,grouped_coverage,,2025-11-24T01:47:04Z,2025-12-19T05:51:08Z,,,,e4,0.8,P4,38.0,7.0,3,0.9994999999999998,1.0,0.9982263166257405,1.0,1.0
,804,grouped_coverage,,2025-12-19T05:52:08Z,2026-01-11T03:35:32Z,,,,e4,0.8,P4,39.0,7.0,3;4,0.9994999999999999,1.0,0.9983164440028381,1.0,1.0
,805,grouped_coverage,,2026-01-11T03:36:12Z,2026-01-28T03:43:12Z,,,,e4,0.8,P4,40.0,8.0,4,0.9994999999999998,1.0,0.9987273882244239,1.0,1.0
,805,grouped_coverage,,2026-01-28T03:43:14Z,2026-02-02T03:18:12Z,,,,e4,0.8,P4,41.0,6.0,4,0.9994999999999998,1.0,0.9976949110846081,1.0,1.0
,804,grouped_coverage,,2026-02-02T03:19:12Z,2026-02-22T23:17:19Z,,,,e4,0.8,P4,42.0,7.0,4,0.9994999999999999,1.0,0.9986724589860614,1.0,1.0
,805,grouped_coverage,,2026-02-22T23:18:18Z,2026-02-26T05:55:23Z,,,,e4,0.8,P4,43.0,5.0,4,0.9994999999999998,1.0,0.9976887008314616,1.0,1.0
,804,grouped_coverage,,2026-02-26T05:56:21Z,2026-03-09T04:03:15Z,,,,e4,0.8,P4,44.0,6.0,4;5,0.9994999999999999,1.0,0.9986855421120855,1.0,1.0
,805,grouped_coverage,,2026-03-09T04:04:17Z,2026-03-14T03:31:25Z,,,,e4,0.8,P4,45.0,6.0,5,0.9994999999999998,1.0,0.9986715035901245,1.0,1.0
,805,grouped_coverage,,2026-03-14T03:31:28Z,2026-03-17T02:21:32Z,,,,e4,0.8,P4,46.0,6.0,5,0.9994999999999998,1.0,0.9985943048461209,1.0,1.0
,804,grouped_coverage,,2026-03-17T02:22:35Z,2026-03-31T03:34:41Z,,,,e4,0.8,P4,47.0,6.0,5,0.9994999999999999,1.0,0.9988774206595386,1.0,1.0
,805,grouped_coverage,,2026-03-31T03:35:37Z,2026-04-05T23:27:45Z,,,,e4,0.8,P4,48.0,6.0,5,0.9994999999999998,1.0,0.9984958285484139,1.0,1.0
,804,grouped_coverage,,2026-04-05T23:28:46Z,2026-05-04T00:56:03Z,,,,e4,0.8,P4,49.0,9.0,5,0.9994999999999999,1.0,0.9979563196006721,1.0,1.0
,452,grouped_coverage,,2025-04-13T19:57:05Z,2025-04-19T02:13:05Z,,,,e4,0.8,OT,0.0,3.0,2,0.0004999999999999449,0.0,0.0,0.03262131519274371,1.0
,452,grouped_coverage,,2025-04-19T02:14:06Z,2025-10-24T04:35:08Z,,,,e4,0.8,OT,1.0,3.0,2,0.0004999999999999449,0.0,0.0,0.03262131519274371,1.0
,452,grouped_coverage,,2025-01-13T03:50:04Z,2026-03-26T04:26:27Z,,,,e4,0.8,OT,2.0,10.0,1;2;3;5,0.04349336283185838,0.05309734513274336,0.03715359005591263,0.07306530244047411,1.0
,452,grouped_coverage,,2025-01-13T03:39:03Z,2026-03-31T04:36:14Z,,,,e4,0.8,OT,3.0,14.0,1;2;3;5,0.9064203539823008,0.9048672566371682,0.8977067940418585,0.9133659316815959,1.0
,452,grouped_coverage,,2025-11-25T06:05:08Z,2026-03-15T04:08:27Z,,,,e4,0.8,OT,4.0,4.0,3;5,0.9994999999999998,1.0,0.985883278158391,1.0,1.0
,451,grouped_coverage,,2026-03-15T04:09:28Z,2026-03-31T06:44:45Z,,,,e4,0.8,OT,5.0,3.0,5,0.9994999999999998,1.0,0.9901059322033898,1.0,1.0
,1332,grouped_coverage,,2024-12-30T01:25:03Z,2025-01-11T04:52:03Z,,,,e4,0.8,ALL,0.0,9.0,1,0.0004999999999999449,0.0,0.0,0.0071189867307314796,1.0
,1332,grouped_coverage,,2025-01-11T04:53:03Z,2025-01-22T03:26:03Z,,,,e4,0.8,ALL,1.0,11.0,1,0.0004999999999999449,0.0,0.0,0.0015820335372004758,1.0
,1332,grouped_coverage,,2025-01-22T03:27:03Z,2025-04-13T22:30:06Z,,,,e4,0.8,ALL,2.0,10.0,1;2,0.0004999999999999449,0.0,0.0,0.011453927256588316,1.0
,1332,grouped_coverage,,2025-04-13T22:31:05Z,2025-05-14T03:23:07Z,,,,e4,0.8,ALL,3.0,8.0,2,0.0004999999999999449,0.0,0.0,0.016633967417464146,1.0
,1331,grouped_coverage,,2025-05-14T03:24:06Z,2025-10-18T03:22:05Z,,,,e4,0.8,ALL,4.0,9.0,2,0.0004999999999999449,0.0,0.0,0.0010000000000000456,1.0
,1332,grouped_coverage,,2025-10-18T03:23:03Z,2025-11-11T05:28:05Z,,,,e4,0.8,ALL,5.0,11.0,2;3,0.0004999999999999449,0.0,0.0,0.0056339964950669,1.0
,1332,grouped_coverage,,2025-11-11T05:28:06Z,2025-12-14T23:22:07Z,,,,e4,0.8,ALL,6.0,12.0,3,0.0004999999999999449,0.0,0.0,0.002041848795046483,1.0
,1332,grouped_coverage,,2025-12-14T23:23:07Z,2025-12-27T03:42:08Z,,,,e4,0.8,ALL,7.0,8.0,3,0.0004999999999999449,0.0,0.0,0.007715138215138256,1.0
,1331,grouped_coverage,,2025-12-27T03:43:08Z,2026-01-07T07:11:11Z,,,,e4,0.8,ALL,8.0,4.0,3,0.0004999999999999449,0.0,0.0,0.00233138573899671,1.0
,1332,grouped_coverage,,2026-01-07T07:12:11Z,2026-01-30T03:41:13Z,,,,e4,0.8,ALL,9.0,11.0,3;4,0.0004999999999999449,0.0,0.0,0.002201842196319026,1.0
,1332,grouped_coverage,,2026-01-30T03:41:16Z,2026-02-23T02:24:15Z,,,,e4,0.8,ALL,10.0,11.0,4,0.0004999999999999449,0.0,0.0,0.0024834670943340415,1.0
,1332,grouped_coverage,,2026-02-23T02:24:17Z,2026-03-12T05:18:26Z,,,,e4,0.8,ALL,11.0,8.0,4;5,0.0004999999999999449,0.0,0.0,0.001416550366429614,1.0
,1331,grouped_coverage,,2024-12-30T01:22:03Z,2026-06-09T03:47:03Z,,,,e4,0.8,ALL,12.0,44.0,1;2;3;4;5,0.0006194590533432977,0.0,2.7244197140651184e-05,0.0036331644662655764,0.0
,1332,grouped_coverage,,2024-12-30T01:15:03Z,2026-06-09T03:30:05Z,,,,e4,0.8,ALL,13.0,109.0,1;2;3;4;5,0.009980855855855847,0.006006006006006006,0.004155174511610437,0.027996205963485433,1.0
,1332,grouped_coverage,,2024-12-30T01:13:03Z,2026-06-09T03:27:04Z,,,,e4,0.8,ALL,14.0,107.0,1;2;3;4;5,0.054423048048048046,0.03678678678678678,0.02587326035112945,0.08692946465576327,1.0
,1332,grouped_coverage,,2024-12-30T01:12:03Z,2026-06-09T03:19:04Z,,,,e4,0.8,ALL,15.0,104.0,1;2;3;4;5,0.10974174174174173,0.08258258258258258,0.07696015938949478,0.1428038591609336,1.0
,1331,grouped_coverage,,2024-12-31T03:27:03Z,2026-06-09T03:18:04Z,,,,e4,0.8,ALL,16.0,113.0,1;2;3;4;5,0.17036776859504135,0.11945905334335086,0.11993980715692801,0.2207957300331547,0.0
,1332,grouped_coverage,,2024-12-30T00:59:03Z,2026-06-09T03:17:04Z,,,,e4,0.8,ALL,17.0,128.0,1;2;3;4;5,0.22737462462462457,0.18093093093093093,0.1800802359158663,0.2746690133333829,1.0
,1332,grouped_coverage,,2024-12-30T00:58:03Z,2026-06-09T03:07:05Z,,,,e4,0.8,ALL,18.0,136.0,1;2;3;4;5,0.28243393393393396,0.28153153153153154,0.22861380925196326,0.3362540586159047,1.0
,1332,grouped_coverage,,2024-12-30T00:57:03Z,2026-06-09T03:05:04Z,,,,e4,0.8,ALL,19.0,135.0,1;2;3;4;5,0.3289977477477477,0.30405405405405406,0.27255617222640904,0.3854393232690864,1.0
,1331,grouped_coverage,,2024-12-28T20:26:02Z,2026-06-09T02:47:03Z,,,,e4,0.8,ALL,20.0,137.0,1;2;3;4;5,0.37593764087152515,0.33809166040571,0.3197232532512972,0.43215202849175316,1.0
,1332,grouped_coverage,,2024-12-28T20:20:03Z,2026-06-09T02:38:04Z,,,,e4,0.8,ALL,21.0,145.0,1;2;3;4;5,0.4186178678678679,0.3400900900900901,0.3613785791332155,0.47585715660252026,0.0
,1332,grouped_coverage,,2024-12-28T20:12:03Z,2026-06-09T02:44:09Z,,,,e4,0.8,ALL,22.0,145.0,1;2;3;4;5,0.45692154654654654,0.4294294294294294,0.40429206719362976,0.5095510258994632,1.0
,1332,grouped_coverage,,2024-12-28T20:31:03Z,2026-06-09T02:43:04Z,,,,e4,0.8,ALL,23.0,140.0,1;2;3;4;5,0.49944106606606603,0.466966966966967,0.44397470901072106,0.5549074231214112,1.0
,1331,grouped_coverage,,2024-12-28T20:41:03Z,2026-06-09T02:16:04Z,,,,e4,0.8,ALL,24.0,139.0,1;2;3;4;5,0.5443812922614575,0.5003756574004508,0.4894678342206446,0.5992947503022705,1.0
,1332,grouped_coverage,,2024-12-28T20:35:03Z,2026-06-09T02:23:04Z,,,,e4,0.8,ALL,25.0,136.0,1;2;3;4;5,0.5848757507507507,0.5563063063063063,0.5336052477832569,0.6361462537182445,1.0
,1332,grouped_coverage,,2024-12-28T20:38:03Z,2026-05-08T23:44:06Z,,,,e4,0.8,ALL,26.0,141.0,1;2;3;4;5,0.6265626876876877,0.6148648648648649,0.5777248734294529,0.6754005019459226,1.0
,1332,grouped_coverage,,2024-12-28T20:45:03Z,2026-06-09T02:06:04Z,,,,e4,0.8,ALL,27.0,134.0,1;2;3;4;5,0.6681587837837838,0.6779279279279279,0.6140799191011885,0.7222376484663791,1.0
,1332,grouped_coverage,,2024-12-28T21:20:03Z,2026-05-08T23:37:05Z,,,,e4,0.8,ALL,28.0,135.0,1;2;3;4;5,0.7110859609609609,0.6524024024024024,0.6572527036518013,0.7649192182701204,0.0
,1331,grouped_coverage,,2024-12-28T21:43:03Z,2026-05-08T23:24:09Z,,,,e4,0.8,ALL,29.0,139.0,1;2;3;4;5,0.756755071374906,0.6769346356123216,0.6994149108710961,0.814095231878716,0.0
,1332,grouped_coverage,,2024-12-28T21:44:03Z,2026-05-03T20:39:03Z,,,,e4,0.8,ALL,30.0,138.0,1;2;3;4;5,0.8060210210210209,0.7852852852852853,0.7486539895157401,0.8633880525263019,1.0
,1332,grouped_coverage,,2024-12-28T22:14:03Z,2026-05-03T20:54:04Z,,,,e4,0.8,ALL,31.0,120.0,1;2;3;4;5,0.8486122372372371,0.801051051051051,0.7926506678320261,0.9045738066424484,1.0
,1332,grouped_coverage,,2024-12-29T04:29:03Z,2026-05-03T21:03:07Z,,,,e4,0.8,ALL,32.0,117.0,1;2;3;4;5,0.8873614864864864,0.8708708708708709,0.8324129218313677,0.9409624852126668,1.0
,1331,grouped_coverage,,2024-12-28T22:15:03Z,2026-05-03T21:21:03Z,,,,e4,0.8,ALL,33.0,111.0,1;2;3;4;5,0.9260146506386178,0.9226145755071374,0.8761728951449507,0.9682176606629862,1.0
,1332,grouped_coverage,,2024-12-29T05:21:03Z,2026-05-03T21:25:05Z,,,,e4,0.8,ALL,34.0,109.0,1;2;3;4;5,0.9617004504504504,0.9587087087087087,0.9131486515284143,0.9933676913805273,1.0
,1332,grouped_coverage,,2024-12-28T22:16:03Z,2026-05-03T21:36:20Z,,,,e4,0.8,ALL,35.0,107.0,1;2;3;4;5,0.9886786786786785,0.975975975975976,0.9624772089971176,0.9968289932464991,1.0
,1332,grouped_coverage,,2024-12-28T22:21:03Z,2026-05-03T21:57:03Z,,,,e4,0.8,ALL,36.0,87.0,1;2;3;4;5,0.9985544294294294,1.0,0.9855996663544463,0.9997811670687884,0.0
,1331,grouped_coverage,,2025-01-02T07:35:03Z,2025-01-13T05:25:03Z,,,,e4,0.8,ALL,37.0,10.0,1,0.9994999999999999,1.0,0.9922470581513212,1.0,1.0
,1332,grouped_coverage,,2025-01-13T05:26:03Z,2025-01-28T03:23:04Z,,,,e4,0.8,ALL,38.0,11.0,1,0.9994999999999998,1.0,0.99551946959462,1.0,1.0
,1332,grouped_coverage,,2025-01-28T03:24:04Z,2025-05-15T04:54:06Z,,,,e4,0.8,ALL,39.0,8.0,1;2,0.9994999999999998,1.0,0.9987834011419738,1.0,1.0
,1332,grouped_coverage,,2025-05-15T04:55:07Z,2025-11-03T02:00:08Z,,,,e4,0.8,ALL,40.0,8.0,2,0.9994999999999998,1.0,0.9988006984074911,1.0,1.0
,1331,grouped_coverage,,2025-11-03T02:01:05Z,2025-11-23T04:56:05Z,,,,e4,0.8,ALL,41.0,10.0,2;3,0.9994999999999999,1.0,0.9974222353683466,1.0,1.0
,1332,grouped_coverage,,2025-11-23T04:57:05Z,2026-01-04T23:02:11Z,,,,e4,0.8,ALL,42.0,12.0,3,0.9994999999999998,1.0,0.9950394232624834,1.0,1.0
,1332,grouped_coverage,,2026-01-04T23:03:11Z,2026-01-24T03:33:14Z,,,,e4,0.8,ALL,43.0,10.0,3;4,0.9994999999999998,1.0,0.9976130473405028,1.0,1.0
,1332,grouped_coverage,,2026-01-24T03:34:14Z,2026-02-13T05:53:15Z,,,,e4,0.8,ALL,44.0,10.0,4,0.9994999999999998,1.0,0.9980135588948218,1.0,1.0
,1331,grouped_coverage,,2026-02-13T05:54:15Z,2026-02-26T05:59:21Z,,,,e4,0.8,ALL,45.0,9.0,4,0.9994999999999999,1.0,0.9978022901743598,1.0,1.0
,1332,grouped_coverage,,2026-02-26T06:00:38Z,2026-03-13T02:50:22Z,,,,e4,0.8,ALL,46.0,9.0,4;5,0.9994999999999998,1.0,0.9987417872065697,1.0,1.0
,1332,grouped_coverage,,2026-03-13T02:51:25Z,2026-03-17T03:02:32Z,,,,e4,0.8,ALL,47.0,8.0,5,0.9994999999999998,1.0,0.9966928949537259,1.0,1.0
,1332,grouped_coverage,,2026-03-17T03:03:34Z,2026-04-01T07:36:55Z,,,,e4,0.8,ALL,48.0,9.0,5,0.9994999999999998,1.0,0.9969506819465126,1.0,1.0
,1331,grouped_coverage,,2026-04-01T07:37:51Z,2026-05-04T00:56:03Z,,,,e4,0.8,ALL,49.0,12.0,5,0.9994999999999999,1.0,0.9980969098941502,1.0,1.0
,402,grouped_coverage,,2025-01-07T00:46:03Z,2026-05-01T01:50:03Z,,,,ladder_base,0.9,P1,0.0,23.0,1;2;3;4;5,0.18722600103436376,0.15422885572139303,0.021392038396699644,0.4723228977088768,1.0
,402,grouped_coverage,,2025-01-05T23:34:03Z,2026-05-01T02:15:04Z,,,,ladder_base,0.9,P1,1.0,38.0,1;2;4;5,0.2829427502361078,0.3034825870646766,0.06372393014974695,0.5731086700537213,1.0
,402,grouped_coverage,,2025-01-05T23:33:03Z,2026-06-09T01:15:04Z,,,,ladder_base,0.9,P1,2.0,46.0,1;2;3;4;5,0.3284162087127178,0.4427860696517413,0.11789477769611943,0.5623404111414693,1.0
,402,grouped_coverage,,2025-01-05T23:32:03Z,2026-06-09T01:09:04Z,,,,ladder_base,0.9,P1,3.0,52.0,1;2;3;4;5,0.37071334680204376,0.31094527363184077,0.1614119536103863,0.6151615704065923,1.0
,402,grouped_coverage,,2025-01-05T23:12:03Z,2026-06-09T01:06:04Z,,,,ladder_base,0.9,P1,4.0,50.0,1;2;3;4;5,0.41369141572223606,0.40298507462686567,0.2009925790568041,0.6409627029611336,1.0
,402,grouped_coverage,,2025-01-05T23:11:03Z,2026-06-09T00:50:03Z,,,,ladder_base,0.9,P1,5.0,52.0,1;2;3;4;5,0.46360885930326284,0.42039800995024873,0.2356122656216062,0.6997878474323576,1.0
,402,grouped_coverage,,2025-01-05T23:22:03Z,2026-06-09T00:46:04Z,,,,ladder_base,0.9,P1,6.0,50.0,1;2;3;4;5,0.5065652360696298,0.43283582089552236,0.27163043408643023,0.7392176380722257,1.0
,401,grouped_coverage,,2025-01-03T00:36:03Z,2026-04-23T23:30:10Z,,,,ladder_base,0.9,P1,7.0,53.0,1;2;3;4;5,0.552925456454004,0.4688279301745636,0.2972496579368399,0.7890699860119853,1.0
,402,grouped_coverage,,2025-01-03T00:39:03Z,2026-05-08T23:38:05Z,,,,ladder_base,0.9,P1,8.0,50.0,1;2;3;4;5,0.6025842841611964,0.4253731343283582,0.3383098694486178,0.8252194170514235,1.0
,402,grouped_coverage,,2025-01-03T00:41:03Z,2026-05-08T23:39:10Z,,,,ladder_base,0.9,P1,9.0,51.0,1;2;3;4;5,0.6427737885856695,0.5621890547263682,0.33962542126565576,0.8669157234711548,1.0
,402,grouped_coverage,,2025-01-03T01:02:03Z,2026-05-08T23:37:05Z,,,,ladder_base,0.9,P1,10.0,47.0,1;2;3;4;5,0.6835574103892327,0.6169154228855721,0.3622679469596465,0.9097178359886764,1.0
,402,grouped_coverage,,2025-01-04T01:11:03Z,2026-05-03T20:04:04Z,,,,ladder_base,0.9,P1,11.0,46.0,1;2;3;4;5,0.7261972169753207,0.7238805970149254,0.3940973491321399,0.9434575284002,1.0
,402,grouped_coverage,,2025-01-04T01:12:03Z,2026-05-03T19:48:04Z,,,,ladder_base,0.9,P1,12.0,44.0,1;2;3;4;5,0.7729546405626643,0.7686567164179104,0.4337764238546313,0.9659700337743103,1.0
,402,grouped_coverage,,2025-01-03T01:32:03Z,2026-04-29T02:03:04Z,,,,ladder_base,0.9,P1,13.0,35.0,1;2;3;4;5,0.8313406818915899,0.835820895522388,0.5686579758738418,0.9929979539935996,1.0
,401,grouped_coverage,,2025-01-03T01:11:03Z,2026-04-29T02:15:04Z,,,,ladder_base,0.9,P1,14.0,22.0,1;2;3;4;5,0.9147194864262999,0.9152119700748129,0.46925491124239327,0.9999161061019843,1.0
,415,grouped_coverage,,2025-01-07T01:31:03Z,2026-04-28T02:55:03Z,,,,ladder_base,0.9,P2,0.0,17.0,1;2;3;4;5,0.06890127546660077,0.05060240963855422,0.002872849429801783,0.37373947208019226,1.0
,415,grouped_coverage,,2025-01-05T23:41:03Z,2026-04-28T02:40:04Z,,,,ladder_base,0.9,P2,1.0,28.0,1;2;3;4;5,0.143346259836901,0.05542168674698795,0.013667502136479598,0.46251703089554097,1.0
,415,grouped_coverage,,2025-01-03T01:28:03Z,2026-04-28T02:36:03Z,,,,ladder_base,0.9,P2,2.0,35.0,1;2;3;4;5,0.2023187376419654,0.08433734939759036,0.026421305380397497,0.535998601682688,1.0
,415,grouped_coverage,,2025-01-03T01:26:03Z,2026-05-01T02:31:03Z,,,,ladder_base,0.9,P2,3.0,51.0,1;2;3;4;5,0.2615293976836121,0.17349397590361446,0.05502775004729448,0.521992150783347,1.0
,415,grouped_coverage,,2025-01-03T01:22:03Z,2026-06-09T01:19:04Z,,,,ladder_base,0.9,P2,4.0,56.0,1;2;3;4;5,0.3060400714895154,0.2,0.07410959581609242,0.6139291398517238,1.0
,415,grouped_coverage,,2025-01-03T01:21:03Z,2026-06-09T01:22:04Z,,,,ladder_base,0.9,P2,5.0,59.0,1;2;3;4;5,0.35013478506046103,0.3180722891566265,0.0943260286456446,0.6528295593065142,1.0
,415,grouped_coverage,,2025-01-03T01:20:03Z,2026-06-09T01:37:04Z,,,,ladder_base,0.9,P2,6.0,64.0,1;2;3;4;5,0.39032987249166806,0.38072289156626504,0.1361855315812451,0.6759794789378789,1.0
,415,grouped_coverage,,2025-01-04T02:01:03Z,2026-06-09T01:42:04Z,,,,ladder_base,0.9,P2,7.0,69.0,1;2;3;4;5,0.42239930955611077,0.4891566265060241,0.18671353581885836,0.6722916964273522,1.0
,415,grouped_coverage,,2025-01-10T01:47:03Z,2026-06-09T01:43:04Z,,,,ladder_base,0.9,P2,8.0,62.0,1;2;3;4;5,0.45609796159496024,0.46987951807228917,0.2199250370721621,0.7064020341530166,1.0
,415,grouped_coverage,,2025-01-03T01:18:03Z,2026-06-09T01:45:04Z,,,,ladder_base,0.9,P2,9.0,70.0,1;2;3;4;5,0.48756584779425793,0.46265060240963857,0.2194895512187424,0.7570770345348183,1.0
,415,grouped_coverage,,2025-01-03T01:07:03Z,2026-06-09T01:44:05Z,,,,ladder_base,0.9,P2,10.0,67.0,1;2;3;4;5,0.5238134384332797,0.4650602409638554,0.24968657430914776,0.7914285654625405,1.0
,414,grouped_coverage,,2025-01-03T01:06:03Z,2026-06-09T01:46:04Z,,,,ladder_base,0.9,P2,11.0,63.0,1;2;3;4;5,0.5599145465199288,0.4975845410628019,0.31786348688551624,0.7879053762963625,1.0
,415,grouped_coverage,,2025-01-04T01:57:03Z,2026-05-08T23:48:09Z,,,,ladder_base,0.9,P2,12.0,69.0,1;2;3;4;5,0.5985576131543426,0.4987951807228916,0.3267574008567665,0.8346850666412265,1.0
,415,grouped_coverage,,2025-01-04T01:53:03Z,2026-06-09T01:47:03Z,,,,ladder_base,0.9,P2,13.0,67.0,1;2;3;4;5,0.641772379045526,0.5975903614457831,0.3759464059701727,0.8705807289314014,1.0
,415,grouped_coverage,,2025-01-03T01:05:03Z,2026-06-09T02:05:04Z,,,,ladder_base,0.9,P2,14.0,69.0,1;2;3;4;5,0.6806277500341207,0.6289156626506024,0.35497640755077575,0.9111356836770534,1.0
,415,grouped_coverage,,2025-01-03T01:41:03Z,2026-05-03T20:35:06Z,,,,ladder_base,0.9,P2,15.0,60.0,1;2;3;4;5,0.7071464594328923,0.672289156626506,0.39363721122031814,0.9391258567217698,1.0
,415,grouped_coverage,,2025-01-03T01:39:03Z,2026-05-03T20:37:05Z,,,,ladder_base,0.9,P2,16.0,59.0,1;2;3;4;5,0.7388488701160822,0.7686746987951807,0.436571660957614,0.9321459642280766,1.0
,415,grouped_coverage,,2025-01-03T01:38:03Z,2026-05-03T20:41:06Z,,,,ladder_base,0.9,P2,17.0,55.0,1;2;3;4;5,0.7860986434643297,0.8240963855421687,0.506129516798071,0.9553295125452059,1.0
,415,grouped_coverage,,2025-01-03T01:35:03Z,2026-05-03T20:40:07Z,,,,ladder_base,0.9,P2,18.0,55.0,1;2;3;4;5,0.8263738791577039,0.8578313253012049,0.5573264071796535,0.9791940425823175,1.0
,415,grouped_coverage,,2025-01-11T00:41:04Z,2026-05-03T21:00:05Z,,,,ladder_base,0.9,P2,19.0,41.0,1;2;3;4;5,0.8736124795997912,0.7662650602409639,0.6032596594327023,0.9912925473081736,1.0
,415,grouped_coverage,,2025-01-11T00:40:03Z,2026-05-02T00:24:05Z,,,,ladder_base,0.9,P2,20.0,35.0,1;2;3;4;5,0.9068710689241577,0.7132530120481928,0.5914323080537296,0.9963907886491697,1.0
,415,grouped_coverage,,2025-01-11T00:51:03Z,2026-04-29T02:37:03Z,,,,ladder_base,0.9,P2,21.0,31.0,1;2;3;4;5,0.9387019218372679,0.8963855421686747,0.5921471413180237,0.9999534245816906,1.0
,414,grouped_coverage,,2025-01-11T00:57:03Z,2026-04-29T03:01:03Z,,,,ladder_base,0.9,P2,22.0,17.0,1;2;4;5,0.9763138646970506,0.9975845410628019,0.5900445395647923,1.0,1.0
,422,grouped_coverage,,2025-01-06T00:41:03Z,2026-04-28T03:19:04Z,,,,ladder_base,0.9,P3,0.0,30.0,1;2;3;4;5,0.013779475289668618,0.0,0.0,0.33166722341400806,1.0
,421,grouped_coverage,,2025-01-06T00:21:02Z,2026-04-28T03:35:03Z,,,,ladder_base,0.9,P3,1.0,49.0,1;2;3;4;5,0.05503002105942765,0.05938242280285035,0.0,0.3350727454257089,1.0
,421,grouped_coverage,,2025-01-03T01:46:03Z,2026-04-28T03:03:04Z,,,,ladder_base,0.9,P3,2.0,62.0,1;2;3;4;5,0.11725348242039543,0.15676959619952494,0.012067726524871442,0.3479935554492503,1.0
,421,grouped_coverage,,2025-01-03T01:49:03Z,2026-05-09T01:12:07Z,,,,ladder_base,0.9,P3,3.0,58.0,1;2;3;4;5,0.1862614351513241,0.14014251781472684,0.06396846928821402,0.3888898676075261,1.0
,421,grouped_coverage,,2025-01-03T01:51:03Z,2026-05-09T01:10:07Z,,,,ladder_base,0.9,P3,4.0,71.0,1;2;3;4;5,0.2651169821254474,0.27790973871733965,0.13441092469229485,0.46149954529293846,1.0
,422,grouped_coverage,,2025-01-03T01:56:03Z,2026-06-09T02:37:15Z,,,,ladder_base,0.9,P3,5.0,76.0,1;2;3;4;5,0.3365833850293163,0.3033175355450237,0.19132166754207855,0.537184158349703,1.0
,421,grouped_coverage,,2025-01-04T02:21:02Z,2026-06-09T02:36:03Z,,,,ladder_base,0.9,P3,6.0,83.0,1;2;3;4;5,0.40484144999902405,0.4156769596199525,0.25140435414212314,0.5911850349193172,1.0
,421,grouped_coverage,,2025-01-04T02:20:03Z,2026-06-09T02:41:04Z,,,,ladder_base,0.9,P3,7.0,80.0,1;2;3;4;5,0.4869764451697917,0.4584323040380047,0.31394894986581007,0.665857068651969,1.0
,421,grouped_coverage,,2025-01-04T02:26:02Z,2026-06-09T02:18:04Z,,,,ladder_base,0.9,P3,8.0,76.0,1;2;3;4;5,0.5645436556603337,0.505938242280285,0.3995783379332632,0.7112661651672467,1.0
,421,grouped_coverage,,2025-01-04T02:23:03Z,2026-06-09T02:23:04Z,,,,ladder_base,0.9,P3,9.0,76.0,1;2;3;4;5,0.6409769871616584,0.6247030878859857,0.4456247784515843,0.7890181379077846,1.0
